block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,6284.05,217.265,3.2461,4.3794,1.02e-07,7.51e-09,129.98,101.28,103.78,270.0,4.0
1.0,6285.098,240.458,3.2526,4.1292,1.02e-07,7.46e-09,129.98,101.28,103.78,269.99,4.0
2.1,6286.135,237.318,3.3709,4.0666,1.02e-07,7.51e-09,129.98,101.28,103.78,270.0,4.0
3.1,6287.183,230.673,3.3878,4.0666,1.02e-07,7.56e-09,129.98,101.28,103.78,270.0,4.0
4.2,6288.221,237.762,3.2602,4.0666,1.02e-07,7.47e-09,129.99,101.28,103.78,270.0,4.0
5.2,6289.251,229.813,3.2724,4.0979,1.02e-07,7.43e-09,129.99,101.28,103.78,270.0,4.0
6.3,6290.301,241.609,3.3484,4.1917,1.02e-07,7.43e-09,129.99,101.28,103.78,269.99,4.0
7.3,6291.337,223.221,3.3315,4.1604,1.02e-07,7.4e-09,130.0,101.28,103.78,269.99,4.0
8.3,6292.4,236.189,3.3512,3.3471,1.02e-07,7.45e-09,130.0,101.28,103.78,270.01,4.0
9.4,6293.438,239.825,3.2996,4.4107,1.01e-07,7.5e-09,130.0,101.28,103.78,270.0,4.0
10.4,6294.497,229.666,3.3174,4.223,1.02e-07,7.51e-09,129.99,101.28,103.78,270.0,4.0
11.5,6295.554,234.303,3.3371,4.2543,1.02e-07,7.44e-09,130.0,101.28,103.78,269.99,4.0
12.6,6296.633,232.065,3.3446,4.0979,1.01e-07,7.42e-09,130.01,101.28,103.78,269.99,4.0
13.7,6297.703,257.016,3.2648,4.3168,1.02e-07,7.45e-09,130.01,101.28,103.78,270.0,4.0
14.7,6298.739,232.706,3.3793,4.1604,1.02e-07,7.51e-09,130.01,101.28,103.78,270.01,4.0
15.7,6299.788,226.239,3.201,4.223,1.02e-07,7.56e-09,130.02,101.28,103.78,270.01,4.0
16.8,6300.82,228.199,3.3549,4.1604,1.02e-07,7.46e-09,130.02,101.28,103.78,270.0,4.0
17.8,6301.854,250.3,3.3634,4.1917,1.02e-07,7.55e-09,130.01,101.28,103.78,270.0,4.0
18.9,6302.909,221.045,3.3859,4.0979,1.02e-07,7.46e-09,130.02,101.28,103.78,269.99,4.0
19.9,6303.949,238.995,3.309,4.1917,1.02e-07,7.43e-09,130.02,101.28,103.78,269.99,4.0
21.0,6305.002,242.223,3.3305,4.3794,1.02e-07,7.45e-09,130.02,101.28,103.78,269.99,4.0
22.0,6306.036,239.582,3.3653,4.0666,1.02e-07,7.51e-09,130.02,101.28,103.78,270.0,4.0
23.0,6307.09,237.346,3.3624,4.223,1.02e-07,7.55e-09,130.02,101.28,103.78,270.03,4.0
24.1,6308.131,235.15,3.4225,4.1604,1.02e-07,7.45e-09,130.0,101.28,103.78,270.01,4.0
25.1,6309.186,242.335,3.3258,4.223,1.02e-07,7.41e-09,130.02,101.28,103.78,270.01,4.0
26.2,6310.228,244.452,3.3146,4.223,1.01e-07,7.51e-09,130.02,101.28,103.78,270.0,4.0
27.2,6311.282,217.44,3.3803,4.0666,1.02e-07,7.51e-09,130.01,101.28,103.78,270.0,4.0
28.3,6312.318,224.881,3.3709,4.3481,1.02e-07,7.52e-09,130.0,101.28,103.78,269.99,4.0
29.3,6313.354,228.027,3.2939,4.0979,1.02e-07,7.53e-09,130.01,101.28,103.78,269.99,4.0
30.4,6314.41,238.609,3.3587,3.9415,1.01e-07,7.49e-09,130.0,101.28,103.78,270.0,4.0
31.4,6315.442,238.476,3.2376,4.0666,1.02e-07,7.46e-09,130.0,101.28,103.77,270.0,4.0
32.5,6316.512,219.853,3.3512,4.1292,1.01e-07,7.48e-09,130.0,101.28,103.78,270.01,4.0
33.5,6317.583,224.391,3.3362,4.0353,1.01e-07,7.42e-09,130.01,101.28,103.78,270.0,4.0
34.6,6318.641,243.449,3.338,4.2543,1.01e-07,7.49e-09,129.99,101.28,103.78,270.01,4.0
35.7,6319.718,235.625,3.3878,4.1604,1.02e-07,7.51e-09,130.0,101.28,103.78,269.99,4.0
36.7,6320.749,244.596,3.2911,4.0666,1.01e-07,7.54e-09,129.99,101.28,103.78,269.99,4.0
37.8,6321.811,228.907,3.3549,3.6599,1.02e-07,7.41e-09,130.0,101.28,103.79,269.99,4.0
38.8,6322.842,234.061,3.3221,4.1917,1.01e-07,7.46e-09,129.99,101.28,103.78,270.0,4.0
39.8,6323.895,242.305,3.3277,4.1604,1.02e-07,7.4e-09,129.98,101.28,103.78,270.01,4.0
40.9,6324.932,226.46,3.3305,4.1917,1.02e-07,7.44e-09,129.98,101.28,103.78,270.01,4.0
41.9,6325.991,225.398,3.3446,3.9102,1.02e-07,7.53e-09,130.0,101.28,103.77,270.0,4.0
43.0,6327.031,244.066,3.309,4.1917,1.01e-07,7.52e-09,130.0,101.28,103.78,269.99,4.0
44.0,6328.081,226.506,3.4704,4.0666,1.01e-07,7.44e-09,130.0,101.28,103.78,269.99,4.0
45.1,6329.123,233.416,3.3296,4.1604,1.01e-07,7.46e-09,130.0,101.28,103.78,270.0,4.0
46.1,6330.18,243.309,3.3502,4.0979,1.02e-07,7.41e-09,130.0,101.28,103.78,270.0,4.0
47.2,6331.213,225.711,3.3671,4.1604,1.01e-07,7.5e-09,130.0,101.28,103.78,270.01,4.0
48.2,6332.246,248.583,3.3043,3.7225,1.02e-07,7.67e-09,130.01,101.28,103.78,270.0,4.0
49.2,6333.291,220.735,3.2536,4.1292,1.01e-07,7.46e-09,130.02,101.28,103.78,269.99,4.0
50.3,6334.328,235.579,3.3465,4.1292,1.02e-07,7.4e-09,130.0,101.28,103.78,269.99,4.0
51.3,6335.384,235.239,3.2376,3.9415,1.02e-07,7.47e-09,130.0,101.28,103.78,269.99,4.0
52.4,6336.418,234.619,3.3427,4.1604,1.01e-07,7.44e-09,130.02,101.28,103.78,270.0,4.0
53.4,6337.449,228.135,3.3446,4.1604,1.02e-07,7.43e-09,130.01,101.28,103.78,270.01,4.0
54.4,6338.497,243.068,3.2874,3.6912,1.01e-07,7.51e-09,130.01,101.28,103.78,270.0,4.0
55.5,6339.552,236.6,3.399,4.1604,1.02e-07,7.5e-09,130.0,101.28,103.78,270.0,4.0
56.6,6340.626,236.389,3.3409,4.4733,1.01e-07,7.45e-09,130.01,101.28,103.78,269.99,4.0
57.6,6341.697,247.325,3.4066,4.2543,1.02e-07,7.53e-09,130.01,101.28,103.78,269.99,4.0
