block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,358.992,212.223,3.2761,5.0676,1.06e-07,7.5e-09,124.64,109.52,106.52,270.0,3.6
1.0,360.026,213.885,3.2695,5.1927,1.05e-07,7.53e-09,124.64,109.52,106.52,269.99,3.6
2.1,361.079,211.851,3.3165,5.0989,1.06e-07,7.64e-09,124.64,109.51,106.52,269.99,3.6
3.1,362.119,215.576,3.2986,5.0676,1.06e-07,7.65e-09,124.64,109.51,106.52,270.0,3.6
4.2,363.15,212.1,3.3127,5.1302,1.06e-07,7.57e-09,124.64,109.51,106.52,270.01,3.6
5.2,364.208,219.078,3.2883,5.0989,1.05e-07,7.52e-09,124.64,109.5,106.52,270.0,3.6
6.3,365.243,207.861,3.2705,5.0989,1.06e-07,7.55e-09,124.64,109.51,106.53,269.99,3.6
7.3,366.294,214.916,3.3052,5.1927,1.06e-07,7.67e-09,124.63,109.51,106.52,269.99,3.6
8.3,367.33,216.542,3.309,5.1614,1.06e-07,7.64e-09,124.63,109.51,106.52,269.99,3.6
9.4,368.384,215.494,3.2339,5.1927,1.06e-07,7.64e-09,124.63,109.51,106.52,270.0,3.6
10.4,369.421,214.615,3.2864,5.0363,1.06e-07,7.64e-09,124.63,109.51,106.52,270.01,3.6
11.5,370.473,211.145,3.3033,5.1302,1.05e-07,7.55e-09,124.63,109.51,106.52,270.0,3.6
12.5,371.507,216.542,3.277,5.1302,1.05e-07,7.51e-09,124.63,109.51,106.52,269.99,3.6
13.6,372.543,215.398,3.3043,5.1614,1.06e-07,7.55e-09,124.64,109.51,106.53,269.99,3.6
14.6,373.617,216.7,3.278,5.1614,1.06e-07,7.63e-09,124.63,109.51,106.53,269.99,3.6
15.7,374.684,215.496,3.309,5.0676,1.06e-07,7.62e-09,124.63,109.52,106.53,270.01,3.6
16.7,375.74,214.371,3.2864,5.1614,1.06e-07,7.53e-09,124.63,109.51,106.53,270.01,3.6
17.8,376.81,215.954,3.2883,5.1302,1.06e-07,7.51e-09,124.63,109.51,106.52,270.01,3.6
18.9,377.847,216.212,3.3043,5.0676,1.06e-07,7.56e-09,124.64,109.51,106.52,270.0,3.6
19.9,378.9,215.977,3.2724,5.1302,1.06e-07,7.5e-09,124.64,109.51,106.53,269.99,3.2
20.9,379.935,213.647,3.2724,5.0989,1.05e-07,7.56e-09,124.64,109.51,106.52,269.99,3.2
22.0,380.988,210.905,3.3043,5.1614,1.06e-07,7.61e-09,124.64,109.51,106.52,269.99,3.2
23.0,382.025,214.275,3.2508,5.1614,1.06e-07,7.63e-09,124.64,109.51,106.53,270.01,3.2
24.1,383.077,215.178,3.2883,5.1302,1.06e-07,7.55e-09,124.64,109.51,106.53,270.01,3.2
25.1,384.116,214.675,3.2958,5.2553,1.05e-07,7.49e-09,124.64,109.51,106.52,270.0,3.2
26.2,385.171,208.003,3.2996,5.1614,1.06e-07,7.56e-09,124.64,109.51,106.53,269.99,3.2
27.2,386.203,213.025,3.2949,5.1302,1.06e-07,7.63e-09,124.63,109.51,106.52,269.99,3.2
28.2,387.239,214.708,3.2498,5.1927,1.05e-07,7.63e-09,124.64,109.51,106.52,270.0,3.2
29.3,388.288,214.896,3.3127,5.0989,1.06e-07,7.55e-09,124.64,109.51,106.52,270.0,3.2
30.3,389.328,211.857,3.2939,5.1614,1.05e-07,7.49e-09,124.64,109.51,106.52,270.0,3.2
31.4,390.385,209.838,3.2404,5.1302,1.05e-07,7.55e-09,124.63,109.51,106.52,270.0,3.2
32.4,391.419,218.832,3.2968,4.9738,1.06e-07,7.51e-09,124.63,109.51,106.52,270.0,3.2
33.5,392.45,214.586,3.2714,5.1927,1.06e-07,7.55e-09,124.64,109.51,106.53,269.99,3.2
34.5,393.498,207.112,3.2789,5.1614,1.06e-07,7.64e-09,124.63,109.51,106.53,269.99,3.2
35.5,394.539,215.977,3.2986,5.224,1.06e-07,7.63e-09,124.63,109.51,106.53,269.99,3.2
36.6,395.608,209.795,3.2555,5.0989,1.06e-07,7.55e-09,124.63,109.51,106.53,270.01,3.2
37.7,396.679,212.875,3.2949,5.1614,1.05e-07,7.51e-09,124.63,109.51,106.52,270.01,3.2
38.7,397.736,214.752,3.3099,5.1927,1.06e-07,7.53e-09,124.63,109.51,106.52,270.01,3.2
39.8,398.809,216.343,3.2949,5.1614,1.05e-07,7.61e-09,124.63,109.51,106.53,269.99,3.2
40.8,399.84,214.929,3.3033,5.224,1.05e-07,7.53e-09,124.63,109.51,106.52,269.99,3.2
41.9,400.892,215.534,3.2892,5.0676,1.05e-07,7.63e-09,124.63,109.51,106.52,269.99,3.2
42.9,401.925,216.221,3.2911,5.0989,1.06e-07,7.61e-09,124.64,109.51,106.52,270.0,3.2
44.0,402.979,218.888,3.3024,5.0989,1.06e-07,7.53e-09,124.64,109.51,106.52,270.0,3.2
45.0,404.012,211.818,3.2808,5.0989,1.05e-07,7.51e-09,124.64,109.51,106.53,270.0,3.2
46.1,405.043,214.299,3.2911,5.0989,1.05e-07,7.55e-09,124.64,109.51,106.53,270.0,3.2
47.1,406.097,214.427,3.308,5.0676,1.06e-07,7.61e-09,124.64,109.51,106.52,269.99,3.2
48.1,407.141,212.849,3.2686,5.0989,1.05e-07,7.65e-09,124.64,109.51,106.53,270.0,3.2
49.2,408.199,213.237,3.2968,5.0676,1.05e-07,7.54e-09,124.64,109.51,106.52,270.0,3.2
50.2,409.235,217.605,3.2536,5.0989,1.05e-07,7.49e-09,124.64,109.51,106.52,270.0,3.6
51.3,410.288,219.464,3.2648,5.1614,1.05e-07,7.54e-09,124.64,109.51,106.52,270.0,3.6
52.3,411.327,211.24,3.2254,5.0989,1.06e-07,7.61e-09,124.63,109.51,106.52,269.99,3.6
53.4,412.389,214.349,3.263,5.224,1.06e-07,7.52e-09,124.64,109.51,106.52,269.99,3.6
54.4,413.426,217.152,3.3033,5.224,1.05e-07,7.6e-09,124.63,109.51,106.52,269.99,3.6
55.5,414.474,202.016,3.278,5.1302,1.05e-07,7.62e-09,124.64,109.51,106.52,270.0,3.6
56.5,415.509,215.329,3.2789,5.1614,1.06e-07,7.54e-09,124.64,109.51,106.53,270.0,3.6
57.6,416.543,212.373,3.2911,5.0989,1.05e-07,7.48e-09,124.63,109.51,106.53,270.01,3.6
58.6,417.595,213.911,3.247,5.1614,1.06e-07,7.53e-09,124.63,109.51,106.53,270.0,3.6
59.7,418.674,215.509,3.2489,5.0989,1.05e-07,7.6e-09,124.63,109.51,106.52,269.99,3.2
