block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,7794.965,168.152,2.9242,5.7558,1.07e-07,5.5e-09,126.65,110.03,102.98,269.99,4.8
1.1,7796.048,142.687,2.9223,5.9435,1.07e-07,5.63e-09,126.65,110.02,102.99,269.99,4.8
2.2,7797.129,166.924,2.8989,5.7871,1.08e-07,5.52e-09,126.65,110.02,102.99,269.99,4.8
3.3,7798.186,159.14,2.9064,5.6932,1.07e-07,5.49e-09,126.65,110.02,102.99,270.01,4.8
4.4,7799.32,161.984,2.9383,5.8184,1.08e-07,5.53e-09,126.65,110.01,102.99,270.0,4.8
5.5,7800.437,164.673,2.9204,5.8184,1.07e-07,5.63e-09,126.65,110.0,102.98,269.99,4.8
6.6,7801.55,169.26,2.9073,5.7245,1.07e-07,5.54e-09,126.65,110.0,102.99,269.99,4.8
7.7,7802.629,164.626,2.9411,5.7871,1.07e-07,5.63e-09,126.65,110.0,102.99,269.99,4.8
8.8,7803.711,164.129,2.9242,5.7245,1.07e-07,5.66e-09,126.64,109.99,102.98,270.0,4.8
9.8,7804.771,172.042,2.9176,5.7245,1.07e-07,5.52e-09,126.64,109.99,102.99,270.0,4.8
10.9,7805.847,164.577,2.9627,5.7558,1.07e-07,5.5e-09,126.65,110.0,102.99,270.01,4.8
12.0,7806.924,167.726,2.943,5.6307,1.07e-07,5.5e-09,126.65,109.99,102.99,269.99,4.8
13.1,7807.986,166.508,2.8566,6.0373,1.07e-07,5.51e-09,126.64,109.99,102.99,269.99,4.8
14.1,7809.083,159.959,2.9561,5.6619,1.07e-07,5.53e-09,126.64,110.0,102.99,270.0,4.8
15.2,7810.165,170.79,2.882,5.9748,1.07e-07,5.58e-09,126.65,110.0,102.99,270.01,4.8
16.3,7811.233,144.958,2.9204,5.9122,1.08e-07,5.64e-09,126.64,110.0,102.98,270.0,4.8
17.4,7812.36,151.626,2.8951,5.7871,1.07e-07,5.54e-09,126.65,110.0,102.98,270.0,4.8
18.5,7813.473,163.969,2.8763,5.9435,1.07e-07,5.64e-09,126.65,110.01,102.99,269.99,4.8
19.6,7814.565,170.084,2.9101,5.7871,1.07e-07,5.54e-09,126.64,110.01,102.98,270.0,4.8
20.7,7815.65,173.98,2.9411,6.0686,1.07e-07,5.5e-09,126.65,110.0,102.99,270.0,4.8
21.8,7816.729,159.035,2.9214,5.8809,1.07e-07,5.55e-09,126.65,110.0,102.98,270.01,4.8
22.9,7817.808,160.274,2.9711,6.0686,1.07e-07,5.6e-09,126.65,110.0,102.99,270.0,4.8
23.9,7818.873,162.934,2.9674,5.9435,1.07e-07,5.6e-09,126.65,110.0,102.98,270.0,4.8
25.0,7819.959,163.483,2.9749,5.9122,1.07e-07,5.55e-09,126.65,110.0,102.99,269.99,4.8
26.1,7821.044,165.064,2.9552,5.7245,1.07e-07,5.64e-09,126.65,110.0,102.99,269.99,4.8
27.2,7822.127,158.084,2.8557,6.8194,1.07e-07,5.54e-09,126.65,109.99,102.99,269.99,4.8
28.3,7823.202,163.7,2.9336,5.8184,1.07e-07,5.51e-09,126.65,109.99,102.99,270.02,4.8
29.3,7824.279,166.51,2.9157,5.6619,1.07e-07,5.53e-09,126.65,110.0,102.99,270.02,4.8
30.5,7825.416,163.497,2.8867,6.3501,1.07e-07,5.59e-09,126.65,110.0,102.99,270.01,4.8
31.6,7826.52,168.868,2.9233,5.6932,1.07e-07,5.54e-09,126.65,110.01,102.99,269.99,4.8
32.6,7827.582,170.274,2.8275,6.225,1.07e-07,5.61e-09,126.65,110.0,102.99,269.99,4.8
33.7,7828.662,161.673,2.8904,6.0686,1.07e-07,5.65e-09,126.65,110.0,102.99,269.99,4.8
34.8,7829.744,166.488,2.9092,5.7245,1.07e-07,5.54e-09,126.65,110.0,102.98,269.99,4.8
