block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,5494.203,219.403,3.3061,5.1302,1.04e-07,7.24e-09,120.15,99.99,97.26,270.0,3.6
1.2,5495.312,222.926,3.4,5.9122,1.03e-07,7.28e-09,120.15,100.0,97.25,270.01,3.6
2.2,5496.38,222.921,3.3465,4.1292,1.04e-07,7.29e-09,120.15,100.0,97.26,270.0,3.6
3.3,5497.46,248.829,3.3343,4.5671,1.04e-07,7.29e-09,120.16,100.0,97.26,270.0,3.6
4.4,5498.523,225.963,3.3803,4.6297,1.03e-07,7.29e-09,120.16,100.0,97.26,269.99,3.6
5.4,5499.596,218.343,3.3258,4.8486,1.03e-07,7.36e-09,120.15,100.0,97.26,269.99,3.6
6.5,5500.681,227.026,3.3831,5.3491,1.03e-07,7.36e-09,120.16,100.0,97.26,269.99,3.6
7.6,5501.768,237.538,3.293,5.443,1.03e-07,7.19e-09,120.16,99.99,97.26,270.0,3.6
8.7,5502.831,233.941,3.3277,4.9738,1.04e-07,7.19e-09,120.16,100.0,97.26,269.99,3.6
9.8,5503.912,230.849,3.2461,4.9112,1.04e-07,7.29e-09,120.15,100.0,97.26,270.0,3.6
10.8,5505.0,224.644,3.3531,4.0353,1.03e-07,7.31e-09,120.15,100.01,97.25,270.0,3.6
11.9,5506.101,211.446,3.3352,5.6932,1.04e-07,7.32e-09,120.15,100.0,97.26,269.99,3.6
13.1,5507.217,229.737,3.3371,4.5358,1.03e-07,7.31e-09,120.15,100.01,97.26,269.99,3.6
14.2,5508.316,239.242,3.2968,4.7861,1.03e-07,7.32e-09,120.14,100.0,97.25,270.0,3.6
15.2,5509.397,251.293,3.3127,4.4107,1.03e-07,7.28e-09,120.15,100.0,97.26,270.0,3.6
16.3,5510.478,178.309,3.2714,6.0999,1.03e-07,7.18e-09,120.14,100.0,97.25,269.99,3.6
17.4,5511.536,232.083,3.3521,5.005,1.03e-07,7.29e-09,120.14,100.0,97.25,270.0,3.6
18.5,5512.62,205.849,3.3568,4.3168,1.04e-07,7.27e-09,120.14,100.0,97.26,270.0,3.6
19.5,5513.705,234.802,3.3474,5.7871,1.04e-07,7.3e-09,120.13,100.0,97.26,269.99,3.6
20.6,5514.783,190.41,3.3643,3.8476,1.02e-07,7.33e-09,120.13,100.0,97.26,269.99,3.6
21.7,5515.873,237.021,3.2245,5.8809,1.03e-07,7.28e-09,120.13,100.0,97.25,270.0,3.6
22.8,5516.93,213.749,3.3606,5.7871,1.04e-07,7.31e-09,120.13,100.0,97.26,270.01,3.6
23.9,5518.01,203.179,3.3502,5.7245,1.03e-07,7.31e-09,120.12,100.0,97.26,270.0,3.6
25.0,5519.106,247.568,3.3531,5.1302,1.04e-07,7.21e-09,120.12,100.0,97.26,270.0,4.0
26.1,5520.22,211.694,3.3371,4.9425,1.04e-07,7.24e-09,120.12,100.0,97.25,270.0,4.0
27.2,5521.32,243.24,3.3202,3.8476,1.04e-07,7.23e-09,120.12,100.0,97.26,269.99,4.0
28.2,5522.394,209.731,3.277,5.6619,1.03e-07,7.39e-09,120.11,100.0,97.26,270.0,4.0
29.3,5523.47,249.831,3.3221,5.7558,1.04e-07,7.37e-09,120.11,100.0,97.26,270.0,4.0
30.4,5524.533,247.593,3.3521,5.5055,1.02e-07,7.36e-09,120.11,100.0,97.26,270.01,4.0
31.5,5525.614,170.472,3.3014,4.4107,1.03e-07,7.35e-09,120.11,100.0,97.26,270.0,4.0
32.5,5526.693,212.458,3.3165,4.6609,1.03e-07,7.28e-09,120.1,100.0,97.25,269.99,4.0
33.6,5527.763,218.16,3.3925,4.7235,1.03e-07,7.24e-09,120.12,100.0,97.25,269.99,4.0
34.7,5528.83,246.838,3.2799,5.9122,1.03e-07,7.24e-09,120.12,100.0,97.26,270.0,4.0
35.7,5529.902,245.229,3.3334,4.8173,1.03e-07,7.32e-09,120.13,100.0,97.26,270.01,3.6
36.8,5530.978,223.37,3.3005,5.7245,1.04e-07,7.32e-09,120.12,100.0,97.26,270.0,3.6
37.9,5532.067,244.339,3.37,6.4753,1.04e-07,7.36e-09,120.12,100.0,97.26,270.0,3.6
39.0,5533.175,230.828,3.3099,4.6922,1.04e-07,7.39e-09,120.13,100.0,97.26,269.99,3.6
40.1,5534.297,237.259,3.3456,5.6932,1.03e-07,7.28e-09,120.13,100.0,97.26,269.99,3.6
41.2,5535.398,230.988,3.3465,4.0353,1.03e-07,7.22e-09,120.12,100.0,97.26,270.0,3.6
42.3,5536.471,245.844,3.018,4.0979,1.03e-07,7.27e-09,120.13,100.0,97.26,270.02,3.6
43.4,5537.529,221.818,3.3315,4.1917,1.04e-07,7.24e-09,120.13,100.0,97.26,270.01,3.6
44.5,5538.617,246.156,3.2864,5.5681,1.02e-07,7.24e-09,120.13,100.0,97.26,270.01,3.6
45.5,5539.706,218.127,3.385,5.6932,1.03e-07,7.35e-09,120.13,100.0,97.26,270.0,3.6
46.6,5540.785,216.45,3.3315,5.9748,1.04e-07,7.3e-09,120.12,100.0,97.26,269.99,3.6
47.7,5541.869,247.311,3.3193,4.0979,1.04e-07,7.24e-09,120.12,100.0,97.26,269.99,3.6
48.8,5542.924,223.143,3.2508,4.9425,1.03e-07,7.18e-09,120.12,100.0,97.26,269.99,3.6
49.9,5544.011,225.145,3.3493,5.9748,1.03e-07,7.26e-09,120.12,100.0,97.26,269.99,3.6
50.9,5545.106,250.643,3.3296,4.5358,1.03e-07,7.18e-09,120.12,100.0,97.26,270.0,3.6
52.1,5546.217,223.386,3.3202,5.4117,1.03e-07,7.25e-09,120.12,100.0,97.26,270.01,3.6
53.2,5547.335,183.479,3.3409,4.5671,1.03e-07,7.36e-09,120.12,100.0,97.25,270.01,3.6
54.3,5548.413,231.047,3.248,5.6932,1.03e-07,7.31e-09,120.12,100.0,97.26,270.0,3.6
55.3,5549.492,242.366,3.323,4.9738,1.03e-07,7.29e-09,120.12,100.0,97.26,269.99,4.0
56.4,5550.571,238.345,3.3193,4.9738,1.03e-07,7.36e-09,120.12,100.0,97.26,269.99,4.0
57.5,5551.63,243.641,3.2761,5.3491,1.03e-07,7.23e-09,120.12,100.0,97.26,270.0,4.0
58.5,5552.703,222.952,3.3324,5.5055,1.03e-07,7.21e-09,120.12,100.0,97.25,270.0,4.0
59.6,5553.779,214.478,3.384,4.9112,1.03e-07,7.29e-09,120.12,100.0,97.26,270.0,4.0
