block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,1161.285,166.063,2.835,6.4127,1.09e-07,1.34e-08,125.24,107.62,103.29,270.01,4.0
1.1,1162.367,179.468,3.0978,4.3794,1.09e-07,1.34e-08,125.24,107.61,103.29,270.0,4.0
2.2,1163.454,211.187,3.1335,5.2553,1.09e-07,1.3e-08,125.24,107.61,103.29,269.99,4.0
3.3,1164.531,201.958,3.0847,5.3179,1.08e-07,1.35e-08,125.25,107.62,103.29,269.99,4.0
4.4,1165.656,192.301,2.6042,4.0353,1.09e-07,1.32e-08,125.25,107.61,103.29,269.99,4.0
5.5,1166.771,132.425,3.1663,4.2856,1.09e-07,1.32e-08,125.25,107.62,103.29,270.0,4.0
6.6,1167.863,189.565,3.1128,5.0363,1.09e-07,1.35e-08,125.25,107.62,103.29,270.01,4.0
7.7,1168.937,143.302,3.1053,5.443,1.09e-07,1.34e-08,125.25,107.63,103.29,270.0,4.0
8.8,1170.022,192.544,2.9927,5.5055,1.09e-07,1.32e-08,125.25,107.63,103.29,269.98,4.0
9.8,1171.084,168.715,3.1372,4.9112,1.09e-07,1.34e-08,125.25,107.63,103.3,269.99,4.0
10.9,1172.168,193.719,3.095,4.8173,1.09e-07,1.33e-08,125.25,107.62,103.29,270.0,4.0
12.0,1173.252,196.755,3.186,5.8809,1.08e-07,1.32e-08,125.24,107.63,103.29,270.0,4.0
13.1,1174.331,203.203,2.9645,5.8184,1.09e-07,1.34e-08,125.25,107.63,103.29,270.0,4.0
14.2,1175.426,190.768,2.9627,5.2866,1.09e-07,1.33e-08,125.25,107.63,103.29,270.0,4.0
15.2,1176.484,143.031,2.9636,5.2553,1.09e-07,1.33e-08,125.25,107.62,103.29,269.99,4.0
16.3,1177.566,198.712,2.8651,6.1624,1.08e-07,1.33e-08,125.24,107.62,103.29,270.0,4.0
17.4,1178.684,150.011,3.1147,5.0363,1.09e-07,1.33e-08,125.25,107.62,103.29,270.01,4.0
18.6,1179.818,135.143,2.821,5.0363,1.08e-07,1.29e-08,125.24,107.62,103.29,269.99,4.0
19.6,1180.875,133.244,2.7693,5.6932,1.09e-07,1.32e-08,125.24,107.61,103.3,269.99,4.0
20.7,1181.957,178.701,3.1841,4.5045,1.09e-07,1.35e-08,125.25,107.61,103.29,269.99,4.0
21.8,1183.045,177.287,3.1916,4.4107,1.09e-07,1.35e-08,125.24,107.62,103.29,269.99,4.0
22.9,1184.123,207.292,3.0359,5.6307,1.09e-07,1.35e-08,125.25,107.62,103.29,270.01,4.0
23.9,1185.184,194.955,2.835,6.4127,1.09e-07,1.35e-08,125.24,107.62,103.29,270.0,4.0
25.0,1186.261,194.304,3.0865,4.2856,1.09e-07,1.33e-08,125.25,107.62,103.29,270.0,4.0
26.1,1187.331,200.323,3.1222,5.1927,1.08e-07,1.34e-08,125.25,107.63,103.29,269.99,4.0
27.2,1188.409,140.995,3.1213,4.9112,1.09e-07,1.33e-08,125.24,107.63,103.29,269.99,4.0
28.2,1189.472,143.04,3.0941,4.9112,1.09e-07,1.34e-08,125.24,107.63,103.29,269.99,4.0
29.3,1190.553,208.219,3.0687,4.223,1.09e-07,1.33e-08,125.25,107.62,103.29,270.01,4.0
30.4,1191.676,151.187,2.7496,5.5681,1.09e-07,1.32e-08,125.25,107.63,103.29,270.01,4.0
31.6,1192.811,132.688,3.1438,5.6307,1.09e-07,1.32e-08,125.25,107.62,103.29,270.01,4.0
32.6,1193.881,180.826,3.1119,5.6307,1.09e-07,1.33e-08,125.25,107.62,103.29,269.99,4.0
33.7,1194.955,183.595,3.1447,4.6609,1.09e-07,1.33e-08,125.25,107.62,103.29,269.99,4.0
