block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,7426.266,167.036,3.2104,6.1312,1.04e-07,1.4e-08,122.19,103.54,104.02,270.0,2.4
1.1,7427.348,166.74,3.2254,6.1312,1.05e-07,1.4e-08,122.2,103.54,104.02,269.99,2.4
2.1,7428.388,173.685,3.2358,6.1312,1.04e-07,1.4e-08,122.19,103.53,104.02,269.99,2.4
3.2,7429.422,170.486,3.2273,6.1312,1.05e-07,1.4e-08,122.19,103.53,104.02,270.0,2.4
4.2,7430.473,169.113,3.2386,6.0999,1.04e-07,1.4e-08,122.19,103.54,104.02,270.0,2.4
5.2,7431.51,168.719,3.1963,6.1312,1.04e-07,1.39e-08,122.19,103.54,104.02,270.0,2.4
6.3,7432.557,169.492,3.232,6.0999,1.05e-07,1.39e-08,122.19,103.54,104.03,270.0,2.4
7.3,7433.592,165.959,3.2254,6.1312,1.05e-07,1.39e-08,122.19,103.54,104.02,269.99,2.4
8.4,7434.643,169.308,3.2226,6.1312,1.04e-07,1.4e-08,122.2,103.54,104.02,269.99,2.4
9.4,7435.675,167.414,3.217,6.1624,1.04e-07,1.4e-08,122.2,103.54,104.02,270.0,2.8
10.4,7436.709,168.043,3.232,6.0999,1.03e-07,1.38e-08,122.2,103.54,104.02,270.0,2.8
11.5,7437.758,169.374,3.2329,6.1312,1.05e-07,1.39e-08,122.2,103.54,104.02,270.0,2.8
12.6,7438.818,169.022,3.1982,6.1312,1.05e-07,1.39e-08,122.2,103.53,104.02,269.99,2.8
13.6,7439.865,169.323,3.2433,6.1312,1.04e-07,1.4e-08,122.19,103.54,104.02,269.99,2.8
14.6,7440.9,174.051,3.2179,6.0999,1.04e-07,1.4e-08,122.2,103.53,104.02,269.99,2.8
15.7,7441.955,168.765,3.2367,6.1312,1.04e-07,1.4e-08,122.2,103.54,104.02,270.0,2.8
16.7,7442.989,169.386,3.1954,6.1624,1.04e-07,1.4e-08,122.2,103.53,104.02,270.0,2.8
17.8,7444.021,169.264,3.2282,6.1624,1.04e-07,1.4e-08,122.2,103.54,104.02,270.0,2.8
18.8,7445.077,168.425,3.2433,6.1624,1.05e-07,1.39e-08,122.2,103.53,104.02,269.99,2.8
19.8,7446.11,170.042,3.2273,6.0999,1.04e-07,1.4e-08,122.2,103.53,104.02,269.99,2.8
20.9,7447.168,168.393,3.2142,6.1312,1.04e-07,1.4e-08,122.19,103.54,104.02,270.0,2.8
21.9,7448.208,170.506,3.2339,6.1312,1.04e-07,1.4e-08,122.19,103.54,104.02,270.01,2.8
