block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,6602.369,217.089,3.369,3.7851,1.03e-07,1.48e-08,120.67,101.04,97.13,270.0,4.0
1.0,6603.409,246.017,3.3343,4.0353,1.03e-07,1.47e-08,120.66,101.04,97.13,269.99,4.0
2.1,6604.468,265.879,3.3362,4.223,1.03e-07,1.47e-08,120.67,101.04,97.14,269.99,4.0
3.1,6605.517,242.874,3.3108,4.2856,1.02e-07,1.47e-08,120.67,101.04,97.14,270.0,4.0
4.2,6606.571,249.9,3.3596,4.1604,1.03e-07,1.46e-08,120.67,101.04,97.14,270.01,4.0
5.2,6607.609,254.997,3.385,3.6599,1.03e-07,1.46e-08,120.68,101.04,97.14,270.0,4.0
6.3,6608.676,251.58,3.3953,5.0676,1.03e-07,1.47e-08,120.67,101.03,97.14,270.0,4.0
7.4,6609.75,236.269,3.3399,4.3168,1.03e-07,1.46e-08,120.67,101.03,97.13,269.99,4.0
8.4,6610.803,242.956,3.1682,6.0373,1.02e-07,1.47e-08,120.68,101.03,97.13,269.99,4.0
9.5,6611.867,231.202,3.3596,3.9102,1.03e-07,1.46e-08,120.68,101.04,97.14,269.99,4.0
10.5,6612.899,257.06,3.3596,3.9102,1.03e-07,1.47e-08,120.68,101.04,97.14,269.99,4.0
11.6,6613.957,257.591,3.3296,3.8789,1.03e-07,1.46e-08,120.68,101.03,97.14,270.0,4.0
12.6,6614.99,251.712,3.3155,4.2543,1.03e-07,1.46e-08,120.67,101.04,97.14,270.01,4.0
13.7,6616.021,251.101,3.3334,4.0353,1.03e-07,1.47e-08,120.68,101.04,97.13,270.0,4.0
14.7,6617.069,244.518,3.3606,3.8163,1.02e-07,1.48e-08,120.67,101.04,97.13,269.99,4.0
15.7,6618.104,255.619,3.2817,4.2543,1.03e-07,1.47e-08,120.68,101.04,97.13,270.0,4.0
16.8,6619.166,261.244,3.3775,3.8789,1.03e-07,1.46e-08,120.67,101.04,97.13,270.0,4.0
17.8,6620.204,257.126,3.3596,3.7225,1.03e-07,1.47e-08,120.67,101.04,97.13,269.99,4.0
18.9,6621.254,257.596,3.3803,4.4733,1.03e-07,1.46e-08,120.67,101.04,97.14,269.99,4.0
19.9,6622.287,251.604,3.3305,4.1604,1.03e-07,1.47e-08,120.67,101.03,97.14,270.01,4.0
20.9,6623.318,255.525,3.3671,4.3481,1.03e-07,1.47e-08,120.67,101.03,97.14,270.01,4.0
22.0,6624.374,270.669,3.3277,4.0353,1.03e-07,1.46e-08,120.66,101.04,97.14,270.0,4.0
23.0,6625.415,233.663,3.2292,3.9727,1.03e-07,1.47e-08,120.67,101.04,97.14,269.99,4.0
24.1,6626.47,243.023,3.3296,4.1292,1.02e-07,1.46e-08,120.66,101.04,97.13,270.0,4.0
25.1,6627.505,264.56,3.3061,4.5358,1.02e-07,1.46e-08,120.67,101.03,97.14,269.99,4.0
26.2,6628.559,258.083,3.3193,3.8789,1.02e-07,1.47e-08,120.67,101.03,97.14,270.0,4.0
27.2,6629.592,274.763,3.2986,4.223,1.03e-07,1.47e-08,120.67,101.03,97.14,270.0,4.0
28.3,6630.641,261.575,3.3906,3.6287,1.03e-07,1.48e-08,120.67,101.03,97.14,270.0,4.0
29.3,6631.696,250.218,3.2892,4.0666,1.03e-07,1.46e-08,120.67,101.03,97.14,270.0,4.0
30.4,6632.769,258.264,3.3493,4.004,1.02e-07,1.47e-08,120.67,101.04,97.13,270.0,4.0
31.5,6633.821,269.646,3.2996,3.9727,1.02e-07,1.47e-08,120.67,101.04,97.13,269.99,4.0
32.5,6634.895,196.544,3.3371,3.7225,1.03e-07,1.48e-08,120.67,101.04,97.14,269.99,4.0
33.6,6635.926,257.802,3.3446,4.2543,1.03e-07,1.46e-08,120.67,101.04,97.14,270.0,4.0
34.6,6636.982,250.655,3.385,3.7851,1.03e-07,1.47e-08,120.67,101.04,97.14,270.0,4.0
35.6,6638.013,255.899,3.3155,4.3168,1.03e-07,1.47e-08,120.67,101.04,97.13,270.01,4.0
36.7,6639.064,248.262,3.3296,4.0979,1.03e-07,1.46e-08,120.67,101.04,97.13,270.0,4.0
37.7,6640.099,255.767,3.3606,5.1927,1.03e-07,1.46e-08,120.68,101.04,97.14,270.0,4.0
38.8,6641.148,185.418,2.9918,5.8496,1.02e-07,1.47e-08,120.67,101.04,97.13,269.99,4.0
39.8,6642.189,244.285,3.3305,4.2543,1.03e-07,1.47e-08,120.67,101.04,97.14,269.99,4.0
40.9,6643.225,269.895,3.3531,4.1604,1.03e-07,1.47e-08,120.67,101.03,97.14,270.0,4.0
41.9,6644.273,268.781,3.3549,4.3481,1.03e-07,1.46e-08,120.67,101.04,97.13,269.99,4.0
42.9,6645.309,251.533,3.3793,3.7225,1.03e-07,1.46e-08,120.67,101.03,97.14,270.0,4.0
44.0,6646.362,245.545,3.308,4.442,1.03e-07,1.46e-08,120.67,101.04,97.14,270.0,4.0
45.0,6647.397,243.576,3.3737,3.8163,1.03e-07,1.47e-08,120.67,101.03,97.14,270.01,4.0
46.1,6648.449,247.478,3.3127,4.223,1.03e-07,1.46e-08,120.67,101.04,97.13,269.99,4.0
47.1,6649.486,262.499,3.2949,4.5671,1.03e-07,1.47e-08,120.67,101.04,97.13,269.99,4.0
48.2,6650.521,251.352,3.3953,4.3794,1.03e-07,1.47e-08,120.67,101.03,97.13,270.0,4.0
49.2,6651.577,254.134,3.3793,4.2856,1.03e-07,1.46e-08,120.67,101.04,97.13,270.0,4.0
50.2,6652.61,258.238,3.3212,3.8476,1.02e-07,1.46e-08,120.67,101.05,97.13,270.01,4.0
51.3,6653.664,251.392,3.3512,3.7851,1.03e-07,1.46e-08,120.67,101.04,97.14,270.0,4.0
52.4,6654.721,212.85,3.3568,4.2856,1.03e-07,1.47e-08,120.67,101.04,97.14,269.99,4.0
53.4,6655.795,215.849,2.9702,5.5681,1.03e-07,1.45e-08,120.67,101.04,97.14,269.99,4.0
54.5,6656.869,260.53,3.3502,4.1292,1.02e-07,1.45e-08,120.67,101.04,97.14,269.99,4.0
55.6,6657.923,254.086,3.3362,4.0666,1.03e-07,1.47e-08,120.67,101.03,97.13,270.0,4.0
56.6,6658.976,253.541,3.369,3.8476,1.03e-07,1.45e-08,120.67,101.04,97.14,269.99,4.0
57.6,6660.013,245.97,3.3324,4.0979,1.03e-07,1.46e-08,120.68,101.04,97.14,269.99,4.0
58.7,6661.061,233.956,3.3587,4.4733,1.03e-07,1.46e-08,120.67,101.04,97.14,269.99,4.0
59.7,6662.092,259.243,3.0096,5.4743,1.03e-07,1.47e-08,120.67,101.04,97.14,269.99,4.0
