block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4470.682,274.064,3.3277,3.9102,1.01e-07,1.54e-08,127.08,101.64,101.89,270.01,4.0
1.0,4471.714,262.074,3.4844,3.7851,1.01e-07,1.53e-08,127.08,101.64,101.89,270.0,4.0
2.1,4472.766,248.547,3.2752,3.441,1.01e-07,1.52e-08,127.07,101.64,101.89,269.99,4.0
3.1,4473.798,244.948,3.3409,4.0666,1.01e-07,1.53e-08,127.07,101.64,101.89,269.99,4.0
4.2,4474.846,252.256,3.2339,3.441,1.01e-07,1.51e-08,127.07,101.64,101.89,270.0,4.0
5.2,4475.879,245.04,3.5623,3.3158,1.01e-07,1.53e-08,127.07,101.64,101.89,270.0,4.0
6.2,4476.912,255.746,3.3183,4.2543,1.01e-07,1.51e-08,127.07,101.65,101.89,270.01,4.0
7.3,4477.983,257.121,3.3146,4.1604,1.02e-07,1.5e-08,127.07,101.65,101.89,269.99,4.0
8.3,4479.014,238.754,3.2864,4.1604,1.01e-07,1.51e-08,127.07,101.65,101.89,270.0,4.0
9.4,4480.063,261.008,3.3737,4.0666,1.01e-07,1.53e-08,127.07,101.64,101.89,269.99,4.0
10.4,4481.097,251.688,3.3362,3.6599,1.01e-07,1.53e-08,127.07,101.65,101.89,269.99,4.0
11.5,4482.147,258.733,3.3474,3.9727,1.01e-07,1.52e-08,127.08,101.65,101.89,270.01,4.0
12.5,4483.18,249.814,3.2902,4.0666,1.02e-07,1.51e-08,127.07,101.65,101.89,270.02,4.0
13.5,4484.216,254.182,3.4141,3.9102,1.02e-07,1.51e-08,127.07,101.65,101.89,270.02,4.0
14.6,4485.266,248.092,3.3831,4.004,1.01e-07,1.54e-08,127.07,101.65,101.89,270.01,4.0
15.6,4486.307,262.597,3.3371,4.2543,1.01e-07,1.53e-08,127.08,101.64,101.89,270.0,4.0
16.7,4487.356,248.153,3.3061,4.1604,1.01e-07,1.52e-08,127.08,101.65,101.89,269.99,4.0
17.7,4488.408,254.485,3.3587,4.2856,1.02e-07,1.53e-08,127.08,101.65,101.89,269.99,4.0
18.8,4489.486,250.65,3.3183,3.9102,1.01e-07,1.5e-08,127.08,101.65,101.89,269.99,4.0
19.9,4490.557,248.845,3.3371,4.1292,1.02e-07,1.51e-08,127.09,101.64,101.89,269.99,4.0
20.9,4491.609,255.837,3.3352,4.0979,1.01e-07,1.52e-08,127.08,101.65,101.89,270.0,4.0
22.0,4492.667,256.822,3.3305,4.0353,1.02e-07,1.52e-08,127.08,101.64,101.89,270.0,4.0
23.0,4493.703,250.125,3.3296,4.0666,1.02e-07,1.53e-08,127.08,101.64,101.89,269.99,4.0
24.1,4494.755,260.548,3.3615,4.0353,1.02e-07,1.52e-08,127.07,101.65,101.89,269.99,4.0
25.1,4495.792,282.822,3.5323,3.0969,1.01e-07,1.53e-08,127.08,101.65,101.89,269.99,4.0
26.1,4496.824,261.713,3.3624,4.0666,1.01e-07,1.54e-08,127.07,101.65,101.89,270.0,4.0
27.2,4497.877,250.43,3.323,3.9415,1.01e-07,1.51e-08,127.08,101.65,101.89,270.02,4.0
28.2,4498.91,253.528,3.446,3.6599,1.02e-07,1.53e-08,127.07,101.65,101.89,270.0,4.0
29.3,4499.967,262.2,3.3831,3.9415,1.01e-07,1.53e-08,127.07,101.65,101.89,270.0,4.0
30.3,4501.011,246.726,3.4544,4.2543,1.01e-07,1.52e-08,127.07,101.65,101.89,269.99,4.0
31.4,4502.06,248.523,3.3155,4.1917,1.01e-07,1.52e-08,127.07,101.65,101.89,269.99,4.0
32.4,4503.099,245.257,3.2264,4.223,1.01e-07,1.51e-08,127.07,101.65,101.89,270.01,4.0
33.5,4504.153,263.316,3.3587,4.004,1.02e-07,1.52e-08,127.07,101.65,101.89,270.0,4.0
34.5,4505.192,253.249,3.3005,4.004,1.01e-07,1.53e-08,127.07,101.64,101.89,270.01,4.0
35.5,4506.222,249.28,3.3427,4.3168,1.02e-07,1.53e-08,127.07,101.64,101.89,269.99,4.0
36.6,4507.269,250.848,3.4103,3.7538,1.01e-07,1.52e-08,127.08,101.64,101.89,269.99,4.0
37.6,4508.317,264.298,3.3775,4.0666,1.02e-07,1.52e-08,127.08,101.64,101.89,269.99,4.0
38.7,4509.364,243.073,3.3925,4.004,1.02e-07,1.52e-08,127.07,101.65,101.89,270.01,4.0
39.7,4510.397,254.511,3.3587,4.0979,1.02e-07,1.52e-08,127.08,101.64,101.89,270.01,4.0
40.8,4511.472,281.35,3.399,4.0666,1.01e-07,1.52e-08,127.08,101.65,101.89,270.0,4.0
41.9,4512.556,271.202,3.3305,4.0353,1.01e-07,1.54e-08,127.08,101.65,101.89,269.99,4.0
42.9,4513.615,251.567,3.3756,4.1604,1.02e-07,1.52e-08,127.08,101.65,101.89,269.99,4.0
44.0,4514.681,245.5,3.5304,3.2846,1.01e-07,1.51e-08,127.08,101.65,101.89,269.99,4.0
45.0,4515.717,250.647,3.2817,4.3481,1.01e-07,1.52e-08,127.08,101.64,101.89,270.0,4.0
46.1,4516.777,257.216,3.4882,3.1907,1.01e-07,1.52e-08,127.08,101.65,101.89,270.01,4.0
