block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,222.88,133.703,2.7787,6.7881,1.11e-07,5.25e-09,123.23,108.42,95.61,269.99,6.8
1.1,223.961,138.277,2.8097,6.663,1.11e-07,5.19e-09,123.23,108.42,95.61,270.0,6.8
2.2,225.042,135.342,2.7571,6.4127,1.11e-07,5.25e-09,123.23,108.42,95.61,269.99,6.8
3.3,226.116,119.122,2.7647,6.8194,1.11e-07,5.17e-09,123.23,108.42,95.61,270.0,6.8
4.3,227.178,132.462,2.897,6.3501,1.11e-07,5.18e-09,123.22,108.41,95.61,270.0,6.8
5.4,228.271,130.354,2.7365,6.9445,1.11e-07,5.25e-09,123.23,108.41,95.61,270.0,6.8
6.5,229.365,128.909,2.8238,6.225,1.11e-07,5.32e-09,123.23,108.4,95.61,269.99,6.8
7.7,230.509,135.026,2.7205,6.663,1.11e-07,5.27e-09,123.23,108.41,95.61,270.0,6.8
8.8,231.606,131.688,2.7937,6.3501,1.11e-07,5.32e-09,123.23,108.4,95.61,270.0,6.8
9.8,232.666,134.285,2.7797,6.663,1.11e-07,5.3e-09,123.23,108.41,95.61,270.01,6.8
10.9,233.745,134.789,2.7994,6.5378,1.11e-07,5.2e-09,123.24,108.42,95.61,270.0,6.8
12.0,234.825,130.248,2.835,6.9758,1.11e-07,5.19e-09,123.23,108.42,95.61,269.99,6.8
13.1,235.903,120.562,2.7468,6.9132,1.11e-07,5.23e-09,123.23,108.42,95.61,269.99,6.8
14.1,236.968,129.358,2.7975,7.1322,1.11e-07,5.35e-09,123.23,108.42,95.61,270.0,6.8
15.2,238.052,134.499,2.7919,6.7881,1.11e-07,5.26e-09,123.24,108.42,95.61,270.0,6.8
16.3,239.126,130.777,2.7712,6.5378,1.11e-07,5.33e-09,123.23,108.42,95.61,270.0,6.8
17.4,240.211,128.583,2.8106,6.4753,1.11e-07,5.26e-09,123.23,108.42,95.61,270.0,6.8
18.5,241.28,136.945,2.7937,6.5065,1.11e-07,5.2e-09,123.24,108.42,95.61,269.99,6.8
19.5,242.37,118.236,2.7825,6.8194,1.11e-07,5.19e-09,123.23,108.42,95.61,269.99,6.8
20.7,243.505,118.471,2.7891,6.4127,1.11e-07,5.19e-09,123.23,108.41,95.61,270.0,6.8
21.8,244.607,124.348,2.7722,6.663,1.11e-07,5.21e-09,123.24,108.41,95.61,270.0,6.8
22.8,245.665,132.273,2.699,6.5691,1.11e-07,5.23e-09,123.23,108.41,95.61,270.01,6.8
23.9,246.739,121.429,2.7243,6.8819,1.11e-07,5.29e-09,123.24,108.41,95.61,270.01,6.8
25.0,247.814,132.385,2.7722,6.5378,1.11e-07,5.23e-09,123.23,108.41,95.61,270.0,6.8
26.1,248.9,118.433,2.8125,6.5065,1.11e-07,5.19e-09,123.23,108.41,95.61,270.0,6.4
27.1,249.956,134.25,2.8266,6.444,1.11e-07,5.16e-09,123.23,108.41,95.61,269.99,6.4
28.2,251.033,125.16,2.7628,7.0383,1.11e-07,5.19e-09,123.23,108.41,95.61,269.99,6.4
29.3,252.119,136.84,2.7384,6.8819,1.11e-07,5.18e-09,123.23,108.42,95.61,270.01,6.4
30.4,253.182,131.79,2.7684,6.5065,1.11e-07,5.26e-09,123.23,108.42,95.61,270.02,6.4
31.4,254.259,129.192,2.7365,6.6942,1.11e-07,5.32e-09,123.23,108.42,95.61,270.01,6.4
32.5,255.333,119.653,2.7975,6.2563,1.11e-07,5.26e-09,123.23,108.42,95.61,269.99,6.4
33.6,256.448,132.657,2.8613,7.0383,1.11e-07,5.19e-09,123.23,108.42,95.61,269.99,6.4
34.7,257.563,130.846,2.7628,6.5378,1.11e-07,5.26e-09,123.23,108.42,95.61,269.99,6.4
35.8,258.671,126.573,2.7553,6.5691,1.11e-07,5.19e-09,123.23,108.42,95.61,270.0,6.4
36.9,259.752,124.801,2.6642,6.8506,1.11e-07,5.19e-09,123.23,108.42,95.61,270.0,6.4
38.0,260.833,120.537,2.8623,6.9132,1.11e-07,5.25e-09,123.23,108.41,95.61,270.0,6.4
39.1,261.911,122.541,2.7618,6.3189,1.11e-07,5.31e-09,123.23,108.41,95.61,270.0,6.4
40.1,262.969,128.082,2.7459,6.5065,1.11e-07,5.26e-09,123.24,108.41,95.61,270.0,6.4
41.2,264.054,129.922,2.759,6.7568,1.11e-07,5.32e-09,123.23,108.42,95.61,270.0,6.4
42.3,265.14,131.826,2.7365,6.1937,1.11e-07,5.27e-09,123.23,108.41,95.61,269.99,6.4
43.4,266.222,128.258,2.7534,7.007,1.11e-07,5.19e-09,123.23,108.41,95.61,269.99,6.4
44.5,267.284,128.313,2.7797,7.1009,1.11e-07,5.18e-09,123.23,108.41,95.61,270.0,6.4
45.5,268.368,118.495,2.7346,6.8819,1.12e-07,5.25e-09,123.23,108.42,95.61,270.0,6.8
46.7,269.51,129.836,2.8294,6.7568,1.11e-07,5.19e-09,123.23,108.42,95.61,269.99,6.8
47.8,270.631,124.705,2.8275,6.7881,1.11e-07,5.24e-09,123.23,108.42,95.61,269.99,6.8
48.9,271.703,132.934,2.7891,6.4127,1.11e-07,5.33e-09,123.23,108.41,95.61,270.0,6.8
49.9,272.774,131.227,2.7449,6.7568,1.11e-07,5.25e-09,123.23,108.42,95.61,269.99,6.8
51.0,273.861,127.501,2.7797,6.7255,1.11e-07,5.17e-09,123.23,108.42,95.61,270.0,6.8
52.1,274.932,125.986,2.7403,6.6942,1.11e-07,5.18e-09,123.23,108.42,95.61,270.0,6.8
53.2,276.01,130.099,2.7506,6.6317,1.11e-07,5.19e-09,123.23,108.42,95.61,270.0,6.8
54.2,277.071,134.225,2.8181,7.0383,1.11e-07,5.18e-09,123.24,108.42,95.61,269.99,6.8
55.3,278.149,133.337,2.7374,6.9132,1.11e-07,5.23e-09,123.23,108.42,95.61,269.99,6.8
56.4,279.222,122.184,2.8041,6.444,1.11e-07,5.33e-09,123.23,108.41,95.61,269.99,6.8
57.5,280.282,130.04,2.7534,7.0383,1.11e-07,5.27e-09,123.23,108.42,95.61,270.0,6.8
58.5,281.365,121.343,2.7459,6.3814,1.11e-07,5.19e-09,123.23,108.41,95.61,270.0,6.8
59.7,282.479,134.227,2.7318,6.0686,1.11e-07,5.27e-09,123.24,108.42,95.61,270.0,6.8
