block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4422.308,185.295,3.2977,5.9435,1.04e-07,1.19e-08,126.46,102.64,106.71,269.99,2.4
1.0,4423.341,187.597,3.2752,5.9122,1.04e-07,1.18e-08,126.47,102.64,106.71,269.99,2.4
2.1,4424.392,189.812,3.2864,5.9122,1.04e-07,1.18e-08,126.47,102.64,106.71,270.01,2.4
3.1,4425.427,189.694,3.2892,5.8809,1.04e-07,1.19e-08,126.46,102.63,106.72,270.0,2.4
4.1,4426.457,187.892,3.2864,5.9122,1.03e-07,1.18e-08,126.46,102.63,106.71,270.01,2.4
5.2,4427.524,189.788,3.2902,5.8809,1.04e-07,1.19e-08,126.46,102.63,106.71,270.0,2.4
6.2,4428.557,189.641,3.2836,5.8809,1.03e-07,1.2e-08,126.47,102.62,106.71,269.99,2.4
7.3,4429.605,191.312,3.2789,5.9122,1.03e-07,1.19e-08,126.45,102.62,106.7,269.99,2.4
8.3,4430.638,187.598,3.2864,5.9122,1.03e-07,1.19e-08,126.45,102.62,106.71,270.01,2.4
9.4,4431.687,189.472,3.2836,5.9122,1.04e-07,1.19e-08,126.46,102.62,106.71,270.01,2.4
10.4,4432.719,190.131,3.2911,5.8809,1.04e-07,1.19e-08,126.46,102.62,106.71,269.99,2.4
11.4,4433.751,186.385,3.277,5.9122,1.04e-07,1.2e-08,126.46,102.62,106.71,269.99,2.4
12.5,4434.799,189.592,3.2799,5.9435,1.04e-07,1.19e-08,126.46,102.62,106.71,270.0,2.4
13.5,4435.838,190.081,3.2817,5.9122,1.04e-07,1.17e-08,126.47,102.62,106.71,270.0,2.4
14.6,4436.91,190.158,3.2808,5.8809,1.04e-07,1.19e-08,126.46,102.62,106.71,270.01,2.4
15.7,4437.963,191.291,3.278,5.8809,1.03e-07,1.19e-08,126.47,102.63,106.7,270.0,2.4
16.7,4439.045,192.773,3.2808,5.8809,1.04e-07,1.19e-08,126.47,102.63,106.7,269.99,2.4
17.8,4440.11,193.116,3.2695,5.8809,1.03e-07,1.18e-08,126.47,102.63,106.71,269.99,2.4
18.8,4441.141,193.138,3.293,5.9122,1.04e-07,1.2e-08,126.47,102.63,106.71,270.0,2.4
19.9,4442.186,186.611,3.277,5.9122,1.04e-07,1.19e-08,126.48,102.63,106.7,270.0,2.4
20.9,4443.219,193.375,3.2892,5.8809,1.04e-07,1.18e-08,126.48,102.63,106.71,270.01,2.4
21.9,4444.254,193.178,3.2808,5.9435,1.04e-07,1.17e-08,126.47,102.63,106.71,270.0,2.4
23.0,4445.306,189.218,3.2902,5.9122,1.03e-07,1.19e-08,126.46,102.62,106.71,270.0,2.4
24.0,4446.343,189.663,3.2874,5.8496,1.04e-07,1.19e-08,126.45,102.62,106.71,269.99,2.4
25.1,4447.393,192.693,3.293,5.9122,1.04e-07,1.19e-08,126.47,102.62,106.71,269.99,2.4
26.1,4448.429,191.513,3.2921,5.8809,1.04e-07,1.18e-08,126.47,102.62,106.7,269.99,2.4
27.2,4449.493,190.072,3.2892,5.8809,1.03e-07,1.19e-08,126.47,102.62,106.71,270.0,2.4
28.2,4450.527,187.169,3.2742,5.9122,1.04e-07,1.19e-08,126.47,102.62,106.71,270.01,2.4
