block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4262.479,251.496,3.3193,3.9727,1.03e-07,6.28e-09,124.01,100.61,99.15,269.99,4.0
1.1,4263.555,247.557,3.3343,4.2543,1.02e-07,6.26e-09,124.01,100.61,99.15,270.0,4.0
2.2,4264.63,267.891,3.2658,3.9727,1.03e-07,6.21e-09,124.02,100.6,99.15,270.0,4.0
3.2,4265.661,279.728,3.2827,3.9727,1.03e-07,6.24e-09,124.01,100.61,99.15,270.0,4.0
4.2,4266.711,275.175,3.3549,3.8163,1.03e-07,6.32e-09,124.01,100.6,99.15,269.99,4.0
5.3,4267.741,282.017,3.3418,3.3471,1.03e-07,6.34e-09,124.02,100.6,99.15,269.99,4.0
6.3,4268.772,251.464,3.3587,4.1917,1.03e-07,6.21e-09,124.02,100.61,99.15,270.0,4.0
7.3,4269.821,273.908,3.3212,3.4097,1.02e-07,6.17e-09,124.02,100.61,99.15,270.0,4.0
8.4,4270.859,221.532,3.2348,5.3491,1.02e-07,6.24e-09,124.03,100.61,99.15,269.99,4.0
9.4,4271.912,257.83,3.2123,4.223,1.02e-07,6.19e-09,124.03,100.61,99.15,270.0,4.0
10.5,4272.95,255.112,3.309,3.6599,1.02e-07,6.23e-09,124.03,100.62,99.15,270.01,4.0
11.5,4273.982,252.733,3.3043,4.2856,1.03e-07,6.3e-09,124.03,100.62,99.14,270.01,4.0
12.5,4275.027,250.169,3.3531,3.3784,1.03e-07,6.34e-09,124.04,100.61,99.14,270.0,4.0
13.6,4276.064,251.304,3.277,3.5035,1.02e-07,6.23e-09,124.03,100.62,99.15,269.99,4.0
14.6,4277.123,247.204,3.3146,4.1917,1.03e-07,6.24e-09,124.03,100.62,99.15,269.99,4.0
15.7,4278.163,264.118,3.2742,4.0353,1.03e-07,6.25e-09,124.02,100.61,99.15,270.0,4.0
16.7,4279.213,273.337,3.3915,3.2846,1.03e-07,6.28e-09,124.03,100.61,99.15,270.02,4.0
17.8,4280.257,254.349,3.3165,3.9102,1.03e-07,6.32e-09,124.03,100.61,99.15,269.99,4.0
18.8,4281.312,273.058,3.2846,4.0666,1.03e-07,6.26e-09,124.03,100.61,99.15,269.99,4.0
19.9,4282.348,272.338,3.3972,3.4722,1.03e-07,6.16e-09,124.03,100.61,99.15,269.99,4.0
20.9,4283.41,252.415,3.338,3.9102,1.03e-07,6.26e-09,124.02,100.61,99.15,269.99,4.0
22.0,4284.462,268.676,3.3587,3.222,1.03e-07,6.22e-09,124.03,100.61,99.15,270.0,4.0
23.1,4285.536,249.269,3.4,4.223,1.03e-07,6.28e-09,124.03,100.61,99.15,270.01,4.0
24.1,4286.602,269.813,3.4084,3.441,1.03e-07,6.32e-09,124.02,100.61,99.15,270.01,3.6
25.2,4287.648,261.991,3.323,4.3481,1.03e-07,6.33e-09,124.02,100.61,99.15,270.0,3.6
26.2,4288.704,263.48,3.2892,3.9727,1.03e-07,6.28e-09,124.02,100.61,99.15,270.0,3.6
27.3,4289.74,283.784,3.3334,3.4097,1.03e-07,6.2e-09,124.02,100.61,99.15,270.0,3.6
28.3,4290.77,258.074,3.1231,3.9727,1.02e-07,6.2e-09,124.03,100.61,99.15,270.0,3.6
29.3,4291.824,274.661,3.3071,4.0353,1.03e-07,6.32e-09,124.02,100.61,99.15,269.99,3.6
30.4,4292.863,254.077,3.2986,4.1917,1.02e-07,6.38e-09,124.02,100.61,99.15,269.99,3.6
31.4,4293.921,255.332,3.2667,4.1292,1.03e-07,6.29e-09,124.02,100.61,99.15,270.01,3.6
32.5,4294.96,268.925,3.2883,4.1917,1.02e-07,6.33e-09,124.02,100.61,99.15,270.01,3.6
33.5,4296.008,256.673,3.2855,4.0979,1.03e-07,6.29e-09,124.03,100.61,99.15,270.0,3.6
34.6,4297.046,256.325,3.2742,4.223,1.03e-07,6.22e-09,124.03,100.61,99.15,270.0,3.6
35.6,4298.076,244.123,3.1428,4.004,1.03e-07,6.23e-09,124.03,100.61,99.15,269.99,3.6
36.7,4299.131,275.369,3.3277,4.004,1.03e-07,6.29e-09,124.03,100.61,99.15,269.99,3.6
37.7,4300.167,256.085,3.3634,4.6922,1.03e-07,6.32e-09,124.03,100.61,99.15,270.0,3.6
38.7,4301.221,251.61,3.2733,4.1292,1.02e-07,6.23e-09,124.03,100.6,99.15,270.0,3.6
39.8,4302.255,250.635,3.2789,3.9415,1.03e-07,6.14e-09,124.03,100.61,99.15,270.01,3.6
40.8,4303.309,237.551,3.2892,3.9102,1.03e-07,6.21e-09,124.02,100.61,99.15,270.0,3.6
41.9,4304.341,256.481,3.3709,4.9738,1.03e-07,6.29e-09,124.03,100.61,99.15,269.99,3.6
42.9,4305.378,276.698,3.2339,4.1604,1.02e-07,6.23e-09,124.03,100.61,99.15,269.99,3.6
44.0,4306.444,251.286,3.2892,4.1604,1.03e-07,6.26e-09,124.03,100.61,99.15,269.99,3.6
45.0,4307.516,241.293,3.2911,3.8789,1.03e-07,6.34e-09,124.03,100.61,99.15,270.0,3.6
46.1,4308.573,251.4,3.4047,3.3784,1.03e-07,6.28e-09,124.03,100.61,99.15,270.01,3.6
47.2,4309.646,281.163,3.2733,3.9727,1.02e-07,6.23e-09,124.03,100.61,99.15,270.01,3.6
48.2,4310.676,255.229,3.3127,3.7225,1.03e-07,6.22e-09,124.03,100.62,99.15,270.0,3.6
49.3,4311.732,268.064,3.1466,3.9102,1.03e-07,6.26e-09,124.02,100.61,99.15,269.99,3.6
50.3,4312.765,260.361,3.2864,4.0353,1.02e-07,6.36e-09,124.02,100.61,99.15,269.99,3.6
51.3,4313.812,259.314,3.2724,4.0353,1.03e-07,6.26e-09,124.02,100.61,99.15,269.99,3.6
52.4,4314.853,252.046,3.2799,3.7851,1.03e-07,6.2e-09,124.02,100.61,99.15,270.0,3.6
53.4,4315.909,258.914,3.3033,4.0353,1.02e-07,6.26e-09,124.03,100.61,99.15,270.01,4.0
54.5,4316.946,257.84,3.3531,5.4117,1.02e-07,6.22e-09,124.02,100.61,99.15,270.01,4.0
55.5,4317.998,278.238,3.2245,4.0979,1.03e-07,6.21e-09,124.02,100.61,99.15,270.0,4.0
56.6,4319.037,265.161,3.37,4.0353,1.03e-07,6.26e-09,124.02,100.61,99.15,269.99,4.0
57.6,4320.069,256.006,3.2902,4.0666,1.02e-07,6.33e-09,124.03,100.61,99.15,269.99,4.0
58.6,4321.118,239.544,3.3212,4.1604,1.02e-07,6.23e-09,124.03,100.61,99.15,269.99,4.0
59.7,4322.154,254.715,3.2939,3.9415,1.02e-07,6.17e-09,124.02,100.61,99.15,270.0,4.0
