block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,79.554,142.486,2.8745,2.0333,9.39e-08,5.53e-09,125.59,99.38,105.12,269.99,2.8
1.2,80.675,146.919,2.8547,2.0333,9.39e-08,5.44e-09,125.58,99.39,105.12,270.0,3.2
2.4,81.818,144.602,2.8763,2.0646,9.36e-08,5.41e-09,125.58,99.39,105.13,270.01,3.2
3.5,82.935,145.978,2.8801,2.002,9.38e-08,5.44e-09,125.58,99.39,105.12,270.0,3.2
4.6,84.066,144.745,2.8651,2.002,9.37e-08,5.41e-09,125.59,99.4,105.12,269.99,3.2
5.7,85.177,144.909,2.8651,2.002,9.39e-08,5.49e-09,125.59,99.4,105.12,269.99,3.2
6.9,86.298,146.012,2.8707,1.9707,9.4e-08,5.58e-09,125.59,99.39,105.12,270.01,3.2
8.0,87.431,146.497,2.8716,1.9707,9.37e-08,5.48e-09,125.59,99.4,105.12,269.99,3.2
9.1,88.549,142.403,2.8876,2.0333,9.39e-08,5.58e-09,125.59,99.4,105.12,269.99,3.2
10.2,89.657,146.895,2.8679,2.002,9.39e-08,5.53e-09,125.59,99.4,105.12,270.01,3.2
11.3,90.77,142.947,2.8557,2.0333,9.4e-08,5.45e-09,125.6,99.39,105.12,269.99,2.8
12.5,91.889,151.148,2.8754,2.0646,9.39e-08,5.52e-09,125.6,99.39,105.12,269.99,2.8
13.6,93.04,146.05,2.8613,2.0333,9.37e-08,5.43e-09,125.6,99.39,105.12,270.0,2.8
14.7,94.157,147.47,2.8754,2.0333,9.38e-08,5.42e-09,125.6,99.39,105.12,270.0,2.8
15.8,95.273,145.661,2.8716,2.0333,9.37e-08,5.47e-09,125.61,99.39,105.12,270.0,2.8
17.0,96.389,147.306,2.8688,2.0333,9.39e-08,5.4e-09,125.61,99.38,105.12,269.99,2.8
18.1,97.543,141.296,2.8632,2.0333,9.39e-08,5.48e-09,125.62,99.39,105.12,270.0,2.8
19.2,98.659,145.346,2.8472,2.0646,9.38e-08,5.56e-09,125.61,99.39,105.12,270.0,2.8
20.3,99.779,146.693,2.881,2.0333,9.37e-08,5.54e-09,125.62,99.4,105.12,270.0,2.8
21.5,100.919,146.171,2.8566,2.0333,9.39e-08,5.57e-09,125.62,99.39,105.12,270.0,2.8
22.6,102.049,143.824,2.9026,2.002,9.39e-08,5.53e-09,125.62,99.39,105.12,269.99,2.8
23.7,103.157,145.409,2.8773,2.0333,9.32e-08,5.43e-09,125.62,99.39,105.12,270.0,2.8
24.8,104.274,148.063,2.8698,2.0646,9.31e-08,5.4e-09,125.62,99.39,105.12,270.0,2.8
25.9,105.381,143.797,2.8641,2.0333,9.39e-08,5.45e-09,125.62,99.39,105.12,270.01,2.8
27.1,106.499,142.649,2.8707,2.0646,9.39e-08,5.43e-09,125.61,99.4,105.12,270.0,2.8
28.2,107.637,146.384,2.8707,2.0333,9.38e-08,5.47e-09,125.61,99.39,105.12,270.01,2.8
29.3,108.755,145.069,2.8754,2.0646,9.39e-08,5.56e-09,125.6,99.39,105.12,269.99,2.8
30.4,109.874,144.749,2.8942,2.0646,9.39e-08,5.53e-09,125.6,99.39,105.12,269.99,2.8
31.6,110.989,148.333,2.8773,2.0646,9.31e-08,5.56e-09,125.61,99.39,105.12,270.0,3.2
