block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,3537.552,224.176,3.0875,2.221,9.16e-08,5.8e-09,127.81,97.75,101.16,269.99,4.8
1.2,3538.693,217.905,3.1091,2.2523,9.08e-08,5.77e-09,127.81,97.74,101.16,269.99,4.8
2.3,3539.83,219.428,3.125,2.2523,9.11e-08,5.86e-09,127.81,97.75,101.16,270.01,4.8
3.5,3540.963,214.195,3.141,2.5964,9.11e-08,5.78e-09,127.82,97.74,101.16,269.99,4.8
4.6,3542.079,220.708,3.0969,2.221,9.07e-08,5.84e-09,127.81,97.74,101.15,269.99,4.8
5.7,3543.2,222.15,3.0969,2.221,9.02e-08,5.97e-09,127.8,97.74,101.16,269.99,4.8
6.8,3544.334,210.446,3.0941,2.3148,9.09e-08,5.86e-09,127.8,97.74,101.16,270.0,4.8
8.0,3545.471,219.848,3.1034,2.2523,8.94e-08,5.93e-09,127.79,97.73,101.15,270.01,4.8
9.1,3546.584,223.146,3.1194,2.221,9.12e-08,5.82e-09,127.8,97.74,101.16,270.0,4.8
10.2,3547.72,218.307,3.0978,2.2523,9.1e-08,5.76e-09,127.8,97.74,101.16,269.99,4.8
11.3,3548.833,209.085,3.1166,2.221,9.11e-08,5.77e-09,127.8,97.74,101.16,269.99,4.8
12.5,3549.953,220.141,3.1072,2.2523,8.97e-08,5.79e-09,127.79,97.75,101.15,269.99,4.8
13.6,3551.075,223.682,3.1278,2.2523,9.11e-08,5.77e-09,127.8,97.75,101.16,270.0,4.8
14.7,3552.201,214.08,3.1109,2.221,9.07e-08,5.85e-09,127.81,97.75,101.16,270.0,4.8
15.8,3553.332,224.003,3.0865,2.2835,9.05e-08,5.93e-09,127.8,97.75,101.16,270.01,4.8
17.0,3554.473,222.149,3.0828,2.221,9.03e-08,5.85e-09,127.81,97.75,101.15,269.99,4.8
18.1,3555.594,222.072,3.0912,2.6276,9.05e-08,5.96e-09,127.81,97.75,101.16,269.99,4.8
19.2,3556.736,220.009,3.1419,4.223,9.07e-08,5.86e-09,127.81,97.74,101.16,269.99,4.8
20.4,3557.851,220.617,3.1419,2.7841,9.05e-08,5.73e-09,127.81,97.75,101.16,269.99,4.8
21.5,3558.974,221.992,3.1194,2.221,9.03e-08,5.86e-09,127.81,97.74,101.15,270.01,4.8
22.6,3560.097,219.169,3.1072,2.44,8.98e-08,5.75e-09,127.81,97.74,101.16,270.01,4.8
23.7,3561.234,221.377,3.1278,2.221,9.04e-08,5.75e-09,127.81,97.74,101.16,269.99,5.2
24.9,3562.347,219.52,3.0997,2.2523,9.09e-08,5.86e-09,127.81,97.74,101.16,269.99,5.2
26.0,3563.473,218.771,3.0978,2.221,9e-08,5.75e-09,127.81,97.74,101.16,269.99,5.2
27.1,3564.586,218.659,3.1156,2.1897,9.04e-08,5.84e-09,127.81,97.75,101.16,270.01,5.2
28.2,3565.732,216.094,3.1044,2.221,8.98e-08,5.93e-09,127.81,97.74,101.16,270.01,5.2
29.4,3566.854,222.839,3.1128,3.1281,9.02e-08,5.85e-09,127.81,97.75,101.16,270.0,5.2
30.5,3567.977,221.969,3.1016,2.221,9.05e-08,5.93e-09,127.8,97.75,101.16,269.99,5.2
31.6,3569.096,215.506,3.0987,2.1897,9.09e-08,5.84e-09,127.8,97.75,101.16,270.0,5.2
32.7,3570.228,221.467,3.1213,2.2523,9.09e-08,5.75e-09,127.81,97.74,101.16,269.99,5.2
33.9,3571.351,207.172,3.125,2.221,9.11e-08,5.76e-09,127.8,97.75,101.16,270.0,5.2
35.0,3572.482,217.668,2.5666,2.221,9.02e-08,5.73e-09,127.8,97.74,101.16,270.02,5.2
36.1,3573.603,221.834,3.126,2.2835,9.04e-08,5.74e-09,127.8,97.74,101.16,270.01,5.2
37.3,3574.747,197.377,3.1025,2.1897,8.89e-08,5.81e-09,127.8,97.75,101.16,270.0,5.2
38.4,3575.864,220.159,3.1297,2.1897,8.98e-08,5.9e-09,127.8,97.75,101.15,269.99,5.2
39.5,3576.983,216.058,3.1175,2.1897,8.92e-08,5.83e-09,127.8,97.74,101.16,269.99,5.2
40.6,3578.094,224.794,3.1119,2.1897,9.12e-08,5.9e-09,127.8,97.74,101.16,269.99,5.2
41.7,3579.225,224.801,3.1175,2.1897,8.98e-08,5.85e-09,127.81,97.74,101.16,270.01,5.2
42.8,3580.34,219.468,3.1138,2.221,9.07e-08,5.74e-09,127.81,97.75,101.15,270.01,5.2
44.0,3581.467,221.274,3.1119,2.5651,9.08e-08,5.84e-09,127.81,97.75,101.16,270.0,5.2
45.1,3582.59,212.86,3.1147,2.3148,9.07e-08,5.71e-09,127.81,97.75,101.16,269.99,5.2
46.2,3583.741,220.193,3.11,2.221,9.04e-08,5.73e-09,127.81,97.75,101.16,269.99,5.2
47.4,3584.878,207.952,3.1138,2.3461,9.16e-08,5.76e-09,127.81,97.75,101.16,269.99,5.2
48.5,3585.998,222.403,3.1138,2.221,9.09e-08,5.74e-09,127.81,97.75,101.16,270.01,5.2
49.6,3587.137,217.277,3.1053,2.2523,8.97e-08,5.82e-09,127.81,97.75,101.16,270.01,5.2
50.8,3588.258,218.133,3.1081,2.2835,9.05e-08,5.9e-09,127.81,97.75,101.15,270.01,5.2
51.9,3589.383,223.1,3.1006,2.221,9.06e-08,5.82e-09,127.81,97.75,101.16,270.0,5.2
53.0,3590.505,219.017,3.0987,2.221,9.04e-08,5.91e-09,127.81,97.74,101.16,270.0,4.8
54.1,3591.636,217.714,3.1231,2.221,9.12e-08,5.83e-09,127.81,97.74,101.16,269.99,4.8
55.3,3592.748,222.379,3.1072,2.221,9.09e-08,5.72e-09,127.8,97.74,101.16,270.0,4.8
56.4,3593.87,221.275,3.1063,2.2835,8.9e-08,5.75e-09,127.81,97.74,101.16,270.01,4.8
57.5,3594.99,217.296,3.0969,2.2523,9.09e-08,5.74e-09,127.8,97.75,101.16,270.01,4.8
58.6,3596.128,208.065,3.0959,2.2523,9.09e-08,5.71e-09,127.8,97.74,101.16,270.0,4.8
59.8,3597.249,209.344,3.0922,2.2835,9.06e-08,5.85e-09,127.8,97.74,101.15,269.99,4.8
