block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,3241.253,213.55,3.0002,2.221,9.06e-08,5.77e-09,126.66,97.13,100.43,269.99,4.8
1.2,3242.366,220.137,3.0987,2.1897,9.07e-08,5.76e-09,126.66,97.14,100.43,269.99,4.8
2.3,3243.491,223.795,3.1063,2.221,8.98e-08,5.74e-09,126.66,97.14,100.42,269.99,4.8
3.4,3244.594,216.542,3.0725,2.221,9e-08,5.8e-09,126.66,97.14,100.43,269.99,4.8
4.5,3245.722,223.729,3.08,2.1897,9.01e-08,5.91e-09,126.66,97.14,100.43,270.0,4.8
5.7,3246.84,216.909,3.1231,2.221,9.05e-08,5.96e-09,126.66,97.14,100.43,270.0,4.8
6.8,3247.965,207.189,3.0865,2.2523,8.94e-08,5.83e-09,126.66,97.14,100.43,270.0,4.8
7.9,3249.092,215.542,3.1091,2.221,9.08e-08,5.94e-09,126.66,97.14,100.42,270.0,4.8
9.0,3250.231,217.372,3.1016,2.2523,9.07e-08,5.8e-09,126.66,97.14,100.43,269.99,4.8
10.2,3251.355,215.286,3.1156,2.1584,8.89e-08,5.76e-09,126.66,97.14,100.43,269.99,4.8
11.3,3252.471,223.774,3.1016,2.221,9.05e-08,5.87e-09,126.66,97.14,100.43,270.01,4.8
12.4,3253.595,220.59,3.1081,2.221,9.01e-08,5.74e-09,126.65,97.13,100.42,270.01,4.8
13.5,3254.731,217.109,3.1053,2.221,8.96e-08,5.8e-09,126.66,97.14,100.42,270.0,4.8
14.7,3255.851,217.578,3.0997,2.221,9.07e-08,5.92e-09,126.65,97.13,100.43,270.0,4.8
15.8,3256.984,220.418,3.0941,2.221,9.05e-08,5.75e-09,126.65,97.13,100.42,270.0,4.8
16.9,3258.101,213.813,3.1147,2.2835,9e-08,5.9e-09,126.65,97.13,100.43,269.99,4.8
18.1,3259.237,219.968,3.0931,2.221,9.07e-08,5.88e-09,126.64,97.14,100.43,270.01,4.8
19.2,3260.349,206.199,3.0781,2.3148,9e-08,5.85e-09,126.64,97.13,100.43,270.01,4.8
20.3,3261.471,180.962,3.1081,2.2523,9.07e-08,5.89e-09,126.65,97.14,100.43,269.99,4.4
21.4,3262.583,222.026,3.1034,2.2523,8.99e-08,5.85e-09,126.64,97.14,100.43,269.99,4.4
22.5,3263.723,216.964,3.1194,2.1897,9.06e-08,5.74e-09,126.64,97.14,100.42,270.0,4.4
23.7,3264.849,216.456,3.1138,2.221,8.95e-08,5.82e-09,126.64,97.14,100.43,270.01,4.4
24.8,3265.968,203.441,3.0978,2.1897,8.88e-08,5.72e-09,126.64,97.14,100.42,270.01,4.4
25.9,3267.096,220.727,3.1034,2.221,9.09e-08,5.81e-09,126.64,97.14,100.43,270.0,4.4
27.1,3268.239,215.828,3.08,2.5964,8.96e-08,5.93e-09,126.64,97.14,100.43,269.99,4.4
28.2,3269.361,224.537,3.0781,2.1584,8.94e-08,5.9e-09,126.65,97.13,100.43,269.99,4.4
29.3,3270.494,223.005,3.0847,2.221,9.07e-08,5.92e-09,126.65,97.13,100.43,270.0,4.4
30.5,3271.636,216.717,3.0828,2.6276,9.08e-08,5.92e-09,126.65,97.13,100.42,270.01,4.4
31.6,3272.754,221.063,3.0941,2.1897,9.08e-08,5.8e-09,126.65,97.13,100.42,270.0,4.4
32.7,3273.875,222.624,3.1138,2.1897,9.04e-08,5.78e-09,126.65,97.14,100.43,269.99,4.4
33.8,3274.996,221.397,3.1034,2.1897,8.91e-08,5.81e-09,126.65,97.14,100.43,269.99,4.4
34.9,3276.128,203.773,3.0847,2.6276,8.98e-08,5.73e-09,126.65,97.14,100.43,270.0,4.4
36.1,3277.253,221.843,3.1166,2.2523,8.89e-08,5.81e-09,126.65,97.14,100.42,270.0,4.4
37.2,3278.368,223.373,3.1278,2.1897,9.09e-08,5.96e-09,126.65,97.14,100.43,270.0,4.4
38.3,3279.52,221.899,3.0725,2.1897,9e-08,5.78e-09,126.65,97.14,100.42,270.0,4.4
39.5,3280.637,219.45,3.0931,2.221,8.98e-08,5.93e-09,126.65,97.14,100.43,270.0,4.8
40.6,3281.763,213.238,3.0828,2.1584,9e-08,5.96e-09,126.65,97.13,100.43,269.99,4.8
41.7,3282.888,212.666,3.1063,2.221,8.87e-08,5.91e-09,126.64,97.13,100.42,270.0,4.8
42.8,3284.028,219.325,3.0659,2.2523,9.04e-08,5.9e-09,126.65,97.13,100.43,270.0,4.8
44.0,3285.151,201.295,3.1175,2.221,9.1e-08,5.87e-09,126.64,97.13,100.43,270.0,4.8
45.1,3286.275,220.496,3.0884,2.2523,8.91e-08,5.73e-09,126.64,97.13,100.43,269.99,4.8
46.2,3287.387,199.773,3.1081,2.221,9.01e-08,5.78e-09,126.64,97.14,100.42,270.0,4.8
47.3,3288.528,216.707,3.0894,2.2523,9e-08,5.74e-09,126.64,97.13,100.42,269.99,4.8
48.5,3289.638,217.066,2.4766,4.223,9.07e-08,5.8e-09,126.65,97.14,100.42,269.99,4.8
49.6,3290.755,222.484,3.0743,2.2523,9e-08,5.93e-09,126.64,97.14,100.43,270.01,4.8
50.7,3291.869,213.273,3.1072,2.2523,9.06e-08,5.9e-09,126.64,97.14,100.43,270.01,4.8
51.8,3292.991,216.413,3.1063,2.2523,9.03e-08,5.95e-09,126.65,97.14,100.43,270.0,4.8
