block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,1123.528,216.181,3.2311,5.6932,1.05e-07,7.71e-09,121.35,103.78,99.45,270.0,3.6
1.1,1124.601,163.723,3.2189,4.8173,1.05e-07,7.62e-09,121.35,103.79,99.45,269.99,3.6
2.2,1125.658,169.364,3.2038,5.224,1.05e-07,7.59e-09,121.35,103.79,99.45,269.99,3.6
3.2,1126.738,181.251,3.2123,4.3168,1.06e-07,7.64e-09,121.35,103.78,99.45,270.0,3.6
4.3,1127.816,222.575,3.1907,4.1292,1.06e-07,7.61e-09,121.35,103.78,99.45,270.01,3.6
5.4,1128.9,173.559,3.1992,5.443,1.06e-07,7.69e-09,121.35,103.78,99.46,270.0,3.6
6.5,1129.968,193.38,3.2376,4.5984,1.05e-07,7.74e-09,121.35,103.78,99.45,269.99,3.6
7.5,1131.051,192.74,3.2414,5.8809,1.05e-07,7.68e-09,121.35,103.78,99.45,269.99,3.6
8.7,1132.17,206.349,3.2348,5.5368,1.05e-07,7.6e-09,121.34,103.78,99.45,269.99,3.6
9.8,1133.305,217.477,3.1954,4.7235,1.05e-07,7.71e-09,121.34,103.78,99.45,270.01,3.6
10.9,1134.363,220.029,3.0912,5.2553,1.04e-07,7.62e-09,121.34,103.78,99.45,270.0,3.6
11.9,1135.437,208.68,3.2311,4.7235,1.05e-07,7.61e-09,121.34,103.78,99.45,270.0,3.6
13.0,1136.514,217.333,2.9608,4.0353,1.05e-07,7.69e-09,121.34,103.78,99.45,269.99,3.6
14.1,1137.593,228.051,3.1701,4.4733,1.06e-07,7.78e-09,121.34,103.78,99.45,270.0,3.6
15.1,1138.652,202.016,3.1644,5.0676,1.05e-07,7.72e-09,121.34,103.77,99.45,269.99,3.6
16.2,1139.731,219.487,2.9936,4.0979,1.06e-07,7.63e-09,121.34,103.78,99.45,270.01,3.6
17.3,1140.812,202.845,3.1804,5.3491,1.05e-07,7.74e-09,121.34,103.78,99.45,270.01,4.0
18.4,1141.894,181.216,3.1513,4.2856,1.06e-07,7.61e-09,121.34,103.78,99.45,270.0,4.0
19.5,1142.966,195.64,3.1428,4.7235,1.05e-07,7.61e-09,121.34,103.78,99.45,269.99,4.0
20.5,1144.044,181.53,3.1081,4.8486,1.06e-07,7.64e-09,121.34,103.78,99.46,269.99,4.0
21.6,1145.128,223.123,3.2226,4.8486,1.06e-07,7.75e-09,121.34,103.78,99.45,269.99,4.0
22.7,1146.203,226.501,3.232,4.4733,1.05e-07,7.71e-09,121.34,103.78,99.45,270.01,4.0
23.8,1147.262,222.557,3.2029,4.6609,1.05e-07,7.73e-09,121.35,103.78,99.45,270.01,4.0
24.9,1148.397,209.433,2.8172,5.1614,1.05e-07,7.68e-09,121.34,103.78,99.45,270.01,4.0
26.0,1149.524,224.999,3.2508,4.0666,1.05e-07,7.6e-09,121.34,103.78,99.45,270.0,4.0
27.1,1150.614,216.715,3.2348,4.3168,1.06e-07,7.6e-09,121.34,103.78,99.45,269.99,4.0
28.2,1151.691,216.403,3.262,3.9415,1.04e-07,7.65e-09,121.34,103.78,99.45,269.99,4.0
29.2,1152.751,212.076,3.1447,4.6297,1.06e-07,7.7e-09,121.34,103.78,99.45,269.99,4.0
30.3,1153.827,215.632,3.1569,4.8799,1.06e-07,7.62e-09,121.34,103.78,99.45,269.99,4.0
31.4,1154.919,225.208,3.2555,4.9425,1.05e-07,7.74e-09,121.34,103.78,99.45,269.99,4.0
32.5,1155.99,206.146,3.1916,6.444,1.05e-07,7.71e-09,121.34,103.78,99.45,270.01,4.0
33.5,1157.052,163.323,2.9908,3.9102,1.05e-07,7.59e-09,121.35,103.78,99.45,270.0,4.0
34.6,1158.147,213.992,3.2695,5.8496,1.05e-07,7.59e-09,121.34,103.78,99.45,270.0,4.0
35.7,1159.216,204.911,3.1935,5.8809,1.06e-07,7.65e-09,121.34,103.78,99.46,269.99,4.0
36.8,1160.307,172.113,3.2085,4.3168,1.05e-07,7.57e-09,121.34,103.78,99.45,269.99,4.0
37.9,1161.435,196.905,3.156,4.1604,1.05e-07,7.65e-09,121.34,103.78,99.45,270.01,4.0
39.0,1162.541,218.328,3.2114,4.442,1.05e-07,7.77e-09,121.34,103.78,99.45,270.01,4.0
40.1,1163.608,208.822,3.2198,4.6609,1.05e-07,7.72e-09,121.34,103.78,99.45,270.0,4.0
41.2,1164.69,195.627,3.1654,4.4733,1.05e-07,7.61e-09,121.34,103.78,99.45,269.99,4.0
42.2,1165.745,181.551,3.1522,4.7235,1.05e-07,7.6e-09,121.34,103.78,99.45,269.99,4.0
43.3,1166.828,169.438,3.1532,4.9112,1.05e-07,7.56e-09,121.34,103.78,99.45,269.99,4.0
44.4,1167.914,212.738,3.1184,4.1604,1.06e-07,7.57e-09,121.34,103.78,99.45,270.0,4.0
45.5,1168.99,214.861,3.2198,4.004,1.05e-07,7.65e-09,121.34,103.78,99.45,270.0,4.0
46.5,1170.046,229.198,3.2151,4.7548,1.05e-07,7.72e-09,121.34,103.78,99.45,270.0,4.0
47.6,1171.125,207.706,3.0462,4.2856,1.05e-07,7.68e-09,121.34,103.78,99.45,270.0,3.6
48.7,1172.203,164.404,3.2179,4.6922,1.05e-07,7.6e-09,121.34,103.78,99.45,269.99,3.6
49.8,1173.263,226.42,3.1372,5.443,1.06e-07,7.66e-09,121.34,103.78,99.45,269.99,3.6
50.9,1174.39,220.027,3.2048,4.5671,1.06e-07,7.56e-09,121.35,103.78,99.45,270.0,3.6
52.0,1175.505,217.828,3.2076,5.0989,1.06e-07,7.59e-09,121.34,103.78,99.45,270.0,3.6
53.1,1176.608,211.443,3.0697,4.004,1.05e-07,7.64e-09,121.34,103.78,99.45,270.0,3.6
54.2,1177.669,161.298,3.2526,4.1604,1.04e-07,7.71e-09,121.34,103.78,99.45,270.0,3.6
55.2,1178.745,193.783,3.217,4.4733,1.05e-07,7.66e-09,121.34,103.78,99.45,269.99,3.6
56.3,1179.827,212.415,3.187,6.3814,1.05e-07,7.67e-09,121.34,103.78,99.45,269.99,3.6
57.4,1180.908,216.269,3.2038,4.6609,1.05e-07,7.67e-09,121.34,103.78,99.45,270.0,3.6
58.5,1181.995,207.074,3.2602,4.8799,1.05e-07,7.61e-09,121.34,103.78,99.45,270.01,3.6
59.6,1183.057,204.869,3.2611,5.2866,1.05e-07,7.59e-09,121.34,103.78,99.45,270.0,3.6
