block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4953.708,220.968,3.3446,3.441,1.03e-07,7.74e-09,125.41,100.19,101.46,270.0,3.6
1.1,4954.766,240.365,3.277,4.5671,1.04e-07,7.8e-09,125.41,100.19,101.46,269.99,3.6
2.2,4955.852,211.07,3.3277,4.5984,1.04e-07,7.73e-09,125.41,100.18,101.46,269.99,3.6
3.3,4956.931,237.269,3.2076,4.6922,1.04e-07,7.66e-09,125.41,100.18,101.46,270.0,3.6
4.3,4958.004,223.19,3.3709,4.3794,1.04e-07,7.67e-09,125.41,100.18,101.46,270.0,3.6
5.4,4959.065,230.102,3.1813,4.1604,1.04e-07,7.72e-09,125.42,100.18,101.47,269.99,3.6
6.5,4960.151,241.929,3.3502,3.9415,1.04e-07,7.78e-09,125.43,100.18,101.47,270.0,3.6
7.6,4961.233,242.875,3.2236,5.0676,1.04e-07,7.76e-09,125.42,100.19,101.47,270.0,3.2
8.7,4962.317,220.015,3.3634,4.5358,1.03e-07,7.8e-09,125.42,100.19,101.46,269.99,3.2
9.7,4963.398,223.881,3.2254,4.2856,1.04e-07,7.76e-09,125.42,100.18,101.46,269.99,3.2
10.8,4964.509,227.751,3.2461,4.7861,1.04e-07,7.66e-09,125.43,100.19,101.46,270.0,3.2
12.0,4965.627,235.739,3.3099,4.9112,1.04e-07,7.67e-09,125.43,100.19,101.46,270.01,3.2
13.1,4966.722,218.606,3.2977,4.6297,1.03e-07,7.71e-09,125.43,100.18,101.46,270.0,3.2
14.1,4967.796,180.019,3.2902,4.0979,1.04e-07,7.66e-09,125.43,100.19,101.47,269.99,3.2
15.2,4968.857,225.811,3.3502,4.0979,1.04e-07,7.74e-09,125.44,100.19,101.46,269.99,3.2
16.3,4969.941,242.52,3.3014,4.223,1.04e-07,7.79e-09,125.44,100.19,101.46,269.99,3.2
17.4,4971.016,232.838,3.3362,4.004,1.04e-07,7.76e-09,125.44,100.19,101.46,269.99,3.6
18.4,4972.094,216.04,3.3052,4.3168,1.03e-07,7.71e-09,125.43,100.19,101.46,270.01,3.6
19.5,4973.16,238.106,3.2414,4.2856,1.04e-07,7.66e-09,125.43,100.19,101.46,270.01,3.6
20.6,4974.235,224.466,3.2714,4.3481,1.04e-07,7.73e-09,125.43,100.18,101.46,270.01,3.6
21.7,4975.317,247.58,3.3127,4.5984,1.04e-07,7.66e-09,125.43,100.19,101.46,269.99,3.6
22.7,4976.4,228.136,3.309,4.1917,1.04e-07,7.72e-09,125.43,100.18,101.47,269.99,3.6
23.8,4977.5,193.712,3.324,4.8173,1.03e-07,7.79e-09,125.43,100.18,101.46,270.0,3.6
24.9,4978.611,262.127,3.2864,4.8486,1.04e-07,7.76e-09,125.42,100.18,101.46,270.01,3.6
26.0,4979.711,244.107,3.3437,4.9112,1.04e-07,7.65e-09,125.42,100.19,101.46,270.0,3.6
27.1,4980.77,236.159,3.3409,3.441,1.04e-07,7.77e-09,125.42,100.19,101.46,269.99,3.6
28.2,4981.855,188.653,3.3061,4.2543,1.04e-07,7.71e-09,125.42,100.19,101.46,269.99,3.6
29.3,4982.936,207.029,3.2799,4.8486,1.04e-07,7.66e-09,125.42,100.18,101.46,269.99,3.6
30.3,4984.01,223.05,3.293,4.5358,1.04e-07,7.7e-09,125.42,100.18,101.46,269.99,3.6
31.4,4985.071,238.31,3.3024,4.4733,1.04e-07,7.78e-09,125.42,100.19,101.46,269.99,3.6
32.5,4986.154,246.426,3.3446,5.5368,1.04e-07,7.74e-09,125.43,100.19,101.46,270.01,3.6
33.6,4987.23,232.035,3.3578,4.1604,1.04e-07,7.69e-09,125.43,100.19,101.46,270.01,3.6
34.6,4988.311,219.516,3.2836,4.5984,1.04e-07,7.71e-09,125.43,100.18,101.47,270.0,3.6
35.7,4989.368,220.988,3.2733,4.3481,1.04e-07,7.67e-09,125.43,100.18,101.46,270.0,3.6
36.8,4990.442,240.426,3.3005,4.442,1.04e-07,7.64e-09,125.43,100.19,101.46,269.99,3.6
37.9,4991.549,261.84,3.3277,4.4733,1.04e-07,7.72e-09,125.43,100.19,101.46,269.99,3.6
39.0,4992.66,220.502,3.1748,4.5358,1.03e-07,7.8e-09,125.43,100.19,101.46,270.0,3.6
40.1,4993.757,240.529,3.2817,4.2543,1.04e-07,7.72e-09,125.43,100.19,101.46,270.01,3.6
41.2,4994.835,232.281,3.4066,4.4107,1.04e-07,7.82e-09,125.43,100.18,101.46,270.0,3.6
42.3,4995.915,240.472,3.3296,4.2543,1.04e-07,7.76e-09,125.43,100.18,101.46,269.99,3.6
43.3,4996.972,228.603,3.2724,4.5358,1.04e-07,7.69e-09,125.43,100.19,101.46,269.99,3.6
44.4,4998.049,231.555,3.1823,4.6922,1.04e-07,7.66e-09,125.43,100.19,101.46,270.0,3.6
45.5,4999.122,227.252,3.202,3.4722,1.04e-07,7.72e-09,125.43,100.19,101.46,270.0,3.6
46.5,5000.199,233.529,3.3465,4.0666,1.04e-07,7.84e-09,125.43,100.18,101.46,270.0,3.6
47.6,5001.26,236.639,3.3043,4.0666,1.04e-07,7.73e-09,125.43,100.19,101.46,270.0,3.2
48.7,5002.351,220.256,3.2207,4.1917,1.04e-07,7.82e-09,125.42,100.19,101.46,269.99,3.2
49.8,5003.426,225.76,3.2714,4.1292,1.04e-07,7.75e-09,125.42,100.18,101.46,270.0,3.2
50.9,5004.523,228.363,3.278,4.4107,1.04e-07,7.69e-09,125.42,100.18,101.46,270.01,3.2
52.0,5005.636,215.496,3.3587,4.6922,1.04e-07,7.68e-09,125.42,100.18,101.46,270.01,3.2
53.1,5006.743,217.733,3.3484,4.2543,1.04e-07,7.71e-09,125.42,100.19,101.46,270.0,3.2
54.2,5007.828,226.621,3.3409,4.5984,1.04e-07,7.65e-09,125.43,100.18,101.46,269.99,3.2
55.3,5008.914,219.944,3.1954,4.3794,1.04e-07,7.75e-09,125.43,100.18,101.46,269.99,3.2
56.3,5009.996,238.195,3.247,4.5984,1.04e-07,7.82e-09,125.43,100.18,101.46,270.0,3.2
57.4,5011.062,222.74,3.3502,4.6297,1.04e-07,7.74e-09,125.43,100.19,101.46,269.99,3.2
58.5,5012.143,238.613,3.3662,3.5035,1.03e-07,7.68e-09,125.43,100.18,101.46,270.0,3.2
59.5,5013.211,205.438,3.3296,4.5358,1.04e-07,7.69e-09,125.43,100.19,101.46,270.0,3.2
