block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,2051.094,214.937,3.1269,4.1604,8.83e-08,5.78e-09,126.0,97.75,99.08,270.0,5.6
1.2,2052.213,214.838,3.1851,2.7528,8.98e-08,5.71e-09,126.0,97.76,99.08,269.99,5.2
2.3,2053.365,217.412,2.912,2.8466,8.8e-08,5.85e-09,126.0,97.76,99.08,269.99,5.2
3.5,2054.491,195.222,2.6952,2.8153,9.01e-08,5.9e-09,126.0,97.75,99.09,270.0,5.2
4.6,2055.601,214.431,3.1447,2.8779,8.94e-08,5.91e-09,126.0,97.75,99.09,270.0,5.2
5.7,2056.718,153.0,3.1532,2.8153,8.9e-08,5.9e-09,126.0,97.75,99.08,270.0,5.2
6.8,2057.85,211.427,3.1231,2.7528,8.98e-08,5.91e-09,126.0,97.74,99.09,270.0,5.2
7.9,2058.965,213.588,2.6802,2.7841,9.04e-08,5.86e-09,125.99,97.74,99.09,270.0,5.2
9.1,2060.092,214.552,3.1626,4.2856,9.02e-08,5.8e-09,125.99,97.74,99.09,270.0,5.2
10.2,2061.219,213.424,3.125,2.7841,8.88e-08,5.86e-09,125.99,97.74,99.08,270.01,5.2
11.3,2062.356,209.209,3.1532,3.7225,8.98e-08,5.82e-09,125.99,97.74,99.09,270.01,5.2
12.5,2063.487,215.259,3.1485,2.8779,9.02e-08,5.76e-09,125.98,97.74,99.09,270.0,5.2
13.6,2064.609,212.833,2.8041,2.6589,9.05e-08,5.87e-09,125.98,97.74,99.09,269.99,5.2
14.7,2065.725,213.727,3.141,2.6276,8.99e-08,5.88e-09,125.98,97.75,99.09,269.99,5.2
15.8,2066.86,212.501,3.1513,2.7841,9.07e-08,5.98e-09,125.98,97.75,99.08,269.99,5.2
17.0,2067.984,212.582,3.1494,2.6902,8.92e-08,5.94e-09,125.97,97.75,99.08,270.01,5.2
18.1,2069.109,211.556,3.1738,2.6276,8.98e-08,5.85e-09,125.97,97.75,99.09,270.01,5.2
19.2,2070.256,209.78,3.1494,3.9102,8.92e-08,5.96e-09,125.97,97.75,99.09,270.01,5.2
20.3,2071.367,165.37,3.1494,2.7528,8.99e-08,5.78e-09,125.97,97.75,99.09,269.99,5.2
21.5,2072.492,212.967,3.141,2.7528,9.03e-08,5.77e-09,125.97,97.75,99.09,269.99,5.6
22.6,2073.609,187.691,3.1278,3.3471,8.91e-08,5.88e-09,125.97,97.74,99.09,270.0,5.6
23.7,2074.758,211.328,3.1729,3.3471,9e-08,5.82e-09,125.96,97.74,99.09,270.0,5.6
24.8,2075.873,212.944,3.1466,2.6902,9.09e-08,5.81e-09,125.97,97.74,99.09,270.0,5.6
26.0,2076.996,216.162,3.1316,2.7841,9.02e-08,5.98e-09,125.98,97.74,99.09,270.0,5.6
27.1,2078.117,215.074,3.1391,2.9405,8.8e-08,5.96e-09,125.97,97.74,99.09,270.0,5.6
28.2,2079.262,213.104,3.018,2.6902,8.98e-08,5.85e-09,125.98,97.74,99.09,269.99,5.6
29.3,2080.375,207.372,3.1504,2.7841,8.86e-08,5.92e-09,125.98,97.74,99.09,269.99,5.6
30.5,2081.505,144.901,2.9017,2.7528,8.86e-08,5.84e-09,125.97,97.75,99.08,270.0,5.6
31.6,2082.621,214.806,3.1644,3.7225,8.95e-08,5.82e-09,125.98,97.75,99.08,270.0,5.6
32.7,2083.766,212.692,3.1597,3.9727,8.88e-08,5.85e-09,125.98,97.75,99.08,270.01,5.6
33.9,2084.886,210.869,3.1466,2.7215,8.96e-08,5.81e-09,125.98,97.75,99.08,269.99,5.6
35.0,2085.994,213.252,3.1616,3.1594,8.92e-08,5.87e-09,125.98,97.75,99.09,269.99,5.6
36.1,2087.1,217.468,3.1353,2.6902,8.97e-08,5.88e-09,125.98,97.75,99.08,270.0,5.6
37.2,2088.213,217.445,3.1654,2.7841,8.95e-08,5.79e-09,125.98,97.75,99.09,270.0,5.6
38.3,2089.35,205.965,3.1654,2.6589,8.86e-08,5.92e-09,125.98,97.74,99.08,270.0,5.6
39.4,2090.472,208.33,3.1288,2.7528,9.04e-08,5.85e-09,125.98,97.75,99.09,270.0,5.6
40.6,2091.611,213.825,3.1616,2.6589,8.9e-08,5.82e-09,125.98,97.74,99.09,270.0,5.6
41.7,2092.756,215.941,3.141,2.7215,8.93e-08,5.98e-09,125.98,97.74,99.09,269.99,5.2
42.9,2093.888,153.568,3.1466,2.7215,8.9e-08,5.76e-09,125.98,97.74,99.09,269.99,5.2
44.0,2095.005,214.626,3.1166,2.6589,8.94e-08,5.81e-09,125.97,97.74,99.09,270.0,5.2
