block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,1719.563,216.852,3.1888,2.4087,8.84e-08,6.09e-09,126.88,97.62,100.92,269.99,4.4
1.2,1720.68,210.637,3.2254,2.44,8.93e-08,6.06e-09,126.88,97.62,100.92,269.99,4.4
2.3,1721.799,211.16,3.1916,2.3461,8.83e-08,6.08e-09,126.88,97.62,100.91,269.99,4.4
3.4,1722.946,215.728,3.1888,2.4087,8.95e-08,6.04e-09,126.89,97.63,100.91,269.99,4.4
4.6,1724.067,215.619,3.1579,2.3774,8.84e-08,5.93e-09,126.89,97.64,100.91,270.0,4.4
5.7,1725.201,214.477,3.1888,4.2856,8.94e-08,5.87e-09,126.89,97.63,100.91,270.0,4.4
6.8,1726.319,214.483,3.2264,2.3774,8.83e-08,5.93e-09,126.89,97.62,100.91,270.0,4.4
8.0,1727.461,214.537,3.2282,2.4087,8.76e-08,5.91e-09,126.9,97.63,100.92,270.0,4.4
9.1,1728.578,214.291,3.1916,2.4087,8.86e-08,5.99e-09,126.9,97.63,100.92,269.99,4.4
10.2,1729.712,215.698,3.1963,2.4087,8.92e-08,5.91e-09,126.9,97.62,100.92,269.99,4.4
11.4,1730.851,212.97,3.2048,2.3148,8.78e-08,5.98e-09,126.9,97.62,100.91,269.99,4.4
12.5,1731.97,217.169,3.1766,2.3461,8.97e-08,6.06e-09,126.9,97.62,100.91,270.0,4.4
13.6,1733.079,215.299,3.2217,2.3461,8.96e-08,6.04e-09,126.9,97.62,100.92,270.01,4.8
14.7,1734.2,218.681,3.1954,2.3774,8.82e-08,6.07e-09,126.9,97.61,100.92,270.0,4.8
15.8,1735.322,211.267,3.1672,2.3461,9e-08,5.98e-09,126.9,97.62,100.92,269.99,4.8
17.0,1736.467,214.074,3.2085,2.3774,8.86e-08,5.93e-09,126.89,97.62,100.92,269.99,4.8
18.1,1737.587,218.783,3.1916,2.3774,8.87e-08,5.89e-09,126.89,97.62,100.92,269.99,4.8
19.2,1738.714,218.624,3.1701,2.3461,8.86e-08,5.94e-09,126.89,97.62,100.91,270.0,4.8
20.3,1739.849,221.779,3.1738,2.3774,8.84e-08,5.88e-09,126.89,97.62,100.92,270.01,4.8
21.5,1740.974,220.93,3.1888,2.2835,8.79e-08,5.97e-09,126.89,97.63,100.92,269.99,4.8
22.6,1742.086,221.598,3.2123,2.3774,8.95e-08,6.06e-09,126.88,97.63,100.92,269.99,4.8
23.7,1743.213,218.635,3.1813,2.3774,8.79e-08,5.96e-09,126.88,97.62,100.91,269.99,4.4
24.9,1744.352,214.606,3.186,2.3774,8.86e-08,6.05e-09,126.88,97.62,100.91,269.99,4.4
26.0,1745.486,213.573,3.2001,2.4087,8.89e-08,6.02e-09,126.88,97.62,100.92,270.0,4.4
27.1,1746.599,215.174,3.2001,2.4087,8.89e-08,5.93e-09,126.89,97.62,100.91,270.0,4.4
28.2,1747.719,215.416,3.2095,2.3461,8.91e-08,6.02e-09,126.89,97.62,100.92,270.0,4.4
29.4,1748.851,215.558,3.1954,2.3774,8.93e-08,5.92e-09,126.89,97.62,100.91,269.99,4.4
30.5,1749.962,215.565,3.1851,2.3774,8.73e-08,5.87e-09,126.89,97.62,100.92,270.0,4.4
31.6,1751.073,214.834,3.171,2.3461,8.86e-08,5.95e-09,126.9,97.62,100.91,269.99,4.4
32.7,1752.196,210.096,3.171,2.3461,8.89e-08,5.88e-09,126.89,97.62,100.91,270.0,4.8
33.9,1753.36,219.144,3.2085,2.3774,8.76e-08,5.93e-09,126.9,97.62,100.92,270.01,4.8
35.0,1754.479,218.373,3.1935,2.3461,8.81e-08,6.05e-09,126.89,97.62,100.92,270.01,4.8
36.1,1755.59,219.378,3.1757,2.4087,8.82e-08,6.01e-09,126.9,97.62,100.92,269.99,4.8
37.2,1756.721,215.414,3.2151,2.3774,8.96e-08,6.04e-09,126.9,97.62,100.92,269.99,4.8
38.4,1757.859,220.424,3.2123,2.3774,8.8e-08,6.02e-09,126.89,97.62,100.91,269.99,4.8
39.5,1758.979,218.978,3.201,2.4087,8.92e-08,5.91e-09,126.89,97.62,100.91,269.99,4.8
40.6,1760.099,218.911,3.1457,2.3461,8.78e-08,5.87e-09,126.89,97.62,100.92,270.0,4.8
41.7,1761.226,221.733,3.1748,2.3461,8.88e-08,5.91e-09,126.89,97.62,100.92,270.01,4.8
42.9,1762.35,215.989,3.2085,2.4087,8.79e-08,5.87e-09,126.89,97.62,100.92,270.01,4.8
44.0,1763.48,215.432,3.1804,4.442,8.88e-08,5.92e-09,126.89,97.62,100.92,269.99,4.8
45.1,1764.591,219.957,3.1447,2.4087,8.82e-08,6.03e-09,126.89,97.62,100.92,269.99,4.8
46.2,1765.705,217.315,3.1748,2.4087,8.79e-08,5.94e-09,126.89,97.62,100.91,269.99,4.8
47.3,1766.826,214.881,3.1916,2.3774,8.86e-08,6.06e-09,126.89,97.62,100.91,270.0,4.8
48.5,1767.962,211.286,3.1916,2.4087,8.79e-08,6e-09,126.89,97.62,100.91,270.0,4.8
49.6,1769.084,216.413,3.1851,2.4087,8.88e-08,5.91e-09,126.89,97.62,100.91,270.0,4.8
50.7,1770.204,217.445,3.1785,2.3461,8.83e-08,6.01e-09,126.89,97.62,100.91,269.99,4.8
51.8,1771.35,214.612,3.202,2.4087,8.9e-08,5.88e-09,126.89,97.62,100.92,269.99,4.8
53.0,1772.479,217.632,3.1804,2.3774,8.83e-08,5.84e-09,126.89,97.62,100.92,270.0,4.8
