block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,8431.997,92.278,2.9477,3.1594,1.02e-07,6.26e-09,120.01,97.01,107.0,270.0,1.6
1.1,8433.101,88.502,2.9401,3.1594,1.01e-07,6.23e-09,120.01,97.01,107.01,270.0,1.6
2.3,8434.229,93.577,2.9401,3.003,1.02e-07,6.25e-09,120.01,97.01,107.01,270.0,1.6
3.4,8435.336,87.716,2.9542,3.1281,1.02e-07,6.22e-09,120.01,97.01,107.02,269.99,1.6
4.4,8436.395,92.076,2.9448,3.0656,1.01e-07,6.24e-09,120.0,97.01,107.02,270.0,1.6
5.5,8437.477,90.002,2.9495,3.0969,1.01e-07,6.31e-09,120.0,97.01,107.01,270.0,1.6
6.6,8438.562,91.858,2.957,3.0656,1.02e-07,6.32e-09,120.0,97.01,107.01,270.0,1.6
7.7,8439.634,92.176,2.943,3.0656,1.02e-07,6.25e-09,120.0,97.01,107.01,270.0,1.6
8.7,8440.703,88.39,2.9542,3.1281,1.01e-07,6.23e-09,120.0,97.01,107.01,270.0,1.6
9.8,8441.786,90.712,2.9317,3.0969,1.02e-07,6.23e-09,120.0,97.01,107.01,270.0,1.6
10.9,8442.87,91.738,2.943,3.1594,1.01e-07,6.21e-09,119.99,97.01,107.01,270.0,1.6
12.0,8443.95,90.349,2.9589,3.1281,1.01e-07,6.24e-09,119.99,97.01,107.02,270.0,1.6
13.1,8445.033,92.598,2.9533,3.0969,1.02e-07,6.3e-09,119.99,97.02,107.02,270.0,1.6
14.2,8446.138,91.567,2.9289,3.1907,1e-07,6.33e-09,119.99,97.01,107.02,270.0,1.6
15.3,8447.258,90.276,2.9345,3.2533,1.01e-07,6.25e-09,120.0,97.02,107.02,270.0,1.6
16.4,8448.368,91.235,2.942,3.0656,1.02e-07,6.35e-09,120.0,97.01,107.01,270.0,1.6
17.5,8449.443,90.758,2.9326,3.0969,1.02e-07,6.25e-09,120.0,97.01,107.01,269.99,1.6
18.5,8450.507,90.936,2.942,3.0656,1.02e-07,6.22e-09,120.0,97.01,107.01,269.99,1.6
19.6,8451.598,91.282,2.9401,3.1907,1.01e-07,6.23e-09,120.0,97.01,107.01,270.0,1.6
20.7,8452.67,90.936,2.9495,3.3158,1.03e-07,6.3e-09,120.0,97.01,107.01,270.01,1.6
21.8,8453.744,92.687,2.9486,3.2846,1.01e-07,6.33e-09,120.0,97.01,107.01,270.01,1.6
22.8,8454.802,90.734,2.9636,3.0656,1.02e-07,6.29e-09,120.01,97.01,107.02,269.99,1.6
23.9,8455.882,92.254,2.9467,3.2846,1.02e-07,6.34e-09,120.01,97.01,107.01,269.99,1.6
25.0,8456.955,89.283,2.9552,3.4097,1.02e-07,6.26e-09,120.0,97.01,107.01,269.99,1.6
26.1,8458.039,88.964,2.9308,2.9717,1.02e-07,6.23e-09,120.01,97.01,107.01,269.99,1.6
27.2,8459.148,94.528,2.9552,3.0343,1.02e-07,6.24e-09,120.01,97.01,107.01,269.99,1.6
28.3,8460.269,92.301,2.9561,3.1281,1.02e-07,6.3e-09,120.0,97.01,107.02,270.0,1.6
29.4,8461.379,90.963,2.9523,3.1594,1.01e-07,6.23e-09,120.0,97.01,107.01,270.01,1.6
30.5,8462.448,90.004,2.9411,3.0656,1.01e-07,6.31e-09,120.0,97.02,107.01,270.01,1.6
31.5,8463.505,92.384,2.9364,3.0656,1.01e-07,6.34e-09,120.0,97.01,107.01,270.0,1.6
32.6,8464.584,92.05,2.9495,3.0656,1.02e-07,6.24e-09,120.0,97.01,107.01,270.01,1.6
33.7,8465.669,88.467,2.9439,3.1594,1.01e-07,6.2e-09,120.0,97.01,107.01,270.0,1.6
34.8,8466.755,93.189,2.9345,3.0656,1.02e-07,6.24e-09,119.99,97.01,107.01,269.99,1.6
35.9,8467.832,92.489,2.9279,3.0343,1.02e-07,6.23e-09,120.0,97.01,107.01,270.0,1.6
36.9,8468.898,90.546,2.9401,3.2846,1.01e-07,6.24e-09,120.0,97.01,107.01,270.0,1.6
38.0,8469.987,92.109,2.9533,3.1594,1.01e-07,6.31e-09,120.0,97.01,107.02,270.0,1.6
39.1,8471.07,92.166,2.9373,3.0969,1.02e-07,6.34e-09,120.0,97.01,107.02,270.01,1.6
