block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,5987.557,209.827,3.0725,5.2866,1.03e-07,8.44e-09,125.98,97.01,95.0,270.01,5.2
1.1,5988.636,262.48,2.9355,3.8476,1.03e-07,8.5e-09,125.98,97.01,95.0,270.0,5.2
2.2,5989.694,229.834,3.1766,4.2856,1.03e-07,8.65e-09,125.98,97.01,95.0,270.0,5.2
3.2,5990.769,213.328,3.0903,4.3168,1.04e-07,8.49e-09,125.98,97.01,95.0,269.99,5.2
4.3,5991.846,234.283,3.2498,3.6912,1.04e-07,8.5e-09,125.98,97.01,95.0,269.99,5.2
5.4,5992.957,212.531,3.0884,3.7225,1.03e-07,8.42e-09,125.98,97.01,95.0,270.0,5.2
6.6,5994.081,212.052,3.0424,5.0676,1.03e-07,8.47e-09,125.98,97.02,95.0,270.01,5.2
7.6,5995.169,239.413,3.187,4.1917,1.04e-07,8.4e-09,125.98,97.01,95.0,270.01,5.2
8.7,5996.245,206.307,3.0575,4.0666,1.04e-07,8.49e-09,125.98,97.01,95.0,270.0,5.2
9.8,5997.32,248.064,3.1597,4.0353,1.04e-07,8.57e-09,125.97,97.01,95.0,269.99,5.2
10.9,5998.378,243.106,2.8989,4.2856,1.04e-07,8.53e-09,125.98,97.01,95.0,269.99,5.2
11.9,5999.456,248.654,3.079,3.7851,1.04e-07,8.45e-09,125.97,97.01,95.0,270.0,5.2
13.0,6000.539,210.099,3.1597,4.7548,1.03e-07,8.55e-09,125.97,97.01,95.0,270.01,5.2
14.1,6001.622,199.264,3.2095,4.8173,1.03e-07,8.48e-09,125.97,97.01,95.0,270.0,5.2
15.2,6002.684,243.788,2.7628,3.9102,1.04e-07,8.48e-09,125.97,97.01,95.0,269.99,5.2
16.2,6003.755,244.008,3.202,4.0979,1.04e-07,8.55e-09,125.98,97.01,95.0,269.99,5.2
17.3,6004.83,219.921,2.7994,4.5045,1.03e-07,8.6e-09,125.98,97.01,95.0,270.0,5.2
18.4,6005.924,253.394,3.0424,4.2543,1.03e-07,8.45e-09,125.98,97.01,95.0,270.0,4.8
19.5,6007.054,256.537,3.1241,4.8173,1.03e-07,8.61e-09,125.97,97.01,95.0,270.0,4.8
20.6,6008.148,218.0,3.1907,4.4733,1.03e-07,8.53e-09,125.98,97.01,95.0,270.0,4.8
21.7,6009.222,234.406,3.1016,4.1917,1.03e-07,8.5e-09,125.98,97.01,95.0,270.0,4.8
22.8,6010.285,255.769,3.1006,4.7861,1.04e-07,8.5e-09,125.98,97.01,95.0,269.99,4.8
23.8,6011.367,264.565,2.9223,5.1927,1.04e-07,8.6e-09,125.98,97.02,95.0,270.01,4.8
24.9,6012.439,205.155,3.0997,4.3168,1.03e-07,8.56e-09,125.98,97.01,95.0,270.0,4.8
26.0,6013.515,259.66,3.2067,3.8163,1.03e-07,8.46e-09,125.98,97.01,95.0,270.01,4.8
27.0,6014.574,243.76,3.1841,4.3481,1.03e-07,8.59e-09,125.98,97.01,95.0,270.0,4.8
28.1,6015.654,185.051,3.1447,4.004,1.04e-07,8.5e-09,125.97,97.01,95.0,269.99,4.8
29.2,6016.724,228.894,3.0621,3.5974,1.03e-07,8.47e-09,125.98,97.01,95.0,270.0,4.8
30.3,6017.788,193.981,3.1034,4.2856,1.03e-07,8.41e-09,125.98,97.01,95.0,270.01,4.8
31.3,6018.87,259.046,3.0715,4.4107,1.04e-07,8.53e-09,125.98,97.01,95.0,270.01,4.8
32.4,6019.972,255.674,3.1597,4.0666,1.03e-07,8.45e-09,125.97,97.01,95.0,270.0,4.8
33.6,6021.089,264.024,2.9843,4.6922,1.03e-07,8.6e-09,125.98,97.01,95.0,269.99,4.8
34.7,6022.189,243.962,2.8303,3.8789,1.04e-07,8.55e-09,125.97,97.01,95.0,269.99,4.8
35.7,6023.267,201.703,3.2067,5.1302,1.03e-07,8.51e-09,125.98,97.01,95.0,269.99,4.8
36.8,6024.337,242.691,3.1945,3.4722,1.04e-07,8.48e-09,125.98,97.01,95.0,270.0,4.8
37.9,6025.415,246.856,3.1222,4.1292,1.04e-07,8.44e-09,125.97,97.01,95.0,270.0,5.2
38.9,6026.477,234.2,3.1231,4.3168,1.04e-07,8.55e-09,125.97,97.01,95.0,270.0,5.2
40.0,6027.557,213.049,3.2433,5.3179,1.04e-07,8.36e-09,125.98,97.01,95.0,270.0,5.2
41.1,6028.637,252.511,3.1006,3.6912,1.03e-07,8.51e-09,125.98,97.01,95.0,270.0,5.2
42.2,6029.713,252.911,3.2057,3.9727,1.04e-07,8.59e-09,125.98,97.01,95.0,269.99,5.2
43.3,6030.778,242.345,3.0743,4.5671,1.04e-07,8.49e-09,125.98,97.01,95.0,269.99,5.2
44.3,6031.86,185.755,2.8303,4.3168,1.03e-07,8.4e-09,125.98,97.01,95.0,270.0,5.2
45.4,6032.946,196.583,3.0875,3.9415,1.04e-07,8.33e-09,125.98,97.01,95.0,270.01,5.2
46.5,6034.074,248.806,3.1907,4.1292,1.03e-07,8.44e-09,125.98,97.01,95.0,270.01,5.2
47.7,6035.177,235.929,3.155,4.1292,1.03e-07,8.39e-09,125.97,97.01,95.0,270.01,4.8
48.7,6036.259,243.02,2.7562,4.0979,1.03e-07,8.48e-09,125.98,97.01,95.0,270.01,4.8
49.8,6037.33,220.455,2.6868,3.8476,1.04e-07,8.62e-09,125.98,97.01,95.0,270.0,4.8
50.9,6038.387,231.952,3.1776,4.2856,1.03e-07,8.52e-09,125.98,97.01,95.0,269.99,4.8
51.9,6039.464,256.274,3.0715,3.9102,1.03e-07,8.46e-09,125.98,97.01,95.0,270.0,4.8
53.0,6040.545,223.681,2.9843,3.5974,1.04e-07,8.46e-09,125.98,97.01,95.0,269.99,4.8
54.1,6041.62,217.919,3.1532,4.7861,1.04e-07,8.48e-09,125.98,97.01,95.0,270.01,4.8
55.2,6042.679,237.629,3.1935,4.9112,1.04e-07,8.39e-09,125.97,97.01,95.0,270.0,4.8
56.2,6043.76,239.768,2.9843,5.3179,1.04e-07,8.51e-09,125.98,97.01,95.0,270.0,4.8
57.3,6044.841,180.528,3.1776,4.8799,1.03e-07,8.45e-09,125.97,97.01,95.0,270.0,4.8
58.4,6045.93,240.0,2.9204,3.8163,1.04e-07,8.59e-09,125.98,97.01,95.0,270.0,4.8
59.5,6047.055,232.314,2.9448,4.8173,1.03e-07,8.59e-09,125.97,97.01,95.0,270.0,4.8
