block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4883.034,189.929,2.9279,4.3168,1.06e-07,8.18e-09,130.0,97.04,95.0,270.0,5.6
1.1,4884.121,188.036,2.7862,4.2856,1.06e-07,8.21e-09,130.01,97.04,95.0,270.0,5.6
2.2,4885.234,175.177,2.8735,4.4107,1.06e-07,8.37e-09,130.01,97.04,95.0,270.0,5.6
3.3,4886.328,173.81,2.7956,3.9415,1.06e-07,8.27e-09,130.0,97.03,95.0,269.99,5.6
4.4,4887.417,198.224,2.7815,4.4107,1.06e-07,8.26e-09,130.0,97.04,95.0,270.0,5.6
5.5,4888.474,145.727,2.8623,4.3794,1.06e-07,8.25e-09,130.0,97.03,95.0,270.0,5.6
6.6,4889.554,176.897,2.6436,4.4733,1.06e-07,8.24e-09,130.0,97.03,95.0,269.99,5.6
7.6,4890.628,176.618,2.9552,4.1917,1.06e-07,8.24e-09,130.0,97.03,95.0,269.99,5.6
8.7,4891.687,199.678,3.2226,4.2543,1.06e-07,8.34e-09,130.0,97.03,95.0,270.01,5.6
9.8,4892.758,180.57,2.7731,4.3794,1.06e-07,8.38e-09,130.0,97.03,95.0,270.02,5.6
10.9,4893.835,184.445,2.7881,4.3794,1.06e-07,8.33e-09,130.0,97.02,95.0,270.0,5.6
11.9,4894.915,186.378,2.8341,4.1604,1.06e-07,8.24e-09,130.0,97.02,95.0,269.99,5.6
13.0,4895.987,187.914,2.9777,4.223,1.06e-07,8.27e-09,130.0,97.01,95.0,270.0,5.6
14.1,4897.072,166.998,2.6061,4.3168,1.06e-07,8.27e-09,130.01,97.01,95.0,270.0,5.6
15.2,4898.174,159.553,3.0058,4.3168,1.06e-07,8.26e-09,130.0,97.01,95.0,270.0,5.6
16.3,4899.31,186.603,2.9739,4.2543,1.06e-07,8.39e-09,130.0,97.01,95.0,270.01,5.6
17.4,4900.39,177.252,2.9965,4.223,1.06e-07,8.34e-09,130.0,97.01,95.0,270.0,5.6
18.5,4901.466,177.363,2.7506,4.1917,1.06e-07,8.31e-09,130.0,97.0,95.0,269.99,5.6
19.6,4902.542,175.77,2.8041,4.223,1.06e-07,8.3e-09,130.0,97.01,95.0,269.99,5.6
20.6,4903.63,164.063,2.8547,4.1292,1.06e-07,8.31e-09,130.0,97.01,95.0,270.0,5.6
21.7,4904.689,177.514,2.7196,4.442,1.06e-07,8.17e-09,130.0,97.01,95.0,270.01,5.6
22.8,4905.761,174.213,2.7337,4.1917,1.06e-07,8.25e-09,130.0,97.01,95.0,270.0,5.6
23.9,4906.836,186.669,2.7825,4.7548,1.06e-07,8.29e-09,130.0,97.01,95.0,270.0,5.6
24.9,4907.912,173.708,2.7459,4.9112,1.06e-07,8.4e-09,130.0,97.02,95.0,269.99,5.6
26.0,4908.973,182.179,2.821,4.1604,1.06e-07,8.32e-09,130.0,97.02,95.0,269.99,5.6
27.1,4910.058,184.599,3.0049,4.223,1.06e-07,8.36e-09,130.0,97.02,95.0,269.99,5.6
28.2,4911.15,171.182,2.6333,4.3168,1.06e-07,8.32e-09,130.0,97.01,95.0,270.0,5.6
29.3,4912.261,171.313,2.9204,4.1604,1.06e-07,8.21e-09,130.0,97.02,95.0,270.01,5.6
30.4,4913.358,189.256,2.9345,4.6922,1.06e-07,8.36e-09,130.0,97.01,95.0,270.0,5.6
31.5,4914.436,164.813,2.8444,4.8173,1.06e-07,8.24e-09,130.0,97.01,95.0,269.99,5.6
32.5,4915.491,172.455,2.5873,4.3481,1.06e-07,8.24e-09,130.0,97.01,95.0,269.99,5.6
33.6,4916.568,195.38,2.8491,4.3168,1.06e-07,8.29e-09,130.01,97.01,95.0,269.99,5.6
34.7,4917.65,165.908,2.9918,4.2543,1.06e-07,8.38e-09,130.0,97.01,95.0,270.01,5.6
35.7,4918.725,156.163,2.8932,4.1917,1.06e-07,8.37e-09,130.0,97.01,95.0,270.01,5.6
36.8,4919.788,170.371,2.8669,4.3794,1.06e-07,8.28e-09,130.0,97.01,95.0,270.0,5.6
37.9,4920.868,174.569,2.8876,4.1604,1.06e-07,8.21e-09,130.0,97.01,95.0,270.0,5.6
39.0,4921.941,171.224,2.8275,4.2543,1.06e-07,8.29e-09,130.0,97.01,95.0,269.99,5.6
40.0,4923.023,166.873,2.79,5.1614,1.06e-07,8.22e-09,130.0,97.01,95.0,269.99,5.6
41.1,4924.079,134.874,2.7665,4.223,1.06e-07,8.28e-09,130.0,97.01,95.0,270.0,5.6
42.2,4925.183,168.453,2.7628,4.3481,1.06e-07,8.4e-09,130.0,97.01,95.0,270.0,6.0
43.3,4926.314,160.969,2.8791,4.223,1.06e-07,8.34e-09,130.0,97.01,95.0,270.01,6.0
44.4,4927.414,177.264,2.9092,4.223,1.07e-07,8.22e-09,130.0,97.01,95.0,270.0,6.0
45.5,4928.478,163.262,2.9749,4.3168,1.06e-07,8.34e-09,130.0,97.01,95.0,269.99,6.0
46.6,4929.567,158.128,2.9692,4.223,1.06e-07,8.26e-09,130.0,97.01,95.0,269.99,6.0
47.7,4930.641,152.587,2.8435,4.442,1.06e-07,8.24e-09,130.0,97.01,95.0,269.99,6.0
48.7,4931.715,191.689,2.5939,4.2543,1.06e-07,8.23e-09,130.0,97.01,95.0,270.01,6.0
49.8,4932.785,189.26,2.9683,4.2543,1.06e-07,8.42e-09,130.0,97.01,95.0,270.02,6.0
50.9,4933.861,176.407,3.1888,4.7235,1.06e-07,8.36e-09,130.0,97.01,95.0,270.0,6.0
51.9,4934.931,162.2,3.0331,4.1917,1.06e-07,8.26e-09,130.0,97.01,95.0,269.99,6.0
53.0,4936.028,164.316,2.9655,4.2856,1.06e-07,8.32e-09,130.0,97.01,95.0,269.99,5.6
54.1,4937.089,172.035,2.759,4.2856,1.06e-07,8.25e-09,130.0,97.01,95.0,269.99,5.6
55.2,4938.185,177.342,2.896,4.442,1.06e-07,8.1e-09,130.0,97.01,95.0,270.01,5.6
