block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,7266.988,140.637,2.7393,6.3189,1.08e-07,8.2e-09,125.92,110.01,104.58,269.99,4.4
1.1,7268.075,153.307,2.8257,6.3189,1.08e-07,8.32e-09,125.91,110.01,104.57,270.0,4.4
2.2,7269.145,150.981,3.1447,6.5065,1.07e-07,8.25e-09,125.92,110.01,104.57,269.99,4.4
3.3,7270.23,138.119,3.1382,5.5681,1.08e-07,7.99e-09,125.91,110.0,104.58,270.0,4.4
4.3,7271.295,141.471,2.7759,6.5691,1.08e-07,8.19e-09,125.91,110.0,104.57,270.01,4.4
5.4,7272.365,146.975,2.9814,6.7568,1.08e-07,8.05e-09,125.92,110.0,104.57,270.0,4.4
6.5,7273.44,139.256,2.7693,6.663,1.09e-07,8.3e-09,125.93,109.99,104.57,269.99,4.4
7.6,7274.521,133.377,2.9157,6.5378,1.09e-07,8.27e-09,125.92,110.0,104.58,269.99,4.4
8.6,7275.58,144.05,2.744,5.5368,1.08e-07,8.27e-09,125.91,110.0,104.57,270.0,4.4
9.7,7276.662,138.827,3.018,7.0383,1.08e-07,8.07e-09,125.92,110.0,104.58,270.0,4.4
10.8,7277.766,147.211,3.1494,5.5055,1.08e-07,8.09e-09,125.91,110.0,104.57,270.0,4.4
11.9,7278.883,127.291,3.14,5.6307,1.08e-07,8e-09,125.92,110.0,104.57,270.01,4.4
13.0,7279.968,137.88,2.927,6.0686,1.08e-07,8.31e-09,125.91,110.0,104.57,270.0,4.4
14.1,7281.05,135.372,2.8585,5.3491,1.08e-07,8.33e-09,125.91,110.0,104.57,269.99,4.4
15.2,7282.12,140.724,2.729,6.2563,1.08e-07,8.04e-09,125.91,110.0,104.58,269.99,4.4
16.2,7283.185,134.302,2.9092,6.4753,1.08e-07,8.15e-09,125.91,110.0,104.57,269.99,4.4
17.3,7284.272,162.367,2.9645,6.0686,1.08e-07,8.05e-09,125.91,110.0,104.57,270.0,4.4
18.4,7285.341,186.293,2.8951,6.5065,1.08e-07,8.1e-09,125.91,110.0,104.58,270.01,4.4
19.5,7286.419,135.84,2.7449,6.663,1.08e-07,8e-09,125.92,110.0,104.58,270.01,4.4
20.5,7287.477,142.334,2.8885,6.2563,1.08e-07,8.17e-09,125.91,110.0,104.57,270.0,4.4
21.6,7288.553,143.546,2.8247,5.443,1.09e-07,8.21e-09,125.91,110.0,104.58,269.99,4.4
22.7,7289.63,143.431,2.7346,6.1937,1.08e-07,8.14e-09,125.91,110.0,104.57,269.99,4.4
23.7,7290.698,144.833,2.7909,6.5378,1.09e-07,8.33e-09,125.91,110.0,104.57,269.99,4.4
24.9,7291.834,173.367,2.7881,6.1312,1.08e-07,8.37e-09,125.92,110.0,104.57,269.99,4.4
26.0,7292.937,132.264,3.1353,5.3804,1.08e-07,8.13e-09,125.91,110.0,104.58,270.0,4.4
27.1,7294.023,148.587,3.1119,5.6619,1.08e-07,8.35e-09,125.91,110.0,104.58,270.01,4.4
