block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,1483.67,192.464,3.2611,4.223,1.04e-07,6.65e-09,123.42,96.99,100.55,270.0,2.8
1.1,1484.771,190.897,3.2705,4.2856,1.05e-07,6.66e-09,123.41,96.99,100.55,270.0,2.8
2.2,1485.843,189.203,3.2639,4.2543,1.05e-07,6.69e-09,123.42,96.99,100.54,269.99,2.8
3.3,1486.926,186.484,3.2545,4.2856,1.05e-07,6.66e-09,123.43,96.99,100.55,270.0,2.8
4.4,1487.983,189.394,3.2451,4.3168,1.05e-07,6.7e-09,123.42,97.0,100.54,270.0,2.8
5.4,1489.057,183.952,3.2667,4.2543,1.05e-07,6.77e-09,123.42,97.0,100.54,270.0,2.8
6.5,1490.137,197.745,3.2423,4.3168,1.05e-07,6.69e-09,123.41,97.01,100.55,270.0,2.8
7.6,1491.225,188.217,3.2639,4.2856,1.05e-07,6.65e-09,123.42,97.01,100.55,270.0,2.8
8.7,1492.282,186.489,3.2639,4.2543,1.04e-07,6.65e-09,123.42,97.01,100.55,269.99,2.8
9.7,1493.364,179.934,3.2564,4.2543,1.04e-07,6.71e-09,123.41,97.02,100.55,269.99,2.8
10.8,1494.439,194.821,3.2564,4.2856,1.04e-07,6.63e-09,123.41,97.02,100.55,270.0,2.8
11.9,1495.521,183.691,3.2742,4.223,1.05e-07,6.68e-09,123.41,97.01,100.54,270.0,2.8
13.0,1496.638,190.707,3.2648,4.3168,1.05e-07,6.76e-09,123.41,97.02,100.54,270.0,2.8
14.1,1497.757,186.678,3.2639,4.3481,1.04e-07,6.7e-09,123.4,97.01,100.55,269.99,2.8
15.2,1498.836,189.462,3.2677,4.2856,1.05e-07,6.63e-09,123.41,97.01,100.55,269.99,2.8
16.3,1499.932,187.099,3.2705,4.3168,1.04e-07,6.71e-09,123.41,97.01,100.55,269.99,2.8
17.4,1500.989,188.561,3.2583,4.2856,1.05e-07,6.7e-09,123.42,97.01,100.55,270.0,2.8
18.4,1502.063,189.952,3.2592,4.2856,1.04e-07,6.62e-09,123.41,97.01,100.55,270.01,2.8
19.5,1503.141,190.807,3.2733,4.2856,1.05e-07,6.67e-09,123.42,97.01,100.55,270.01,2.8
20.6,1504.219,190.803,3.263,4.3168,1.05e-07,6.74e-09,123.42,97.0,100.55,270.01,2.8
21.7,1505.282,190.231,3.2667,4.3481,1.05e-07,6.66e-09,123.41,97.01,100.55,269.99,2.8
22.7,1506.358,194.388,3.2508,4.2856,1.05e-07,6.62e-09,123.42,97.01,100.55,269.99,2.8
23.8,1507.443,187.038,3.2517,4.3168,1.05e-07,6.67e-09,123.42,97.01,100.55,269.99,2.8
24.9,1508.524,181.595,3.2752,4.3168,1.04e-07,6.62e-09,123.42,97.01,100.55,270.0,2.8
26.0,1509.624,193.195,3.262,4.3168,1.05e-07,6.63e-09,123.42,97.02,100.55,270.0,2.8
27.1,1510.753,193.148,3.278,4.2856,1.04e-07,6.68e-09,123.42,97.01,100.54,269.99,2.8
28.2,1511.844,191.642,3.2602,4.2543,1.05e-07,6.75e-09,123.42,97.01,100.54,269.99,2.8
29.3,1512.921,189.355,3.263,4.3168,1.05e-07,6.69e-09,123.42,97.02,100.55,269.99,2.8
30.4,1513.989,185.623,3.2573,4.3168,1.05e-07,6.76e-09,123.42,97.01,100.54,270.0,2.8
31.4,1515.069,188.407,3.2705,4.3168,1.04e-07,6.7e-09,123.42,97.01,100.55,270.0,2.8
32.5,1516.141,191.403,3.2545,4.2856,1.05e-07,6.62e-09,123.41,97.01,100.55,270.01,2.8
33.6,1517.223,192.499,3.2602,4.2856,1.05e-07,6.64e-09,123.42,97.01,100.55,269.99,2.8
34.7,1518.282,192.019,3.2789,4.2856,1.05e-07,6.68e-09,123.41,97.01,100.55,269.99,2.8
35.7,1519.359,186.566,3.2573,4.223,1.05e-07,6.74e-09,123.41,97.01,100.55,269.99,2.8
36.8,1520.441,194.718,3.2508,4.2856,1.05e-07,6.66e-09,123.42,97.01,100.55,270.0,2.8
37.9,1521.531,182.331,3.2667,4.2856,1.05e-07,6.73e-09,123.42,97.01,100.54,270.0,2.8
39.0,1522.632,190.87,3.2658,4.2856,1.05e-07,6.68e-09,123.41,97.01,100.55,270.0,2.8
40.1,1523.754,188.9,3.2714,4.3168,1.05e-07,6.63e-09,123.41,97.01,100.55,270.0,2.8
41.2,1524.846,188.609,3.2714,4.3168,1.05e-07,6.62e-09,123.41,97.01,100.55,269.99,2.8
42.3,1525.935,188.001,3.2536,4.2543,1.05e-07,6.63e-09,123.42,97.01,100.55,269.99,2.8
43.4,1526.993,189.035,3.2658,4.2543,1.04e-07,6.61e-09,123.42,97.01,100.55,270.0,2.8
44.5,1528.079,189.229,3.2611,4.3794,1.04e-07,6.68e-09,123.41,97.01,100.55,270.0,2.8
45.5,1529.161,188.421,3.2573,4.2856,1.04e-07,6.73e-09,123.42,97.01,100.55,270.01,2.8
46.6,1530.237,192.192,3.2508,4.1917,1.03e-07,6.68e-09,123.42,97.02,100.55,270.0,2.8
47.7,1531.324,193.055,3.2658,4.3481,1.05e-07,6.61e-09,123.42,97.01,100.55,270.0,2.8
48.8,1532.384,183.136,3.2648,4.2543,1.04e-07,6.62e-09,123.42,97.01,100.55,269.99,2.8
