block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,2573.856,269.345,3.3925,3.6599,1.03e-07,9.49e-09,122.26,99.58,96.16,270.01,4.8
1.1,2574.926,278.386,3.3146,4.5984,1.03e-07,9.53e-09,122.26,99.57,96.17,270.0,4.8
2.1,2575.997,274.736,3.2433,3.7851,1.03e-07,9.69e-09,122.26,99.57,96.16,269.99,4.8
3.2,2577.03,267.065,3.4272,3.1907,1.03e-07,9.63e-09,122.25,99.57,96.16,269.99,4.8
4.2,2578.061,276.576,3.4197,3.7538,1.02e-07,9.55e-09,122.25,99.57,96.15,270.0,4.8
5.3,2579.114,275.553,3.3033,3.5974,1.02e-07,9.52e-09,122.25,99.57,96.15,270.0,4.8
6.3,2580.149,263.686,3.308,3.7538,1.03e-07,9.49e-09,122.25,99.58,96.15,270.0,4.8
7.3,2581.201,254.453,3.3315,3.1594,1.03e-07,9.49e-09,122.25,99.58,96.16,270.0,4.8
8.4,2582.236,250.36,3.2742,3.7225,1.02e-07,9.68e-09,122.25,99.58,96.17,270.0,4.8
9.4,2583.287,294.41,3.1194,3.9102,1.03e-07,9.65e-09,122.25,99.58,96.16,269.99,4.8
10.5,2584.32,274.715,3.3784,3.222,1.03e-07,9.57e-09,122.25,99.58,96.16,269.99,4.4
11.5,2585.356,268.839,3.3277,3.7851,1.02e-07,9.56e-09,122.25,99.58,96.16,269.99,4.4
12.5,2586.401,290.327,3.2949,4.004,1.03e-07,9.63e-09,122.25,99.58,96.15,270.0,4.4
13.6,2587.438,289.428,3.2742,3.8789,1.03e-07,9.59e-09,122.26,99.58,96.16,270.01,4.4
14.6,2588.488,265.374,3.3033,3.2846,1.03e-07,9.69e-09,122.26,99.58,96.15,270.0,4.4
15.7,2589.523,259.262,3.3822,3.4097,1.02e-07,9.6e-09,122.26,99.58,96.16,269.99,4.4
16.7,2590.564,289.973,3.2883,3.8163,1.03e-07,9.51e-09,122.26,99.57,96.16,269.99,4.4
17.8,2591.612,278.287,3.4094,3.2846,1.02e-07,9.52e-09,122.27,99.57,96.16,269.99,4.4
18.8,2592.647,244.442,3.2611,3.222,1.02e-07,9.56e-09,122.27,99.57,96.16,270.0,4.4
19.9,2593.707,232.087,3.2883,4.2856,1.03e-07,9.47e-09,122.25,99.58,96.16,270.01,4.4
