block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,6073.717,247.675,3.2958,4.2856,1.02e-07,9.04e-09,130.01,102.8,107.02,270.0,3.2
1.0,6074.755,250.012,3.3033,3.7538,1.02e-07,9.21e-09,130.02,102.8,107.01,270.0,3.2
2.1,6075.804,237.451,3.2977,4.2856,1.02e-07,9.23e-09,130.01,102.8,107.0,270.0,3.2
3.1,6076.842,241.944,3.3296,4.2543,1.02e-07,9.11e-09,130.01,102.81,107.0,269.99,3.2
4.2,6077.893,244.09,3.3061,4.1604,1.02e-07,9.07e-09,129.99,102.81,107.01,269.99,3.2
5.2,6078.932,245.357,3.2695,4.0979,1.02e-07,9.12e-09,130.0,102.81,107.01,270.0,3.2
6.3,6079.968,239.828,3.3014,4.1917,1.02e-07,9.23e-09,130.0,102.81,107.01,270.01,3.2
7.3,6081.013,238.606,3.2611,4.1292,1.02e-07,9.2e-09,130.0,102.81,107.02,270.0,3.2
8.3,6082.045,245.532,3.2911,4.3168,1.02e-07,9.05e-09,130.0,102.81,107.01,270.0,3.2
9.4,6083.094,240.589,3.2911,4.3481,1.02e-07,9.05e-09,129.99,102.8,107.01,270.0,3.2
10.4,6084.126,245.8,3.2892,4.0666,1.02e-07,9.1e-09,130.0,102.8,107.01,269.99,3.2
11.4,6085.159,242.856,3.2517,4.4733,1.02e-07,9.03e-09,130.01,102.8,107.01,269.99,3.2
12.5,6086.209,238.407,3.2996,3.9102,1.02e-07,9.1e-09,129.99,102.8,107.01,270.0,3.2
13.5,6087.245,252.487,3.3193,4.1292,1.02e-07,9.16e-09,129.99,102.8,107.02,270.0,3.2
14.6,6088.298,245.233,3.3043,4.1917,1.02e-07,9.15e-09,129.99,102.8,107.01,270.01,3.2
15.6,6089.33,241.698,3.2817,4.1604,1.02e-07,9.14e-09,130.0,102.8,107.02,269.99,3.2
16.7,6090.39,249.607,3.2395,4.4733,1.02e-07,9.07e-09,130.0,102.8,107.01,269.99,3.2
17.7,6091.445,243.357,3.2958,4.2856,1.02e-07,9.14e-09,130.0,102.8,107.01,269.99,3.2
18.8,6092.515,243.712,3.293,4.0666,1.02e-07,9.19e-09,130.0,102.8,107.01,269.99,3.2
19.9,6093.567,242.894,3.2358,3.9727,1.02e-07,9.18e-09,130.0,102.8,107.01,270.01,3.2
20.9,6094.609,238.183,3.248,4.3794,1.02e-07,9.11e-09,130.0,102.8,107.01,270.0,2.8
21.9,6095.641,253.07,3.2583,4.3481,1.02e-07,9.14e-09,130.0,102.8,107.01,270.01,2.8
23.0,6096.696,247.619,3.2695,4.0353,1.02e-07,9.04e-09,130.01,102.8,107.01,269.99,2.8
24.0,6097.732,233.413,3.2977,4.2856,1.02e-07,9.11e-09,130.0,102.8,107.01,269.99,2.8
25.1,6098.786,242.342,3.2686,4.1604,1.02e-07,9.11e-09,130.01,102.81,107.01,269.99,2.8
26.1,6099.823,242.326,3.293,4.0666,1.02e-07,9.24e-09,130.01,102.81,107.01,270.01,2.8
27.1,6100.855,245.216,3.2827,4.6297,1.02e-07,9.16e-09,130.01,102.8,107.01,270.02,2.8
28.2,6101.91,239.19,3.2761,4.004,1.02e-07,9.05e-09,130.0,102.81,107.01,270.01,2.8
29.2,6102.948,242.601,3.2911,4.5045,1.02e-07,9.05e-09,130.0,102.8,107.02,270.0,2.8
30.3,6103.996,225.435,3.2883,3.9727,1.02e-07,9.16e-09,130.0,102.8,107.01,269.99,2.8
31.3,6105.033,243.501,3.2996,4.5671,1.02e-07,9.18e-09,130.0,102.8,107.02,269.99,2.8
