block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,5754.218,224.214,2.9054,4.9112,1.05e-07,9.16e-09,119.98,97.01,95.61,269.99,3.6
1.1,5755.288,215.712,3.2085,4.8173,1.06e-07,9.02e-09,119.98,97.01,95.61,269.99,3.6
2.1,5756.337,223.356,3.2245,5.2866,1.05e-07,9.11e-09,119.98,97.02,95.61,270.0,3.6
3.1,5757.367,220.676,3.2142,5.0363,1.05e-07,9.16e-09,119.98,97.01,95.61,270.01,3.6
4.2,5758.417,216.815,3.2048,4.8486,1.05e-07,9.33e-09,119.98,97.02,95.61,270.0,3.6
5.2,5759.459,215.151,2.8913,5.005,1.05e-07,9.14e-09,119.98,97.02,95.61,270.0,3.6
6.3,5760.517,223.591,3.2029,5.005,1.05e-07,9.07e-09,119.97,97.01,95.61,269.99,3.6
7.3,5761.556,225.464,3.2114,5.0363,1.05e-07,9.07e-09,119.98,97.01,95.61,270.0,3.6
8.4,5762.609,221.741,3.2179,4.9112,1.05e-07,9.06e-09,119.98,97.01,95.61,270.0,3.6
9.4,5763.652,209.865,3.1607,4.9112,1.05e-07,9.1e-09,119.99,97.01,95.61,270.0,3.6
10.5,5764.712,219.334,3.1992,4.8173,1.05e-07,9.2e-09,119.99,97.01,95.61,270.0,3.6
11.5,5765.751,221.402,3.2057,4.8486,1.05e-07,9.26e-09,119.99,97.01,95.61,269.99,3.6
12.6,5766.801,214.867,3.2067,5.2866,1.05e-07,9.15e-09,119.99,97.01,95.61,269.99,3.6
13.6,5767.84,212.409,3.2114,4.8799,1.05e-07,9.07e-09,119.99,97.01,95.61,269.99,3.6
14.7,5768.891,220.425,2.9223,5.005,1.05e-07,9.12e-09,119.99,97.01,95.61,270.01,3.6
15.7,5769.925,220.973,3.2029,4.6609,1.05e-07,9.23e-09,120.0,97.01,95.61,270.02,3.6
16.7,5770.959,220.691,3.1963,4.9112,1.05e-07,9.18e-09,120.0,97.01,95.61,270.0,3.6
17.8,5772.009,221.56,3.1963,4.9425,1.06e-07,9.11e-09,120.0,97.01,95.61,270.01,3.6
18.8,5773.04,222.164,3.1935,5.3179,1.05e-07,9.09e-09,120.0,97.01,95.61,269.99,3.6
19.9,5774.088,216.544,3.2085,4.8486,1.05e-07,9.18e-09,120.01,97.01,95.61,269.99,3.6
20.9,5775.143,219.26,3.217,4.9112,1.05e-07,9.09e-09,120.0,97.01,95.61,270.0,3.6
22.0,5776.211,225.712,3.2151,4.8486,1.05e-07,9.02e-09,119.99,97.02,95.61,269.99,3.6
23.0,5777.259,221.289,3.2236,4.9738,1.06e-07,9.16e-09,120.01,97.01,95.61,270.01,3.6
24.1,5778.338,179.681,3.2067,4.9112,1.05e-07,9.14e-09,120.01,97.02,95.61,270.0,3.6
25.2,5779.368,216.942,3.1053,5.0363,1.05e-07,9.19e-09,120.01,97.02,95.61,270.0,3.6
26.2,5780.414,208.763,3.0396,4.7235,1.05e-07,9.04e-09,120.01,97.01,95.61,269.99,3.6
27.2,5781.447,211.975,3.2057,4.7548,1.05e-07,9.09e-09,120.01,97.02,95.61,269.99,3.6
28.3,5782.498,192.795,3.2198,4.9425,1.05e-07,9.11e-09,120.01,97.01,95.61,270.0,3.6
29.3,5783.533,225.277,2.9064,4.9738,1.05e-07,9.28e-09,120.0,97.01,95.61,270.0,3.6
30.3,5784.567,223.984,3.1973,4.9738,1.05e-07,9.12e-09,120.0,97.01,95.61,270.0,3.6
31.4,5785.613,228.517,3.217,4.8486,1.05e-07,9.03e-09,120.0,97.01,95.61,270.0,3.6
32.4,5786.645,222.268,3.2123,5.3804,1.05e-07,9.13e-09,120.0,97.01,95.61,270.0,3.6
33.5,5787.699,223.683,3.2264,4.9112,1.05e-07,9.06e-09,119.99,97.01,95.61,269.99,3.6
34.5,5788.739,216.675,3.2217,4.8799,1.05e-07,9.11e-09,119.99,97.01,95.61,270.0,3.6
35.6,5789.77,220.086,3.2217,4.8799,1.05e-07,9.09e-09,120.0,97.01,95.61,270.0,3.6
36.6,5790.826,216.6,3.201,4.8799,1.05e-07,9.24e-09,119.99,97.01,95.61,270.0,3.6
37.6,5791.859,219.742,3.2076,4.9425,1.05e-07,9.06e-09,119.99,97.01,95.61,270.0,3.6
38.7,5792.912,227.916,3.2114,4.8173,1.05e-07,9.12e-09,119.99,97.01,95.61,269.99,3.6
39.7,5793.951,228.685,3.2114,4.9112,1.05e-07,9.1e-09,120.0,97.01,95.61,270.0,3.6
40.8,5795.003,223.081,3.202,4.8486,1.05e-07,9.14e-09,120.0,97.01,95.61,270.0,3.6
41.8,5796.039,228.811,3.2207,4.8486,1.05e-07,9.18e-09,120.01,97.01,95.61,270.0,3.6
42.9,5797.07,222.929,3.11,5.0363,1.05e-07,9.14e-09,120.0,97.01,95.61,270.0,3.6
43.9,5798.125,220.122,3.1982,4.8799,1.05e-07,9.01e-09,120.0,97.01,95.61,269.99,3.6
45.0,5799.206,212.737,3.2292,5.005,1.05e-07,9.18e-09,120.0,97.01,95.61,270.0,3.6
46.0,5800.267,222.517,3.2067,5.224,1.05e-07,8.96e-09,120.01,97.01,95.61,270.0,3.6
47.1,5801.34,222.041,3.2254,4.8173,1.05e-07,9.13e-09,120.01,97.01,95.61,270.0,3.6
48.2,5802.393,225.338,3.1992,5.005,1.05e-07,9.16e-09,120.01,97.01,95.61,270.0,3.6
49.2,5803.425,232.181,3.2207,4.8486,1.05e-07,9.13e-09,120.01,97.01,95.61,270.0,3.6
50.2,5804.459,218.794,3.2189,4.8486,1.05e-07,9.2e-09,120.01,97.01,95.61,270.0,3.6
51.3,5805.513,216.912,3.1973,4.9738,1.05e-07,9e-09,120.01,97.01,95.61,269.99,3.6
52.3,5806.551,219.561,3.2076,4.8799,1.05e-07,9.03e-09,120.01,97.01,95.61,270.0,3.6
