block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,405.219,120.088,2.8763,5.5681,1.12e-07,6.46e-09,126.27,103.29,100.67,270.0,4.4
1.1,406.276,108.84,2.47,5.5055,1.12e-07,6.42e-09,126.29,103.29,100.67,270.0,4.4
2.1,407.311,106.861,2.713,5.5994,1.13e-07,6.4e-09,126.27,103.29,100.67,269.99,4.4
3.2,408.37,98.157,2.8435,5.8496,1.12e-07,6.42e-09,126.27,103.3,100.67,270.0,4.4
4.2,409.406,101.364,2.8726,5.6307,1.13e-07,6.43e-09,126.27,103.29,100.67,270.0,4.4
5.2,410.439,129.515,2.5929,6.006,1.13e-07,6.35e-09,126.27,103.3,100.69,269.99,4.4
6.3,411.502,128.511,2.6577,5.8184,1.13e-07,6.48e-09,126.27,103.3,100.67,270.0,4.4
7.3,412.533,113.255,2.7994,5.7245,1.12e-07,6.45e-09,126.28,103.3,100.67,270.0,4.0
8.4,413.585,103.858,2.8932,5.5681,1.13e-07,6.4e-09,126.28,103.29,100.67,269.99,4.0
9.4,414.62,109.363,2.5751,5.6619,1.12e-07,6.31e-09,126.28,103.29,100.67,270.0,4.0
10.5,415.68,139.531,2.8013,5.8809,1.13e-07,6.43e-09,126.28,103.29,100.67,269.99,4.0
11.5,416.737,115.506,2.9148,5.8184,1.13e-07,6.44e-09,126.29,103.29,100.67,270.0,4.0
12.6,417.806,106.557,2.5807,5.7558,1.13e-07,6.43e-09,126.29,103.29,100.67,270.0,4.0
13.7,418.88,105.354,2.8097,5.6932,1.12e-07,6.33e-09,126.28,103.29,100.68,269.99,4.0
14.7,419.932,129.632,2.8745,6.2563,1.12e-07,6.48e-09,126.29,103.29,100.65,270.0,4.0
15.8,420.984,124.054,2.8163,5.7558,1.12e-07,6.41e-09,126.29,103.29,100.67,270.0,4.0
16.8,422.027,124.958,2.6943,5.7871,1.13e-07,6.4e-09,126.29,103.29,100.67,269.99,4.0
17.9,423.082,131.912,2.8923,5.5994,1.13e-07,6.38e-09,126.29,103.29,100.67,269.99,4.0
18.9,424.12,124.122,2.7112,5.7245,1.12e-07,6.39e-09,126.29,103.29,100.66,270.0,4.0
19.9,425.169,132.621,2.5817,5.5055,1.13e-07,6.48e-09,126.28,103.29,100.67,270.0,4.0
21.0,426.204,116.475,2.7224,5.6932,1.13e-07,6.39e-09,126.28,103.29,100.67,270.0,4.0
22.0,427.238,103.55,2.9401,5.7558,1.13e-07,6.34e-09,126.28,103.29,100.67,270.0,4.0
23.1,428.292,105.287,2.7684,5.7871,1.13e-07,6.37e-09,126.27,103.29,100.67,270.0,4.0
24.1,429.324,97.097,2.5864,5.3804,1.13e-07,6.43e-09,126.27,103.29,100.66,270.0,4.0
25.2,430.37,122.491,2.7252,5.8809,1.13e-07,6.47e-09,126.27,103.29,100.66,270.0,4.0
26.2,431.415,122.961,2.7647,6.0373,1.13e-07,6.4e-09,126.28,103.29,100.67,269.99,4.0
27.2,432.447,124.922,2.4737,5.5368,1.13e-07,6.48e-09,126.28,103.29,100.67,270.0,4.0
28.3,433.504,129.697,2.821,5.8184,1.13e-07,6.41e-09,126.28,103.29,100.67,270.0,4.0
29.3,434.536,137.845,2.9261,5.6619,1.12e-07,6.39e-09,126.28,103.3,100.67,269.99,4.0
30.4,435.583,127.921,2.6558,5.7558,1.13e-07,6.42e-09,126.28,103.29,100.68,270.0,4.0
31.4,436.619,124.944,2.76,5.8496,1.13e-07,6.47e-09,126.28,103.29,100.65,270.0,4.0
32.5,437.67,108.209,2.6755,6.2563,1.12e-07,6.42e-09,126.28,103.29,100.67,270.0,4.0
33.5,438.717,110.429,2.7262,5.3804,1.13e-07,6.38e-09,126.28,103.29,100.67,269.99,4.0
34.6,439.783,98.441,2.8303,5.6619,1.12e-07,6.35e-09,126.28,103.29,100.68,270.0,4.0
35.6,440.839,103.573,2.5141,5.8184,1.13e-07,6.41e-09,126.28,103.29,100.67,269.99,4.0
36.7,441.913,103.508,2.8041,5.6932,1.12e-07,6.44e-09,126.28,103.29,100.67,270.0,4.0
37.8,442.971,125.854,2.7337,5.6307,1.13e-07,6.35e-09,126.29,103.29,100.67,270.0,4.0
38.8,444.005,123.406,2.9861,5.5681,1.12e-07,6.45e-09,126.28,103.29,100.67,270.0,4.0
39.8,445.043,118.931,2.6445,5.8496,1.13e-07,6.44e-09,126.29,103.29,100.67,269.99,4.0
40.9,446.089,104.292,2.8013,6.3814,1.13e-07,6.36e-09,126.29,103.29,100.66,269.99,4.0
41.9,447.127,127.194,2.6746,5.9122,1.12e-07,6.33e-09,126.29,103.29,100.67,269.99,4.0
43.0,448.175,120.983,2.5685,5.6307,1.13e-07,6.36e-09,126.29,103.29,100.66,270.0,4.0
44.0,449.213,121.339,2.5882,5.8809,1.13e-07,6.44e-09,126.28,103.29,100.66,270.0,4.0
45.0,450.242,140.231,2.5056,5.6619,1.12e-07,6.45e-09,126.28,103.29,100.67,270.0,4.0
46.1,451.295,114.966,2.6614,5.8809,1.13e-07,6.36e-09,126.28,103.29,100.67,270.0,4.0
