block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4066.859,266.674,3.1626,4.0979,9.88e-08,5.92e-09,123.78,100.06,96.65,270.0,4.8
1.1,4067.914,276.485,3.1973,4.0666,9.85e-08,5.99e-09,123.78,100.06,96.65,269.99,4.8
2.1,4068.951,255.963,3.2611,3.4722,9.83e-08,6.06e-09,123.77,100.06,96.64,270.0,4.4
3.1,4070.005,278.436,3.3334,3.5661,9.81e-08,6e-09,123.77,100.06,96.64,269.99,4.4
4.2,4071.037,263.07,3.2508,3.2846,9.91e-08,6.08e-09,123.78,100.07,96.64,270.0,4.4
5.2,4072.069,277.057,3.277,3.6912,9.85e-08,6e-09,123.77,100.07,96.64,270.0,4.4
6.3,4073.125,241.28,3.1907,3.9102,9.88e-08,5.92e-09,123.77,100.06,96.64,269.99,4.4
7.3,4074.156,267.844,3.3521,3.5348,9.89e-08,5.95e-09,123.77,100.06,96.64,270.0,4.4
8.3,4075.207,283.986,3.2114,3.7225,9.87e-08,6.01e-09,123.77,100.06,96.65,269.99,4.4
9.4,4076.243,282.579,3.2217,3.7538,9.88e-08,6.07e-09,123.78,100.06,96.64,269.99,4.4
10.4,4077.298,267.908,3.1992,3.9415,9.87e-08,6.01e-09,123.78,100.06,96.65,270.01,4.4
11.5,4078.334,277.678,3.2395,3.6599,9.85e-08,5.91e-09,123.78,100.06,96.64,270.01,4.4
12.5,4079.364,256.268,3.293,3.3471,9.9e-08,5.95e-09,123.78,100.05,96.65,270.01,4.4
13.6,4080.424,269.049,3.1306,3.3784,9.88e-08,6.02e-09,123.78,100.06,96.65,269.99,4.4
14.7,4081.51,252.242,3.3155,3.2846,9.86e-08,5.94e-09,123.78,100.06,96.65,269.99,4.4
15.7,4082.567,288.409,3.1579,4.0979,9.9e-08,6.01e-09,123.78,100.06,96.64,269.99,4.4
16.8,4083.64,290.825,3.3221,3.7538,9.84e-08,6.11e-09,123.78,100.06,96.65,270.0,4.4
17.8,4084.673,279.173,3.3568,3.8163,9.9e-08,5.98e-09,123.79,100.06,96.65,270.0,4.4
18.9,4085.731,277.434,3.3033,3.0969,9.86e-08,5.92e-09,123.78,100.06,96.65,270.0,4.4
19.9,4086.761,280.28,3.2217,3.5035,9.84e-08,5.95e-09,123.78,100.06,96.64,269.99,4.4
21.0,4087.81,291.211,3.2085,3.9102,9.9e-08,6.01e-09,123.79,100.06,96.64,269.99,4.4
22.0,4088.844,259.223,3.3624,3.6599,9.89e-08,6.04e-09,123.78,100.06,96.65,269.99,4.4
23.0,4089.875,242.459,3.3578,3.3471,9.84e-08,5.98e-09,123.78,100.07,96.64,269.99,4.4
24.1,4090.922,270.435,3.2367,4.7548,9.9e-08,5.95e-09,123.78,100.06,96.65,270.01,4.4
25.1,4091.955,263.588,3.3324,3.5348,9.85e-08,5.94e-09,123.78,100.06,96.65,270.01,4.4
26.1,4093.006,244.217,3.141,3.8163,9.86e-08,5.93e-09,123.78,100.06,96.64,269.99,4.4
27.2,4094.039,291.817,3.3136,3.1907,9.91e-08,5.96e-09,123.78,100.06,96.65,270.0,4.4
28.2,4095.069,291.27,3.2949,3.222,9.83e-08,6.01e-09,123.78,100.06,96.65,269.99,4.4
29.3,4096.118,281.109,3.2508,3.4722,9.84e-08,6.09e-09,123.77,100.06,96.64,269.99,4.4
30.3,4097.152,256.519,3.2611,3.5348,9.9e-08,5.95e-09,123.78,100.06,96.65,270.0,4.4
31.3,4098.196,289.242,3.2386,3.9727,9.91e-08,5.89e-09,123.78,100.06,96.65,270.01,4.4
32.4,4099.23,227.963,3.2573,3.441,9.88e-08,5.92e-09,123.77,100.06,96.65,270.01,4.4
33.4,4100.268,284.562,3.2545,3.5661,9.9e-08,5.98e-09,123.78,100.06,96.65,270.0,4.4
34.5,4101.322,255.738,3.3812,3.7851,9.86e-08,6.08e-09,123.78,100.06,96.65,270.0,4.4
35.5,4102.358,273.164,3.3183,3.222,9.88e-08,5.99e-09,123.78,100.06,96.65,269.99,4.4
36.6,4103.414,263.116,3.1945,3.8789,9.84e-08,5.92e-09,123.78,100.06,96.65,270.0,4.4
37.6,4104.47,284.393,3.2564,3.9727,9.87e-08,5.96e-09,123.78,100.06,96.65,270.0,4.4
38.7,4105.55,255.221,3.3746,3.0969,9.88e-08,5.95e-09,123.78,100.06,96.65,270.01,4.4
39.8,4106.619,277.224,3.3634,3.3158,9.88e-08,5.97e-09,123.79,100.06,96.64,270.0,4.4
40.8,4107.669,253.918,3.1316,3.222,9.88e-08,5.99e-09,123.79,100.06,96.65,269.99,4.4
41.9,4108.717,274.471,3.2029,3.5661,9.86e-08,6.09e-09,123.78,100.06,96.65,269.99,4.8
42.9,4109.754,252.518,3.3052,5.0989,9.93e-08,5.99e-09,123.78,100.06,96.65,270.0,4.8
43.9,4110.798,280.725,3.201,3.0656,9.85e-08,5.94e-09,123.78,100.06,96.65,270.0,4.8
45.0,4111.841,278.642,3.262,3.0969,9.89e-08,5.95e-09,123.78,100.06,96.65,270.0,4.8
46.0,4112.87,262.062,3.1926,3.7851,9.84e-08,6.01e-09,123.79,100.06,96.65,270.0,4.8
47.1,4113.928,278.298,3.2151,3.7538,9.92e-08,6.08e-09,123.78,100.06,96.65,270.0,4.8
48.1,4114.968,265.843,3.2667,3.441,9.85e-08,6.02e-09,123.78,100.06,96.64,270.0,4.8
49.2,4116.031,234.915,3.0856,4.5045,9.88e-08,6.03e-09,123.78,100.06,96.65,269.99,4.8
50.2,4117.062,285.657,3.232,3.4722,9.88e-08,6.01e-09,123.78,100.06,96.65,269.99,4.8
51.3,4118.115,293.904,3.3136,3.222,9.88e-08,5.94e-09,123.78,100.06,96.65,270.0,4.8
52.3,4119.15,258.795,3.4075,3.7851,9.88e-08,5.94e-09,123.78,100.06,96.65,270.0,4.4
53.3,4120.196,284.915,3.2564,3.3784,9.87e-08,6.02e-09,123.78,100.06,96.65,270.0,4.4
