block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4201.599,235.004,3.3756,4.3794,1.04e-07,6.81e-09,124.35,103.59,103.72,269.99,2.8
1.1,4202.657,234.788,3.3709,4.4733,1.04e-07,6.77e-09,124.35,103.59,103.72,270.0,2.8
2.1,4203.716,235.36,3.3756,4.5671,1.04e-07,6.78e-09,124.35,103.59,103.72,270.01,2.8
3.2,4204.787,234.63,3.3756,4.442,1.04e-07,6.78e-09,124.35,103.59,103.72,270.0,2.8
4.3,4205.866,231.374,3.3784,4.4107,1.04e-07,6.68e-09,124.34,103.6,103.72,270.0,2.8
5.3,4206.898,234.351,3.3765,4.4107,1.04e-07,6.69e-09,124.34,103.6,103.72,270.0,2.8
6.4,4207.951,240.149,3.37,4.3794,1.04e-07,6.71e-09,124.34,103.61,103.72,269.99,2.8
7.4,4208.988,234.366,3.3662,4.4733,1.04e-07,6.78e-09,124.34,103.61,103.72,269.99,2.8
8.4,4210.038,234.93,3.3765,4.5358,1.04e-07,6.8e-09,124.34,103.61,103.72,270.0,2.8
9.5,4211.072,237.891,3.369,4.4733,1.04e-07,6.7e-09,124.33,103.59,103.72,270.0,2.8
10.5,4212.111,233.734,3.3671,4.3168,1.04e-07,6.68e-09,124.32,103.6,103.72,270.0,2.8
11.6,4213.158,235.625,3.3634,4.3794,1.04e-07,6.72e-09,124.33,103.6,103.72,269.99,2.8
12.6,4214.196,234.209,3.37,4.4107,1.04e-07,6.79e-09,124.32,103.59,103.72,269.99,3.2
13.7,4215.25,236.838,3.385,4.4107,1.04e-07,6.73e-09,124.32,103.59,103.72,269.99,3.2
14.7,4216.285,237.14,3.3634,4.4733,1.04e-07,6.79e-09,124.32,103.59,103.72,270.01,3.2
15.7,4217.335,234.112,3.384,4.3794,1.04e-07,6.74e-09,124.32,103.59,103.72,270.01,3.2
16.8,4218.369,235.939,3.3709,4.5045,1.04e-07,6.68e-09,124.32,103.59,103.72,270.01,3.2
17.8,4219.403,233.126,3.4075,4.3794,1.04e-07,6.69e-09,124.32,103.59,103.72,270.0,3.2
18.9,4220.452,234.305,3.369,4.3794,1.04e-07,6.76e-09,124.32,103.59,103.72,269.99,3.2
19.9,4221.488,238.236,3.3662,4.3794,1.04e-07,6.81e-09,124.32,103.59,103.72,269.99,3.2
20.9,4222.535,236.178,3.3793,4.442,1.04e-07,6.74e-09,124.32,103.59,103.72,269.99,3.2
22.0,4223.57,235.067,3.384,4.4107,1.04e-07,6.69e-09,124.32,103.6,103.72,270.01,2.8
23.0,4224.605,234.813,3.3643,4.442,1.04e-07,6.68e-09,124.33,103.6,103.72,270.01,2.8
24.1,4225.659,235.524,3.3662,4.4107,1.04e-07,6.74e-09,124.33,103.6,103.72,270.0,2.8
25.1,4226.714,231.789,3.3775,4.4733,1.04e-07,6.7e-09,124.33,103.6,103.72,269.99,2.8
26.2,4227.787,231.582,3.3775,4.3794,1.04e-07,6.69e-09,124.34,103.61,103.72,269.99,2.8
27.3,4228.856,237.463,3.3793,4.4107,1.04e-07,6.78e-09,124.33,103.6,103.72,269.99,2.8
