block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,5910.511,168.649,3.2395,4.7548,1.05e-07,2.19e-08,122.73,110.01,103.47,270.0,4.0
1.0,5911.544,225.409,3.2742,4.8486,1.04e-07,2.18e-08,122.73,110.01,103.48,269.99,4.0
2.1,5912.581,238.46,3.2386,4.6609,1.05e-07,2.17e-08,122.73,110.0,103.48,270.0,4.0
3.1,5913.632,203.259,2.866,4.7235,1.05e-07,2.17e-08,122.73,110.0,103.48,269.99,4.0
4.2,5914.667,163.1,3.1663,5.0363,1.05e-07,2.17e-08,122.73,110.0,103.48,270.0,4.0
5.2,5915.725,243.002,3.2038,4.7548,1.05e-07,2.18e-08,122.73,110.0,103.47,270.0,4.0
6.3,5916.765,242.898,3.2461,4.8173,1.04e-07,2.15e-08,122.73,110.0,103.48,270.0,4.0
7.3,5917.809,242.006,3.2573,4.6297,1.05e-07,2.18e-08,122.73,109.99,103.48,270.0,4.0
8.3,5918.848,235.44,3.2076,4.6922,1.05e-07,2.18e-08,122.73,109.99,103.47,270.0,4.0
9.4,5919.88,160.906,2.9101,6.0686,1.05e-07,2.17e-08,122.73,110.0,103.48,270.0,4.0
10.4,5920.943,235.79,3.2151,4.6609,1.05e-07,2.19e-08,122.73,110.0,103.47,270.0,4.0
11.5,5921.974,246.652,3.2236,4.3168,1.04e-07,2.19e-08,122.73,110.0,103.48,270.0,4.0
12.5,5923.038,177.557,3.2433,6.7881,1.05e-07,2.18e-08,122.74,110.0,103.48,270.0,4.0
13.6,5924.112,238.904,3.2602,4.6609,1.05e-07,2.17e-08,122.74,110.0,103.48,269.99,4.0
14.7,5925.169,247.65,3.2001,4.7548,1.05e-07,2.18e-08,122.74,110.0,103.48,269.99,4.0
15.7,5926.238,242.329,3.2273,4.7235,1.05e-07,2.18e-08,122.75,110.0,103.48,270.01,4.0
16.8,5927.276,240.889,2.9401,5.443,1.04e-07,2.18e-08,122.75,110.0,103.47,270.0,4.0
17.8,5928.323,241.09,3.1748,4.9112,1.05e-07,2.18e-08,122.75,110.0,103.47,270.0,4.0
18.8,5929.36,242.804,2.9617,6.8194,1.05e-07,2.14e-08,122.75,110.0,103.48,270.0,4.0
19.9,5930.409,232.312,3.2536,5.2553,1.05e-07,2.18e-08,122.75,110.0,103.48,269.99,4.0
20.9,5931.444,242.441,3.2517,4.7861,1.05e-07,2.17e-08,122.74,110.0,103.48,269.99,4.0
22.0,5932.475,246.475,3.2573,4.5984,1.05e-07,2.17e-08,122.75,110.0,103.47,270.01,4.0
23.0,5933.537,234.873,3.2273,4.7861,1.04e-07,2.18e-08,122.75,110.0,103.47,270.0,4.0
24.1,5934.573,184.584,3.2404,4.4107,1.04e-07,2.19e-08,122.75,110.0,103.48,270.0,4.0
25.1,5935.624,246.094,3.247,4.7548,1.05e-07,2.17e-08,122.75,110.0,103.48,269.99,4.0
26.2,5936.664,248.505,3.2095,4.7548,1.05e-07,2.17e-08,122.75,110.0,103.47,269.99,4.0
27.2,5937.724,237.428,3.2254,4.8486,1.05e-07,2.17e-08,122.73,110.0,103.47,270.0,4.0
28.2,5938.759,242.202,3.2367,4.5358,1.04e-07,2.18e-08,122.74,110.0,103.48,270.0,4.0
29.3,5939.809,238.097,3.141,4.7548,1.05e-07,2.19e-08,122.74,110.0,103.48,270.0,4.0
30.3,5940.846,164.354,3.217,5.005,1.05e-07,2.17e-08,122.74,110.0,103.47,270.0,4.0
31.4,5941.882,235.845,3.2142,4.7235,1.04e-07,2.18e-08,122.73,110.0,103.48,270.0,4.0
32.4,5942.945,241.66,3.2273,4.7235,1.05e-07,2.17e-08,122.73,110.01,103.47,269.99,4.0
33.5,5943.979,239.932,3.2189,4.2543,1.05e-07,2.16e-08,122.75,110.0,103.48,269.99,4.0
34.5,5945.034,243.057,3.2367,5.005,1.05e-07,2.19e-08,122.74,110.0,103.47,270.0,4.0
35.6,5946.113,243.903,3.1166,4.7235,1.05e-07,2.18e-08,122.73,110.0,103.48,270.0,4.0
36.7,5947.171,238.889,2.8735,4.9112,1.04e-07,2.2e-08,122.74,110.0,103.48,270.01,4.0
37.7,5948.246,240.449,2.957,4.6297,1.05e-07,2.18e-08,122.74,110.0,103.48,269.99,4.0
38.8,5949.279,240.735,3.1954,4.6922,1.05e-07,2.18e-08,122.74,110.0,103.47,269.99,4.0
39.8,5950.336,247.957,3.2067,4.6297,1.05e-07,2.17e-08,122.74,110.0,103.48,269.99,4.0
40.9,5951.374,246.497,3.2376,4.5984,1.04e-07,2.16e-08,122.75,110.0,103.47,269.99,4.0
41.9,5952.433,245.017,3.2207,4.6609,1.05e-07,2.16e-08,122.75,110.0,103.48,270.0,4.0
43.0,5953.467,246.327,3.2489,4.7861,1.04e-07,2.2e-08,122.75,110.0,103.47,270.01,4.0
44.0,5954.525,239.916,3.247,4.7548,1.04e-07,2.2e-08,122.75,110.0,103.48,270.0,4.0
