block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,1104.082,89.23,2.9786,4.8173,9.14e-08,5.71e-09,121.75,102.42,104.88,270.01,2.8
1.2,1105.203,90.535,2.9805,4.8173,9.07e-08,5.8e-09,121.75,102.43,104.87,270.0,2.8
2.3,1106.344,89.093,2.9899,4.8486,9.14e-08,5.71e-09,121.75,102.42,104.88,270.0,2.8
3.4,1107.468,91.834,2.9758,4.7861,9.12e-08,5.7e-09,121.76,102.43,104.88,269.99,2.8
4.5,1108.581,89.463,2.9627,4.7861,9.18e-08,5.78e-09,121.76,102.43,104.88,269.99,2.8
5.7,1109.708,91.334,2.9617,4.8173,9.08e-08,5.7e-09,121.76,102.43,104.88,270.0,2.8
6.8,1110.846,88.73,2.9899,4.8486,9.14e-08,5.77e-09,121.76,102.43,104.87,270.02,2.8
7.9,1111.972,91.218,2.9599,4.6922,9.19e-08,5.87e-09,121.76,102.43,104.87,270.01,2.8
9.0,1113.089,90.46,2.9899,4.8799,9.15e-08,5.78e-09,121.76,102.43,104.88,270.01,2.8
10.2,1114.24,92.383,2.9918,4.7861,9.18e-08,5.86e-09,121.77,102.44,104.88,269.99,2.8
11.3,1115.345,89.768,2.9749,4.7548,9.2e-08,5.79e-09,121.77,102.44,104.88,269.99,2.8
12.4,1116.454,91.034,2.9627,4.7861,9.14e-08,5.72e-09,121.77,102.45,104.88,269.99,2.8
13.5,1117.563,90.932,2.9767,4.7548,9.1e-08,5.69e-09,121.77,102.45,104.87,270.01,2.8
14.6,1118.675,90.856,2.9664,4.7548,9.17e-08,5.7e-09,121.77,102.45,104.87,270.01,2.8
15.8,1119.795,91.023,2.9674,4.6609,9.16e-08,5.69e-09,121.78,102.44,104.88,270.01,2.8
16.9,1120.929,92.563,2.9721,4.7548,9.13e-08,5.77e-09,121.78,102.44,104.88,269.99,2.8
18.0,1122.063,91.519,2.9955,4.7235,9.11e-08,5.85e-09,121.78,102.44,104.88,269.99,2.8
19.1,1123.178,92.095,2.9721,4.7548,9.12e-08,5.76e-09,121.78,102.44,104.88,269.99,2.8
20.3,1124.301,90.803,2.9645,4.7861,9.1e-08,5.87e-09,121.77,102.44,104.88,269.99,2.8
21.4,1125.431,94.148,2.9965,4.8173,9.09e-08,5.8e-09,121.77,102.43,104.88,270.0,2.8
22.5,1126.556,90.428,2.9899,4.7861,9.14e-08,5.71e-09,121.77,102.43,104.88,270.0,2.8
23.6,1127.676,91.464,2.9786,4.7861,9e-08,5.79e-09,121.77,102.44,104.88,269.99,2.8
24.8,1128.803,90.936,2.9843,4.8173,9.01e-08,5.7e-09,121.77,102.44,104.88,269.99,2.8
25.9,1129.95,91.622,2.9918,4.8799,9.14e-08,5.7e-09,121.76,102.43,104.88,269.99,2.8
27.0,1131.071,91.641,2.9758,4.8173,9.06e-08,5.76e-09,121.76,102.43,104.88,269.99,2.8
28.1,1132.184,89.736,2.9814,4.7235,9.05e-08,5.68e-09,121.76,102.44,104.88,270.0,2.8
29.3,1133.299,91.815,2.9692,4.7548,9.09e-08,5.76e-09,121.77,102.44,104.88,270.0,2.8
30.4,1134.403,91.811,2.9936,4.9112,9.12e-08,5.85e-09,121.76,102.44,104.88,270.01,2.8
31.5,1135.531,92.03,2.9721,4.8173,9.11e-08,5.81e-09,121.76,102.44,104.88,270.0,2.8
32.6,1136.657,90.307,2.9542,4.8173,9.08e-08,5.86e-09,121.77,102.45,104.88,269.99,2.8
33.7,1137.775,90.808,2.9739,4.7548,9.09e-08,5.79e-09,121.77,102.44,104.88,269.99,2.8
34.9,1138.909,92.886,2.9617,4.8486,9.03e-08,5.71e-09,121.77,102.44,104.88,270.01,2.8
36.0,1140.049,92.167,2.9777,4.8799,9.08e-08,5.69e-09,121.77,102.44,104.88,270.01,2.8
37.1,1141.17,92.278,2.9739,4.7235,9.13e-08,5.69e-09,121.77,102.44,104.88,270.0,2.8
38.3,1142.303,91.342,2.9805,4.8173,9.06e-08,5.71e-09,121.77,102.44,104.88,269.99,2.8
39.4,1143.431,92.383,2.9786,4.6922,9.09e-08,5.77e-09,121.78,102.44,104.88,269.99,2.8
40.5,1144.554,91.489,2.9805,4.8486,9.09e-08,5.84e-09,121.77,102.44,104.88,269.99,2.8
41.6,1145.678,92.482,2.9645,4.6922,9.05e-08,5.77e-09,121.78,102.44,104.88,270.0,2.8
42.8,1146.807,90.204,2.9711,4.7548,9.09e-08,5.87e-09,121.77,102.44,104.88,270.01,2.8
43.9,1147.938,92.169,2.988,4.8173,9.05e-08,5.8e-09,121.77,102.44,104.88,270.0,2.8
45.0,1149.061,91.765,2.9786,4.7861,9.16e-08,5.71e-09,121.77,102.44,104.88,270.0,2.8
46.1,1150.179,92.955,2.9749,4.8173,9.02e-08,5.8e-09,121.77,102.44,104.87,270.0,2.8
47.3,1151.305,93.494,2.9721,4.7861,9.06e-08,5.71e-09,121.77,102.44,104.88,270.0,2.8
48.4,1152.445,90.634,2.9786,4.8173,9.13e-08,5.69e-09,121.76,102.44,104.88,269.99,2.8
49.5,1153.567,92.833,2.9777,4.9112,9.06e-08,5.77e-09,121.76,102.44,104.88,270.0,2.8
50.7,1154.692,92.057,2.9805,4.8486,9.12e-08,5.69e-09,121.77,102.44,104.88,270.0,2.8
51.8,1155.814,92.419,2.9711,4.8799,9.12e-08,5.77e-09,121.77,102.44,104.88,270.01,3.2
52.9,1156.946,92.383,2.9692,4.7861,9.1e-08,5.86e-09,121.77,102.44,104.88,270.0,3.2
54.0,1158.072,91.309,2.9739,4.8486,9.11e-08,5.8e-09,121.77,102.44,104.88,269.99,3.2
55.2,1159.191,92.195,2.9739,4.6922,9.14e-08,5.85e-09,121.77,102.44,104.88,269.99,3.2
56.3,1160.33,90.527,2.958,4.7861,9.09e-08,5.8e-09,121.77,102.44,104.88,269.99,3.2
