block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4979.792,172.477,2.8247,4.0666,9.45e-08,5.86e-09,130.0,110.0,107.01,270.01,6.4
1.2,4980.911,175.043,2.9965,4.1292,9.45e-08,5.95e-09,130.0,110.0,107.01,270.0,6.4
2.3,4982.05,175.3,3.0105,4.0979,9.49e-08,5.89e-09,130.0,109.99,107.01,269.99,6.4
3.4,4983.179,173.285,2.9796,4.1292,9.51e-08,5.96e-09,130.0,110.0,107.01,269.99,6.4
4.6,4984.3,180.102,2.9955,4.2543,9.6e-08,5.86e-09,130.0,109.99,107.01,270.0,6.4
5.7,4985.444,176.548,3.0077,4.0353,9.57e-08,5.81e-09,130.0,110.0,107.01,270.0,6.4
6.8,4986.565,170.703,2.9908,4.0979,9.48e-08,5.84e-09,130.0,110.0,107.01,270.0,6.4
7.9,4987.685,174.529,2.9899,4.1292,9.44e-08,5.77e-09,130.0,110.0,107.01,270.01,6.4
9.0,4988.793,178.364,2.9692,3.9727,9.56e-08,5.8e-09,130.0,110.0,107.02,269.99,6.4
10.2,4989.9,170.298,2.9796,4.0353,9.53e-08,5.93e-09,130.0,110.01,107.02,269.99,6.4
11.3,4991.012,173.023,2.9674,4.0666,9.55e-08,6.01e-09,130.0,110.01,107.01,270.0,6.4
12.4,4992.153,175.547,3.0096,4.1604,9.48e-08,5.92e-09,130.0,110.0,107.01,270.01,6.4
13.5,4993.293,177.776,2.9955,4.1292,9.56e-08,5.98e-09,130.0,110.0,107.01,270.01,6.4
14.7,4994.409,179.362,2.9918,4.0979,9.45e-08,5.88e-09,130.0,110.0,107.01,270.0,6.4
15.8,4995.542,169.815,2.9796,4.1292,9.57e-08,5.81e-09,130.0,110.0,107.01,270.0,6.4
16.9,4996.675,175.312,2.9889,4.1604,9.49e-08,5.84e-09,130.0,110.0,107.02,269.99,6.4
18.0,4997.79,173.303,2.9711,4.0666,9.49e-08,5.79e-09,130.0,110.0,107.02,269.99,6.4
19.2,4998.897,176.613,2.9889,4.1292,9.51e-08,5.81e-09,130.0,110.0,107.01,270.0,6.4
20.3,5000.005,180.132,2.9908,4.0979,9.57e-08,5.9e-09,130.0,110.0,107.01,270.0,6.4
21.4,5001.141,167.576,2.988,4.1292,9.46e-08,5.82e-09,130.0,110.0,107.01,270.0,6.4
22.5,5002.275,176.553,2.9777,4.1292,9.55e-08,5.9e-09,130.0,110.0,107.01,270.0,6.4
23.7,5003.396,171.388,2.9824,4.1917,9.46e-08,6.02e-09,130.0,110.0,107.01,269.99,6.4
24.8,5004.511,163.532,2.9936,4.004,9.54e-08,5.91e-09,130.0,110.0,107.02,270.0,6.4
25.9,5005.643,170.793,3.0068,4.223,9.44e-08,6e-09,130.0,110.0,107.02,269.99,6.4
27.0,5006.753,173.748,2.988,4.4107,9.52e-08,5.92e-09,130.0,110.0,107.02,270.0,6.4
28.1,5007.866,167.294,3.0058,4.4733,9.61e-08,5.85e-09,130.0,110.0,107.01,270.01,6.4
29.2,5008.984,173.436,2.9927,4.2856,9.52e-08,5.86e-09,130.0,110.0,107.01,270.0,6.4
30.4,5010.102,162.147,2.9721,4.3794,9.39e-08,5.75e-09,130.0,110.0,107.01,270.0,6.4
31.5,5011.257,169.443,3.0096,4.223,9.53e-08,5.85e-09,130.0,110.0,107.01,269.99,6.4
32.6,5012.376,167.969,3.0096,4.2543,9.41e-08,5.89e-09,130.0,110.0,107.01,269.99,6.4
33.8,5013.504,170.39,2.9843,4.2543,9.52e-08,6e-09,130.0,110.0,107.02,269.99,6.4
34.9,5014.645,168.307,2.9674,4.3168,9.58e-08,5.94e-09,130.0,110.0,107.01,270.0,6.4
36.0,5015.768,174.094,3.0049,4.3168,9.55e-08,5.97e-09,130.0,110.0,107.01,270.01,6.4
37.1,5016.889,170.898,2.9711,4.6297,9.56e-08,5.91e-09,130.0,110.0,107.01,270.0,6.4
38.3,5018.016,170.133,3.0293,4.223,9.52e-08,5.83e-09,130.0,110.0,107.01,270.0,6.4
39.4,5019.159,170.295,2.9814,4.4107,9.45e-08,5.86e-09,130.01,110.0,107.01,269.99,6.4
40.5,5020.281,165.682,2.8332,4.1292,9.51e-08,5.81e-09,130.0,110.0,107.01,269.99,6.4
41.6,5021.392,173.559,3.0049,4.1292,9.51e-08,5.83e-09,130.0,110.0,107.01,270.0,6.4
42.8,5022.513,170.077,2.9871,4.4107,9.5e-08,5.9e-09,130.0,110.0,107.02,270.01,6.4
43.9,5023.649,170.064,2.9899,4.4107,9.52e-08,5.87e-09,130.0,110.0,107.02,270.02,6.4
45.0,5024.769,163.57,2.9983,4.7235,9.56e-08,5.9e-09,130.0,110.0,107.01,269.99,6.4
46.2,5025.899,156.589,3.0312,4.3168,9.56e-08,5.93e-09,130.0,110.0,107.01,270.0,6.4
47.3,5027.013,161.808,3.0077,4.5045,9.51e-08,5.88e-09,130.0,110.0,107.01,269.99,6.4
48.4,5028.142,168.894,3.0049,4.442,9.55e-08,5.96e-09,130.0,110.0,107.01,269.99,6.4
49.5,5029.277,172.19,2.8613,4.0353,9.48e-08,5.81e-09,130.0,110.0,107.01,270.0,6.4
50.6,5030.389,171.619,2.9692,4.1917,9.54e-08,5.78e-09,130.0,110.0,107.02,270.01,6.4
51.8,5031.513,172.265,2.9739,4.3168,9.53e-08,5.84e-09,130.0,110.0,107.01,270.01,6.4
52.9,5032.651,171.948,2.9542,4.3168,9.51e-08,5.78e-09,130.0,110.0,107.01,270.0,6.4
54.0,5033.772,149.788,2.9936,4.1917,9.55e-08,5.83e-09,130.0,110.0,107.01,269.99,6.4
55.1,5034.89,174.692,2.9674,4.1917,9.44e-08,5.88e-09,130.0,110.0,107.01,270.0,6.4
56.3,5036.001,179.593,2.988,4.2543,9.54e-08,5.95e-09,130.0,110.0,107.01,269.99,6.4
57.4,5037.109,165.195,2.9889,4.2543,9.55e-08,5.92e-09,130.0,110.0,107.01,270.01,6.4
58.5,5038.244,175.749,2.9833,4.0666,9.56e-08,5.96e-09,130.0,110.0,107.01,270.01,6.4
59.6,5039.354,172.541,2.9918,4.223,9.6e-08,5.89e-09,130.0,110.0,107.01,270.0,6.4
