block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4588.675,180.895,2.9636,4.7235,1.07e-07,5.8e-09,130.0,96.99,95.0,270.0,5.6
1.1,4589.732,197.037,3.0255,4.4107,1.07e-07,5.9e-09,130.01,96.99,95.0,270.01,5.6
2.2,4590.819,177.771,3.0922,4.1292,1.08e-07,5.8e-09,130.0,96.99,95.0,270.0,5.6
3.3,4591.922,170.909,2.836,5.0363,1.07e-07,5.72e-09,130.0,96.99,95.0,269.99,5.6
4.4,4593.031,167.488,2.7881,4.3481,1.07e-07,5.84e-09,130.0,97.0,95.0,269.99,5.6
5.5,4594.159,180.9,2.882,4.1917,1.07e-07,5.86e-09,130.0,97.0,95.0,269.99,5.6
6.6,4595.217,190.649,2.9326,5.0989,1.07e-07,5.87e-09,130.0,97.0,95.0,270.0,5.6
7.7,4596.299,199.944,2.9523,4.9425,1.07e-07,5.9e-09,130.0,97.0,95.0,270.01,5.6
8.7,4597.374,183.196,2.8416,4.3168,1.07e-07,5.87e-09,130.0,97.01,95.0,270.0,5.6
9.8,4598.433,173.692,2.6896,4.4107,1.07e-07,5.81e-09,130.0,97.01,95.0,270.0,5.6
10.9,4599.51,169.0,2.9157,5.0363,1.07e-07,5.75e-09,129.99,97.01,95.0,269.99,6.0
12.0,4600.583,185.427,3.0265,4.1604,1.07e-07,5.8e-09,130.0,97.02,95.0,269.99,6.0
13.0,4601.671,184.031,2.8472,4.4107,1.07e-07,5.87e-09,130.0,97.02,95.0,269.99,6.0
14.1,4602.727,195.556,2.8172,4.223,1.07e-07,5.76e-09,130.0,97.02,95.0,270.0,6.0
15.2,4603.803,191.008,2.8754,4.2543,1.07e-07,5.85e-09,130.0,97.02,95.0,270.0,6.0
16.3,4604.88,189.117,2.8163,4.3481,1.06e-07,5.86e-09,130.0,97.02,95.0,270.0,6.0
17.4,4605.98,168.758,2.9702,4.5358,1.07e-07,5.78e-09,130.0,97.01,95.0,270.0,6.0
18.5,4607.101,178.245,2.8726,4.3481,1.07e-07,5.78e-09,130.0,97.02,95.0,269.99,6.0
19.6,4608.198,183.746,2.9148,4.223,1.07e-07,5.79e-09,130.0,97.01,95.0,269.99,6.0
20.7,4609.282,153.318,3.0171,4.442,1.07e-07,5.71e-09,130.01,97.01,95.0,270.0,5.6
21.7,4610.364,169.707,2.8641,4.4107,1.07e-07,5.74e-09,130.0,97.01,95.0,270.0,5.6
22.8,4611.419,179.642,2.8651,4.1917,1.07e-07,5.85e-09,130.0,97.01,95.0,270.01,5.6
23.9,4612.498,175.417,2.881,4.223,1.07e-07,5.87e-09,130.0,97.01,95.0,270.0,5.6
24.9,4613.569,196.621,2.9617,4.2856,1.07e-07,5.81e-09,130.01,97.01,95.0,270.0,5.6
26.0,4614.629,175.171,2.7919,5.005,1.07e-07,5.76e-09,130.0,97.01,95.0,269.99,5.6
27.1,4615.705,178.676,2.8904,4.223,1.07e-07,5.75e-09,130.0,97.01,95.0,269.99,5.6
28.2,4616.793,190.255,2.652,4.6922,1.07e-07,5.74e-09,130.0,97.01,95.0,270.01,5.6
29.2,4617.876,183.038,2.8416,4.3794,1.07e-07,5.79e-09,130.0,97.01,95.0,270.01,5.6
30.3,4618.958,198.68,2.8745,4.223,1.07e-07,5.83e-09,130.0,97.01,95.0,270.01,5.6
31.5,4620.082,182.463,2.8566,4.1292,1.07e-07,5.84e-09,130.0,97.01,95.0,269.99,5.6
32.6,4621.188,176.406,2.8163,4.3481,1.07e-07,5.79e-09,130.0,97.01,95.0,269.99,5.6
33.6,4622.274,185.222,2.897,4.0666,1.07e-07,5.83e-09,129.99,97.01,95.0,269.99,5.6
34.7,4623.36,172.268,2.8538,5.0363,1.07e-07,5.74e-09,130.0,97.01,95.0,270.0,5.6
35.8,4624.424,163.555,2.8913,4.1917,1.07e-07,5.72e-09,130.0,97.01,95.0,270.01,5.6
36.9,4625.515,173.426,2.9355,4.223,1.07e-07,5.76e-09,130.0,97.01,95.0,270.0,5.6
38.0,4626.589,173.228,2.8698,4.1917,1.07e-07,5.86e-09,130.0,97.01,95.0,270.0,5.6
39.0,4627.666,181.644,2.9345,4.7548,1.06e-07,5.86e-09,130.0,97.01,95.0,270.0,5.6
40.1,4628.725,196.536,2.8294,4.2856,1.07e-07,5.89e-09,130.0,97.01,95.0,269.99,5.6
41.2,4629.816,198.199,3.141,4.2856,1.07e-07,5.85e-09,130.0,97.01,95.0,270.0,5.2
42.3,4630.898,178.375,2.8144,5.1614,1.07e-07,5.77e-09,130.0,97.01,95.0,270.0,5.2
43.4,4631.987,180.89,2.8454,4.3481,1.07e-07,5.7e-09,130.0,97.01,95.0,270.0,5.2
44.5,4633.103,183.864,2.8529,4.3168,1.07e-07,5.86e-09,130.0,97.01,95.0,269.99,5.2
45.6,4634.199,181.99,2.8257,4.3481,1.07e-07,5.85e-09,130.01,97.01,95.0,269.99,5.2
46.7,4635.29,192.5,2.8623,4.3794,1.07e-07,5.8e-09,130.01,97.01,95.0,269.99,5.2
47.7,4636.363,192.489,3.0255,4.3794,1.06e-07,5.85e-09,130.0,97.01,95.0,269.99,5.2
48.8,4637.426,198.66,2.8773,4.3481,1.07e-07,5.83e-09,130.0,97.01,95.0,270.0,5.2
49.9,4638.496,188.682,3.0321,4.3794,1.07e-07,5.78e-09,130.0,97.01,95.0,270.0,5.2
50.9,4639.573,185.107,3.0302,4.3794,1.07e-07,5.75e-09,130.0,97.01,95.0,270.0,5.6
52.0,4640.63,192.657,2.9965,4.1604,1.07e-07,5.79e-09,130.0,97.01,95.0,269.99,5.6
53.1,4641.712,173.111,2.927,4.0666,1.06e-07,5.85e-09,130.0,97.01,95.0,269.99,5.6
54.2,4642.786,227.871,2.8041,4.3794,1.07e-07,5.85e-09,130.0,97.01,95.0,270.0,5.6
55.2,4643.866,179.326,3.0068,4.1604,1.06e-07,5.86e-09,130.0,97.01,95.0,270.01,5.6
56.3,4644.922,187.74,3.0162,4.1917,1.07e-07,5.9e-09,129.99,97.01,95.0,270.0,5.6
57.4,4646.033,180.634,2.9523,4.2856,1.07e-07,5.78e-09,130.0,97.01,95.0,269.99,5.6
58.5,4647.172,202.477,2.9908,4.1604,1.07e-07,5.76e-09,130.0,97.01,95.0,269.99,5.6
59.6,4648.271,248.051,2.9542,4.1917,1.06e-07,5.8e-09,130.0,97.01,95.0,269.99,5.6
