block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,8276.033,155.093,2.7384,6.4753,1.05e-07,5.7e-09,124.87,110.01,102.5,270.0,4.8
1.1,8277.122,151.662,2.8097,6.3189,1.06e-07,5.73e-09,124.87,110.0,102.5,270.01,4.8
2.2,8278.206,161.717,2.8867,6.2563,1.06e-07,5.77e-09,124.87,110.0,102.5,270.01,4.8
3.3,8279.285,165.403,2.9223,6.2876,1.06e-07,5.74e-09,124.88,110.0,102.5,270.0,4.8
4.4,8280.376,159.361,2.7947,6.3501,1.06e-07,5.75e-09,124.87,109.99,102.5,269.99,4.8
5.5,8281.5,155.987,2.805,6.225,1.06e-07,5.83e-09,124.87,109.99,102.5,269.99,4.8
6.6,8282.593,157.603,2.8397,6.225,1.06e-07,5.75e-09,124.88,109.99,102.5,270.0,4.8
7.7,8283.672,159.449,2.8191,6.3814,1.06e-07,5.64e-09,124.88,110.0,102.5,270.0,4.8
8.7,8284.733,160.151,2.912,6.7881,1.06e-07,5.76e-09,124.88,110.0,102.5,270.01,4.8
9.8,8285.821,159.75,2.8688,6.2876,1.07e-07,5.66e-09,124.88,110.0,102.5,270.0,4.8
10.9,8286.9,168.784,2.8257,6.2563,1.06e-07,5.7e-09,124.88,110.0,102.5,269.99,4.8
12.0,8287.976,158.835,2.8745,6.1624,1.06e-07,5.79e-09,124.88,110.0,102.5,269.99,4.8
13.0,8289.037,153.945,2.8416,6.2876,1.06e-07,5.83e-09,124.88,110.0,102.5,270.0,4.8
14.1,8290.115,154.147,2.9439,6.5065,1.06e-07,5.73e-09,124.88,110.01,102.5,269.99,4.8
15.2,8291.196,146.53,2.8172,6.225,1.06e-07,5.71e-09,124.88,110.0,102.5,270.01,4.8
16.3,8292.285,162.291,2.8895,6.8819,1.06e-07,5.72e-09,124.88,110.01,102.5,270.0,4.8
17.4,8293.378,160.029,2.9373,6.2876,1.06e-07,5.7e-09,124.88,110.0,102.5,270.0,4.8
18.5,8294.5,158.23,2.8247,6.225,1.06e-07,5.74e-09,124.88,110.0,102.5,269.99,4.8
19.6,8295.593,158.587,2.8942,6.1937,1.06e-07,5.78e-09,124.88,110.0,102.5,269.99,4.8
20.7,8296.675,161.267,2.9073,6.225,1.06e-07,5.81e-09,124.88,110.0,102.5,270.0,4.8
21.7,8297.736,160.307,3.0049,6.006,1.06e-07,5.78e-09,124.88,110.0,102.5,270.01,4.8
22.8,8298.812,156.693,2.8791,6.0686,1.07e-07,5.8e-09,124.88,110.0,102.5,270.01,4.8
23.9,8299.892,152.037,2.8013,6.225,1.07e-07,5.69e-09,124.88,110.0,102.5,269.99,4.8
25.0,8300.967,157.284,2.9796,6.7568,1.06e-07,5.74e-09,124.88,110.0,102.5,269.99,4.8
26.0,8302.026,164.212,2.9533,6.3189,1.06e-07,5.7e-09,124.87,109.99,102.5,269.99,4.8
27.1,8303.103,157.755,2.8576,6.225,1.07e-07,5.79e-09,124.88,110.0,102.5,270.0,4.8
28.2,8304.179,153.455,2.9176,6.5378,1.07e-07,5.86e-09,124.88,110.0,102.5,270.01,4.8
29.3,8305.267,160.891,2.9204,6.2563,1.06e-07,5.82e-09,124.88,110.0,102.5,270.0,4.8
30.3,8306.332,153.747,2.9871,6.225,1.06e-07,5.85e-09,124.88,110.0,102.5,269.99,4.8
31.4,8307.413,156.825,2.7581,6.444,1.06e-07,5.72e-09,124.88,110.0,102.5,269.99,4.8
32.5,8308.492,141.881,2.8867,6.3501,1.06e-07,5.67e-09,124.87,110.0,102.5,269.99,4.8
33.6,8309.563,155.351,2.9195,6.7568,1.06e-07,5.71e-09,124.88,110.0,102.5,270.0,4.8
34.6,8310.623,165.806,2.9017,6.225,1.07e-07,5.81e-09,124.88,110.0,102.5,270.01,4.8
35.7,8311.7,155.003,2.8266,6.2563,1.06e-07,5.83e-09,124.88,110.0,102.5,270.01,4.8
36.8,8312.78,159.966,2.897,6.2876,1.06e-07,5.84e-09,124.88,110.0,102.5,269.99,4.8
37.9,8313.859,154.357,2.8923,6.4127,1.06e-07,5.84e-09,124.88,110.0,102.5,269.99,4.8
38.9,8314.922,163.131,2.9589,6.5691,1.07e-07,5.78e-09,124.88,110.0,102.5,270.0,4.8
