block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,6983.117,126.378,2.8754,2.221,9.4e-08,5.57e-09,125.92,97.01,107.01,270.01,2.0
1.2,6984.26,126.145,2.8885,2.2523,9.41e-08,5.55e-09,125.93,97.01,107.01,270.0,2.0
2.3,6985.385,129.388,2.9082,2.221,9.47e-08,5.63e-09,125.91,97.01,107.0,269.99,2.0
3.4,6986.5,126.34,2.8735,2.221,9.47e-08,5.71e-09,125.91,97.01,107.02,269.98,2.0
4.6,6987.626,127.972,2.8913,2.1897,9.5e-08,5.62e-09,125.91,97.02,107.02,269.99,2.0
5.7,6988.769,127.14,2.8838,2.221,9.42e-08,5.71e-09,125.91,97.02,107.01,270.0,2.0
6.8,6989.889,126.353,2.8923,2.2835,9.36e-08,5.65e-09,125.91,97.01,107.02,270.0,2.0
7.9,6991.011,129.171,2.912,2.2523,9.37e-08,5.72e-09,125.91,97.01,107.01,270.0,2.0
9.1,6992.13,131.363,2.9092,2.221,9.39e-08,5.66e-09,125.91,97.02,107.01,269.99,2.4
10.2,6993.263,127.967,2.8876,2.221,9.28e-08,5.56e-09,125.91,97.01,107.01,270.0,2.4
11.3,6994.381,126.51,2.8885,2.221,9.38e-08,5.55e-09,125.91,97.01,107.01,270.01,2.4
12.4,6995.509,125.497,2.8838,2.221,9.45e-08,5.61e-09,125.91,97.01,107.02,270.0,2.4
13.6,6996.653,127.634,2.9308,2.2523,9.38e-08,5.56e-09,125.91,97.01,107.01,269.99,2.4
14.7,6997.774,130.915,2.8951,2.221,9.42e-08,5.62e-09,125.92,97.01,107.01,269.99,2.4
15.8,6998.889,127.984,2.8707,2.221,9.44e-08,5.7e-09,125.92,97.01,107.01,270.0,2.4
16.9,7000.011,127.424,2.8876,2.221,9.32e-08,5.62e-09,125.92,97.01,107.01,270.0,2.4
18.1,7001.156,126.308,2.881,2.221,9.36e-08,5.71e-09,125.92,97.01,107.01,270.01,2.4
19.2,7002.277,129.077,2.8951,2.1897,9.5e-08,5.65e-09,125.92,97.01,107.01,270.0,2.0
20.3,7003.4,134.244,2.9251,2.2523,9.44e-08,5.58e-09,125.92,97.01,107.01,270.0,2.0
21.4,7004.523,130.519,2.8904,2.2523,9.49e-08,5.66e-09,125.92,97.01,107.02,269.99,2.0
22.6,7005.659,129.994,2.8998,2.221,9.44e-08,5.56e-09,125.92,97.01,107.02,269.99,2.0
