block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,1601.435,211.439,3.2404,4.3168,1.06e-07,1.01e-08,123.4,106.22,106.09,270.0,2.4
1.1,1602.509,205.389,3.2189,4.3168,1.06e-07,1.01e-08,123.4,106.22,106.1,270.01,2.4
2.2,1603.595,214.129,3.2264,4.3481,1.06e-07,9.98e-09,123.4,106.23,106.1,270.0,2.4
3.3,1604.673,208.599,3.217,4.3794,1.06e-07,1e-08,123.4,106.23,106.1,269.99,2.4
4.3,1605.731,209.947,3.2264,4.3168,1.06e-07,1.01e-08,123.4,106.23,106.1,269.99,2.4
5.4,1606.815,204.648,3.2254,4.3481,1.06e-07,1.01e-08,123.4,106.23,106.09,270.0,2.4
6.5,1607.927,205.339,3.2198,4.223,1.06e-07,1.01e-08,123.4,106.22,106.09,270.0,2.4
7.6,1609.043,206.151,3.2236,4.2543,1.06e-07,1.01e-08,123.4,106.22,106.09,270.01,2.4
8.7,1610.128,211.858,3.2245,4.3168,1.06e-07,1.01e-08,123.4,106.22,106.09,270.0,2.4
9.8,1611.206,208.689,3.2123,4.2543,1.06e-07,1e-08,123.41,106.21,106.1,270.01,2.4
10.9,1612.279,208.184,3.2264,4.2856,1.06e-07,9.96e-09,123.41,106.22,106.1,269.99,2.4
11.9,1613.337,206.209,3.2151,4.3168,1.06e-07,1e-08,123.42,106.21,106.1,269.99,2.8
13.0,1614.425,204.82,3.2367,4.2543,1.06e-07,9.97e-09,123.41,106.21,106.1,269.99,2.8
14.1,1615.497,208.826,3.2151,4.4107,1.06e-07,1e-08,123.41,106.21,106.09,270.0,2.8
15.2,1616.576,208.705,3.2301,4.223,1.06e-07,1.01e-08,123.42,106.22,106.1,270.01,2.8
16.2,1617.635,209.971,3.2179,4.2543,1.06e-07,1.01e-08,123.42,106.22,106.1,270.02,2.8
17.3,1618.713,210.713,3.2104,4.223,1.06e-07,1e-08,123.42,106.22,106.1,270.0,2.8
18.4,1619.788,208.748,3.2198,4.3168,1.06e-07,1.01e-08,123.42,106.22,106.1,270.0,2.8
19.5,1620.878,210.733,3.2245,4.2856,1.06e-07,9.98e-09,123.43,106.22,106.09,269.99,2.8
20.6,1622.005,212.188,3.2329,4.2543,1.06e-07,9.95e-09,123.42,106.22,106.09,269.99,2.8
21.7,1623.092,211.415,3.2142,4.2543,1.06e-07,1e-08,123.42,106.22,106.09,270.0,2.4
22.8,1624.171,210.354,3.2142,4.2856,1.06e-07,1.01e-08,123.42,106.22,106.1,270.0,2.4
23.8,1625.231,210.16,3.2189,4.4107,1.06e-07,1e-08,123.42,106.22,106.1,270.0,2.4
24.9,1626.317,207.869,3.2282,4.3794,1.06e-07,9.96e-09,123.43,106.22,106.11,270.0,2.4
26.0,1627.402,208.348,3.2329,4.3168,1.06e-07,1e-08,123.42,106.22,106.1,270.0,2.4
27.1,1628.477,208.11,3.2311,4.2543,1.06e-07,9.91e-09,123.42,106.22,106.09,269.99,2.4
28.1,1629.538,206.836,3.2292,4.3794,1.06e-07,9.92e-09,123.42,106.22,106.1,269.99,2.4
29.2,1630.619,209.144,3.232,4.2856,1.06e-07,1.01e-08,123.41,106.22,106.1,270.0,2.4
30.3,1631.686,209.135,3.2423,4.3168,1.06e-07,1.01e-08,123.41,106.22,106.1,270.01,2.4
31.4,1632.773,207.749,3.2301,4.3481,1.06e-07,1.01e-08,123.41,106.21,106.1,270.01,2.8
32.4,1633.837,206.964,3.216,4.1604,1.06e-07,1.01e-08,123.41,106.22,106.1,270.0,2.8
33.5,1634.943,207.318,3.2329,4.3168,1.06e-07,1.01e-08,123.41,106.21,106.09,269.99,2.8
