block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,549.128,208.718,3.2142,5.1927,1.07e-07,1e-08,121.63,104.88,100.61,269.99,4.0
1.1,550.209,206.778,3.2179,4.2543,1.06e-07,1e-08,121.64,104.88,100.61,270.0,4.0
2.2,551.282,204.526,3.1766,4.7861,1.06e-07,1.01e-08,121.64,104.88,100.61,270.0,4.0
3.2,552.343,211.201,3.1926,4.5984,1.06e-07,1.01e-08,121.65,104.87,100.61,270.01,3.6
4.3,553.426,211.373,3.2029,4.1917,1.06e-07,1.01e-08,121.64,104.87,100.61,270.0,3.6
5.4,554.502,208.94,3.1719,4.3168,1.06e-07,9.99e-09,121.64,104.87,100.61,270.0,3.6
6.5,555.576,211.419,3.1963,4.5671,1.06e-07,1e-08,121.64,104.87,100.61,269.99,3.6
7.6,556.689,209.449,2.9082,4.6297,1.07e-07,9.76e-09,121.65,104.87,100.61,270.0,3.6
8.7,557.801,211.947,3.2264,4.8799,1.06e-07,9.91e-09,121.65,104.87,100.61,270.01,3.6
9.8,558.904,207.964,3.262,4.9425,1.07e-07,1e-08,121.65,104.88,100.61,270.01,3.6
10.9,559.99,213.106,3.1945,4.8799,1.06e-07,1e-08,121.65,104.88,100.61,270.01,3.6
12.0,561.067,211.372,3.2123,4.6297,1.06e-07,9.99e-09,121.66,104.88,100.61,269.99,3.6
13.0,562.13,211.821,3.1954,5.1302,1.06e-07,9.98e-09,121.65,104.88,100.61,269.99,3.6
14.1,563.207,204.309,3.2264,4.7861,1.07e-07,9.89e-09,121.65,104.88,100.61,269.99,3.6
15.2,564.28,213.502,3.1794,5.1302,1.06e-07,1e-08,121.65,104.88,100.61,270.0,3.6
16.2,565.344,212.762,3.1851,4.6922,1.07e-07,9.8e-09,121.65,104.88,100.61,270.01,3.6
17.3,566.432,205.409,3.2132,4.6609,1.06e-07,1e-08,121.65,104.88,100.6,269.99,3.6
18.4,567.505,197.699,3.217,4.8799,1.06e-07,1e-08,121.65,104.88,100.61,269.99,3.6
19.5,568.575,206.915,3.2142,4.4107,1.06e-07,1.01e-08,121.64,104.88,100.61,269.99,3.6
20.6,569.669,206.313,3.2085,4.0979,1.06e-07,1e-08,121.64,104.88,100.61,269.99,3.6
21.7,570.784,196.349,3.2245,4.9112,1.06e-07,1.01e-08,121.64,104.87,100.61,270.0,3.6
22.8,571.883,213.559,3.202,4.5671,1.06e-07,9.9e-09,121.64,104.87,100.61,270.0,3.6
23.8,572.942,208.627,3.202,4.7861,1.07e-07,9.82e-09,121.65,104.87,100.61,269.99,3.6
24.9,574.019,213.176,3.2207,5.005,1.06e-07,1e-08,121.64,104.87,100.61,269.99,3.6
26.0,575.091,206.252,3.1963,5.005,1.06e-07,9.98e-09,121.64,104.87,100.62,270.0,3.6
27.1,576.176,200.628,3.1907,4.6609,1.06e-07,1.02e-08,121.64,104.88,100.61,270.0,3.6
28.1,577.234,212.173,3.1663,5.0363,1.06e-07,9.98e-09,121.65,104.87,100.61,270.0,3.6
29.2,578.304,214.244,3.1729,4.442,1.06e-07,9.94e-09,121.64,104.88,100.61,270.0,3.6
30.3,579.385,213.171,3.2273,4.8173,1.06e-07,9.9e-09,121.65,104.88,100.61,270.0,3.6
31.3,580.444,210.753,3.0922,4.3168,1.07e-07,9.9e-09,121.65,104.88,100.62,270.0,3.6
32.4,581.518,211.464,3.1898,5.7558,1.07e-07,9.95e-09,121.65,104.89,100.61,270.0,3.6
33.5,582.603,200.196,3.2226,4.6609,1.07e-07,9.97e-09,121.65,104.88,100.61,270.01,4.0
34.6,583.681,215.062,3.2142,4.6922,1.06e-07,1.01e-08,121.64,104.88,100.61,269.99,4.0
35.6,584.742,211.514,3.187,4.9738,1.06e-07,9.97e-09,121.64,104.88,100.61,270.0,4.0
36.7,585.84,208.347,3.1794,4.7861,1.06e-07,9.98e-09,121.65,104.88,100.62,270.0,4.0
37.9,586.985,205.081,3.1766,4.7861,1.06e-07,9.99e-09,121.65,104.88,100.61,270.0,4.0
39.0,588.077,212.553,3.1541,5.8809,1.06e-07,9.9e-09,121.65,104.88,100.61,269.99,4.0
40.0,589.146,208.94,3.1926,4.8486,1.07e-07,9.99e-09,121.65,104.88,100.61,270.0,4.0
41.1,590.23,209.99,3.1663,4.5671,1.06e-07,1e-08,121.65,104.87,100.61,270.01,4.0
42.2,591.309,209.579,3.2217,4.5045,1.06e-07,9.98e-09,121.65,104.88,100.61,270.01,4.0
43.3,592.401,172.813,3.247,4.8799,1.06e-07,9.88e-09,121.65,104.88,100.61,270.0,3.6
44.4,593.478,213.341,3.2132,4.8799,1.06e-07,1e-08,121.64,104.88,100.61,269.99,3.6
45.4,594.54,212.192,3.1898,4.4733,1.07e-07,9.99e-09,121.65,104.88,100.61,269.99,3.6
46.5,595.621,215.216,3.2151,4.9112,1.06e-07,9.97e-09,121.64,104.88,100.61,269.99,3.6
47.6,596.705,211.641,3.1044,4.1292,1.06e-07,9.94e-09,121.65,104.88,100.61,270.0,3.6
48.7,597.786,215.649,3.2001,5.1302,1.06e-07,1e-08,121.64,104.88,100.61,270.0,3.6
49.8,598.893,166.48,3.2245,4.8173,1.07e-07,9.87e-09,121.64,104.87,100.61,269.99,3.6
50.9,600.015,215.043,3.2038,4.2856,1.07e-07,9.92e-09,121.64,104.88,100.61,269.99,3.6
52.0,601.117,207.443,3.201,5.7558,1.07e-07,1.01e-08,121.65,104.88,100.61,269.99,3.6
53.1,602.193,202.147,3.2386,4.5671,1.07e-07,9.98e-09,121.64,104.88,100.61,269.99,3.6
54.2,603.272,204.132,3.2254,4.5358,1.06e-07,9.92e-09,121.65,104.88,100.61,270.02,3.6
55.2,604.334,206.541,3.1288,4.442,1.06e-07,9.98e-09,121.65,104.88,100.61,270.01,3.6
56.3,605.422,217.406,3.1231,4.1604,1.06e-07,9.85e-09,121.65,104.88,100.61,270.02,3.6
57.4,606.495,211.546,3.1879,4.4733,1.07e-07,9.96e-09,121.65,104.88,100.61,270.0,3.6
58.5,607.572,207.606,3.2198,4.5984,1.06e-07,1e-08,121.64,104.88,100.61,270.0,3.6
59.5,608.631,204.038,3.2207,4.6609,1.06e-07,1.01e-08,121.65,104.87,100.61,269.99,3.6
