block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,1983.346,200.022,2.8547,5.2553,1.07e-07,5.49e-09,126.35,97.05,98.47,270.01,4.0
1.0,1984.394,162.484,2.7834,5.0989,1.08e-07,5.62e-09,126.35,97.04,98.47,270.0,4.0
2.1,1985.452,160.312,3.0837,4.6609,1.07e-07,5.64e-09,126.35,97.05,98.48,269.99,4.0
3.1,1986.484,174.143,2.9655,5.0363,1.07e-07,5.69e-09,126.34,97.04,98.48,269.99,4.0
4.2,1987.536,172.931,2.9739,5.1302,1.07e-07,5.54e-09,126.34,97.05,98.48,269.99,4.0
5.2,1988.578,187.346,3.1128,4.9738,1.07e-07,5.55e-09,126.34,97.05,98.48,270.0,4.0
6.3,1989.649,174.25,3.1025,4.6297,1.07e-07,5.57e-09,126.34,97.05,98.47,270.01,4.0
7.4,1990.722,173.335,2.8566,4.9738,1.08e-07,5.61e-09,126.34,97.06,98.48,270.0,4.0
8.4,1991.782,186.955,3.0387,4.5984,1.08e-07,5.5e-09,126.34,97.06,98.47,269.99,4.0
9.5,1992.848,198.453,3.1222,4.9738,1.07e-07,5.64e-09,126.34,97.06,98.48,269.99,4.0
10.5,1993.88,160.721,2.7628,5.2553,1.07e-07,5.66e-09,126.34,97.06,98.48,269.99,4.0
11.6,1994.94,183.295,3.1475,4.5358,1.07e-07,5.52e-09,126.34,97.06,98.47,269.99,4.0
12.6,1995.981,169.25,3.1081,4.2856,1.07e-07,5.48e-09,126.34,97.08,98.48,270.0,4.0
13.7,1997.038,180.674,2.8782,5.1614,1.08e-07,5.55e-09,126.33,97.07,98.48,270.01,4.0
14.7,1998.076,176.992,3.171,4.8486,1.08e-07,5.61e-09,126.34,97.08,98.48,270.0,4.0
15.8,1999.125,198.223,2.7815,5.443,1.08e-07,5.63e-09,126.34,97.08,98.47,269.99,4.0
16.8,2000.165,182.501,3.0406,4.9425,1.08e-07,5.57e-09,126.34,97.08,98.48,270.0,4.0
17.9,2001.216,174.186,2.943,5.0363,1.08e-07,5.54e-09,126.34,97.08,98.48,269.99,4.0
18.9,2002.253,173.457,2.9298,4.8799,1.07e-07,5.52e-09,126.34,97.07,98.47,270.0,4.0
19.9,2003.287,179.653,3.0509,5.1302,1.08e-07,5.49e-09,126.34,97.08,98.47,270.01,4.0
21.0,2004.341,145.512,3.0068,5.0363,1.07e-07,5.55e-09,126.34,97.08,98.47,270.0,4.0
22.0,2005.374,179.58,2.8791,5.2866,1.08e-07,5.62e-09,126.34,97.08,98.48,269.99,4.0
23.1,2006.43,190.439,2.9711,4.9738,1.07e-07,5.67e-09,126.35,97.07,98.48,269.99,4.0
24.1,2007.464,170.246,3.2067,5.005,1.08e-07,5.54e-09,126.34,97.07,98.48,269.99,4.0
25.2,2008.512,191.378,2.7947,4.8486,1.08e-07,5.47e-09,126.34,97.07,98.48,270.0,4.0
26.2,2009.545,192.715,3.217,5.1302,1.08e-07,5.56e-09,126.35,97.07,98.48,270.0,4.0
27.2,2010.58,174.738,2.8904,4.9738,1.07e-07,5.59e-09,126.34,97.07,98.47,270.0,4.0
28.3,2011.651,189.032,2.7647,5.1302,1.07e-07,5.65e-09,126.34,97.07,98.48,269.99,4.0
29.4,2012.714,166.225,2.8294,4.9112,1.08e-07,5.56e-09,126.34,97.07,98.47,269.99,4.0
30.4,2013.769,190.412,2.9007,5.5681,1.07e-07,5.61e-09,126.34,97.07,98.48,270.0,4.0
31.5,2014.85,156.991,3.1813,5.005,1.07e-07,5.54e-09,126.34,97.07,98.47,270.0,3.6
32.5,2015.886,192.993,2.8463,5.1302,1.08e-07,5.53e-09,126.34,97.07,98.48,270.01,3.6
33.6,2016.939,160.764,3.1701,4.9112,1.07e-07,5.52e-09,126.34,97.08,98.48,270.0,3.6
34.6,2017.973,201.865,3.0331,5.6619,1.08e-07,5.67e-09,126.34,97.08,98.48,269.99,3.6
35.7,2019.029,173.893,2.7909,4.6609,1.07e-07,5.6e-09,126.34,97.08,98.48,269.99,3.6
36.7,2020.065,168.888,2.7046,5.0363,1.07e-07,5.49e-09,126.34,97.07,98.47,270.01,3.6
37.8,2021.113,159.523,3.1269,4.9112,1.07e-07,5.53e-09,126.34,97.07,98.48,270.01,3.6
38.8,2022.148,197.239,3.1081,5.3804,1.08e-07,5.56e-09,126.34,97.07,98.48,270.01,3.6
39.8,2023.178,191.092,3.1278,4.6922,1.07e-07,5.6e-09,126.34,97.07,98.48,270.0,3.6
40.9,2024.229,176.586,3.0462,4.7235,1.08e-07,5.65e-09,126.34,97.07,98.48,270.0,3.6
41.9,2025.262,183.612,3.0359,5.005,1.07e-07,5.53e-09,126.34,97.07,98.48,269.99,3.6
