block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,3386.548,177.325,3.0621,5.224,1.07e-07,5.48e-09,127.14,99.45,97.56,269.99,4.4
1.0,3387.582,185.8,2.9073,5.1302,1.08e-07,5.42e-09,127.14,99.45,97.56,270.0,4.4
2.1,3388.632,157.494,3.0678,5.0363,1.08e-07,5.3e-09,127.14,99.45,97.56,270.0,4.4
3.1,3389.665,187.9,2.8669,4.8799,1.08e-07,5.39e-09,127.14,99.46,97.56,270.0,4.4
4.1,3390.695,167.469,3.1109,5.005,1.07e-07,5.47e-09,127.14,99.46,97.56,269.99,4.4
5.2,3391.748,153.986,3.079,5.1927,1.07e-07,5.49e-09,127.14,99.46,97.56,269.99,4.4
6.2,3392.781,163.563,2.9233,5.1302,1.08e-07,5.46e-09,127.13,99.46,97.56,270.0,4.4
7.3,3393.845,164.419,3.1907,5.1302,1.08e-07,5.48e-09,127.13,99.46,97.56,269.99,4.4
8.3,3394.877,175.605,3.1851,5.0989,1.07e-07,5.46e-09,127.13,99.45,97.56,270.0,4.8
9.4,3395.925,175.385,3.0612,4.8799,1.07e-07,5.37e-09,127.13,99.45,97.56,270.0,4.8
10.4,3396.963,182.106,3.0865,4.8799,1.08e-07,5.36e-09,127.13,99.45,97.57,270.0,4.8
11.4,3397.994,186.293,3.1344,5.1614,1.07e-07,5.46e-09,127.13,99.45,97.57,269.99,4.8
12.5,3399.054,183.796,3.1428,4.9738,1.07e-07,5.52e-09,127.13,99.45,97.56,270.0,4.8
13.5,3400.085,194.362,2.896,5.5055,1.08e-07,5.38e-09,127.13,99.45,97.56,270.0,4.8
14.6,3401.138,158.371,3.049,4.9738,1.08e-07,5.4e-09,127.13,99.45,97.56,270.0,4.8
15.6,3402.172,189.536,2.8388,5.1302,1.08e-07,5.41e-09,127.13,99.45,97.56,270.0,4.8
16.7,3403.222,180.001,3.0865,4.7861,1.08e-07,5.4e-09,127.13,99.45,97.56,269.99,4.8
17.7,3404.259,182.623,2.8135,5.2553,1.07e-07,5.48e-09,127.13,99.45,97.56,270.0,4.8
18.8,3405.316,171.478,2.8932,5.224,1.08e-07,5.43e-09,127.14,99.45,97.56,270.0,4.8
19.8,3406.371,183.104,3.1363,4.6922,1.08e-07,5.5e-09,127.14,99.45,97.56,270.0,4.8
20.9,3407.445,183.005,2.9645,5.1614,1.07e-07,5.45e-09,127.13,99.45,97.56,270.0,4.8
22.0,3408.523,193.561,2.851,5.1614,1.07e-07,5.34e-09,127.14,99.45,97.56,270.0,4.8
23.0,3409.567,161.511,3.1072,5.0363,1.07e-07,5.39e-09,127.14,99.45,97.56,270.0,4.8
24.1,3410.619,173.72,3.0246,5.0989,1.08e-07,5.46e-09,127.14,99.45,97.56,269.99,4.8
25.1,3411.654,164.928,3.0415,5.005,1.08e-07,5.5e-09,127.13,99.45,97.55,270.0,4.8
26.1,3412.693,143.3,3.1288,5.0676,1.08e-07,5.37e-09,127.14,99.45,97.56,270.0,4.8
27.2,3413.743,154.863,2.9392,5.224,1.08e-07,5.36e-09,127.13,99.45,97.57,270.01,4.8
28.2,3414.779,157.892,2.7037,5.443,1.07e-07,5.41e-09,127.13,99.45,97.56,269.99,4.8
29.3,3415.835,148.118,2.9589,4.8486,1.07e-07,5.37e-09,127.13,99.45,97.56,269.99,4.8
30.3,3416.87,182.23,3.0922,5.1302,1.08e-07,5.39e-09,127.13,99.45,97.56,270.0,4.8
31.4,3417.919,164.986,2.8885,5.1614,1.07e-07,5.46e-09,127.13,99.45,97.56,270.01,4.8
32.4,3418.959,170.566,2.8491,5.1302,1.08e-07,5.52e-09,127.13,99.45,97.56,270.01,4.8
33.4,3419.99,160.982,3.0171,4.7861,1.08e-07,5.41e-09,127.13,99.45,97.56,270.01,4.8
34.5,3421.044,171.829,3.1419,4.6609,1.08e-07,5.35e-09,127.13,99.45,97.56,270.0,4.8
35.5,3422.076,179.42,2.7778,5.3179,1.08e-07,5.39e-09,127.13,99.45,97.56,269.99,4.8
36.6,3423.126,188.684,2.8632,5.1302,1.08e-07,5.43e-09,127.13,99.45,97.56,269.99,4.8
37.6,3424.163,157.335,2.9495,5.1302,1.08e-07,5.5e-09,127.13,99.45,97.56,270.01,4.8
38.7,3425.215,179.849,3.1353,4.9112,1.08e-07,5.44e-09,127.13,99.45,97.56,270.01,4.8
39.7,3426.254,185.519,3.1353,4.7861,1.08e-07,5.38e-09,127.13,99.45,97.57,270.0,4.8
40.7,3427.285,187.374,2.9627,5.1302,1.08e-07,5.44e-09,127.13,99.45,97.56,269.99,4.8
41.8,3428.358,189.187,2.8529,5.2866,1.08e-07,5.37e-09,127.13,99.45,97.56,269.99,4.8
42.9,3429.434,162.141,2.9871,4.9738,1.08e-07,5.38e-09,127.14,99.45,97.57,270.0,4.8
43.9,3430.489,156.712,2.9946,5.1927,1.08e-07,5.41e-09,127.13,99.45,97.56,270.0,4.8
45.0,3431.558,176.807,3.0443,4.7861,1.08e-07,5.51e-09,127.14,99.45,97.56,270.01,4.8
46.0,3432.591,195.808,2.8632,5.3179,1.08e-07,5.47e-09,127.14,99.45,97.56,270.01,4.8
47.1,3433.639,182.466,3.1654,4.9425,1.08e-07,5.37e-09,127.13,99.45,97.56,269.99,4.8
48.1,3434.673,189.899,2.8388,5.0363,1.07e-07,5.39e-09,127.14,99.45,97.56,269.99,4.8
49.2,3435.722,183.727,2.7459,5.8184,1.08e-07,5.47e-09,127.14,99.45,97.56,269.99,4.8
50.2,3436.763,141.602,3.0931,5.0363,1.08e-07,5.49e-09,127.14,99.45,97.56,269.99,4.8
51.2,3437.794,193.839,2.7844,4.9112,1.07e-07,5.42e-09,127.13,99.45,97.56,270.01,4.8
52.3,3438.856,172.923,2.8379,5.0989,1.08e-07,5.5e-09,127.14,99.45,97.56,270.01,4.8
53.3,3439.888,179.215,2.8153,5.1302,1.08e-07,5.46e-09,127.13,99.45,97.56,270.01,4.8
54.4,3440.936,174.675,2.8632,5.1927,1.08e-07,5.42e-09,127.13,99.45,97.56,269.99,4.8
55.4,3441.975,184.154,2.9721,5.0363,1.08e-07,5.38e-09,127.14,99.45,97.56,269.99,4.8
56.5,3443.033,144.056,3.0865,5.1302,1.08e-07,5.46e-09,127.13,99.45,97.56,269.99,4.8
57.5,3444.073,182.77,3.0265,5.1302,1.08e-07,5.53e-09,127.13,99.45,97.56,269.99,4.8
58.6,3445.149,183.456,3.1522,4.7235,1.08e-07,5.46e-09,127.13,99.45,97.56,270.0,4.8
59.6,3446.185,195.115,2.973,5.224,1.08e-07,5.34e-09,127.13,99.45,97.56,270.0,4.8
