block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,7637.742,156.28,3.126,4.4107,1.06e-07,1.06e-08,122.79,102.8,106.89,269.99,2.0
1.1,7638.8,157.911,3.0753,4.442,1.06e-07,1.06e-08,122.79,102.81,106.89,270.0,2.0
2.2,7639.876,150.87,3.0941,4.5984,1.06e-07,1.06e-08,122.79,102.8,106.89,270.01,2.0
3.3,7640.978,157.485,3.0406,4.1604,1.06e-07,1.06e-08,122.79,102.8,106.89,270.01,2.0
4.4,7642.1,157.762,3.1091,4.5671,1.06e-07,1.07e-08,122.79,102.8,106.89,270.0,2.0
5.5,7643.197,146.964,3.1335,4.8173,1.06e-07,1.06e-08,122.8,102.8,106.89,269.99,2.0
6.6,7644.275,145.439,3.1428,5.0989,1.06e-07,1.04e-08,122.8,102.8,106.89,269.99,2.0
7.6,7645.349,154.198,3.1119,4.2856,1.06e-07,1.06e-08,122.8,102.8,106.89,269.99,2.0
8.7,7646.427,151.102,3.1213,4.7548,1.06e-07,1.07e-08,122.81,102.8,106.89,270.0,2.0
9.8,7647.486,149.264,3.1175,4.5984,1.06e-07,1.07e-08,122.81,102.8,106.89,270.01,2.0
10.9,7648.559,151.998,3.1241,4.6609,1.06e-07,1.06e-08,122.81,102.8,106.89,270.01,2.0
11.9,7649.64,156.041,3.0912,4.8486,1.05e-07,1.07e-08,122.81,102.8,106.89,270.0,2.0
13.0,7650.729,150.899,3.0443,4.4733,1.06e-07,1.06e-08,122.81,102.8,106.89,269.99,2.0
14.1,7651.788,155.999,3.126,4.9425,1.06e-07,1.04e-08,122.81,102.8,106.89,269.99,2.0
15.2,7652.867,156.369,3.1428,4.9738,1.06e-07,1.06e-08,122.81,102.81,106.89,270.0,2.0
16.3,7653.953,155.788,3.1034,4.223,1.06e-07,1.07e-08,122.81,102.81,106.89,270.0,2.0
17.4,7655.085,152.681,3.1438,4.5045,1.06e-07,1.05e-08,122.81,102.8,106.89,270.01,2.0
18.5,7656.183,152.201,3.0659,4.442,1.06e-07,1.07e-08,122.81,102.81,106.89,270.0,2.0
19.6,7657.259,155.179,3.14,5.0363,1.06e-07,1.07e-08,122.81,102.8,106.89,270.0,2.4
20.6,7658.335,155.832,3.0969,4.5984,1.06e-07,1.05e-08,122.8,102.8,106.89,270.0,2.4
21.7,7659.405,151.962,3.0753,4.8799,1.06e-07,1.05e-08,122.8,102.8,106.89,270.0,2.4
22.8,7660.487,154.884,3.0697,4.5984,1.05e-07,1.06e-08,122.81,102.8,106.89,270.0,2.4
23.9,7661.556,157.54,3.0809,4.8799,1.06e-07,1.07e-08,122.8,102.8,106.89,270.0,2.4
24.9,7662.638,155.947,3.0997,4.1604,1.06e-07,1.06e-08,122.8,102.8,106.89,270.01,2.4
26.0,7663.699,154.711,3.1738,4.7235,1.06e-07,1.06e-08,122.8,102.8,106.89,270.0,2.4
27.1,7664.769,157.636,3.1241,4.7235,1.06e-07,1.07e-08,122.8,102.8,106.89,269.99,2.4
28.1,7665.849,156.671,3.1588,4.442,1.06e-07,1.05e-08,122.8,102.8,106.89,269.99,2.4
29.2,7666.925,153.169,3.1541,4.6297,1.06e-07,1.06e-08,122.8,102.8,106.89,269.99,2.0
30.3,7668.036,156.094,3.1485,4.5671,1.05e-07,1.06e-08,122.8,102.8,106.89,270.01,2.0
31.5,7669.156,155.235,3.0997,4.8486,1.06e-07,1.05e-08,122.8,102.81,106.89,270.01,2.0
32.5,7670.243,156.612,3.1128,5.0676,1.06e-07,1.06e-08,122.81,102.8,106.89,270.01,2.0
33.6,7671.303,157.122,3.0612,5.1302,1.06e-07,1.06e-08,122.81,102.8,106.89,269.99,2.0
34.7,7672.379,148.868,3.0631,4.5984,1.06e-07,1.06e-08,122.81,102.8,106.89,269.99,2.0
35.8,7673.454,151.653,3.1522,4.6297,1.06e-07,1.06e-08,122.81,102.8,106.89,269.98,2.0
36.8,7674.522,160.563,3.0894,4.8173,1.06e-07,1.06e-08,122.81,102.81,106.89,269.99,2.0
37.9,7675.577,152.109,3.1222,4.8486,1.06e-07,1.06e-08,122.81,102.81,106.89,270.0,2.0
39.0,7676.661,154.088,3.0912,4.5358,1.06e-07,1.05e-08,122.81,102.8,106.89,270.01,2.4
40.0,7677.739,157.977,3.049,4.6922,1.06e-07,1.06e-08,122.81,102.8,106.89,270.0,2.4
41.1,7678.797,157.489,3.1119,4.6922,1.06e-07,1.07e-08,122.81,102.81,106.89,269.99,2.4
42.2,7679.872,152.192,3.1231,4.5358,1.06e-07,1.07e-08,122.81,102.8,106.89,269.99,2.4
43.3,7680.964,155.292,3.1213,4.8486,1.06e-07,1.06e-08,122.81,102.8,106.89,270.0,2.4
44.4,7682.088,152.995,3.0668,4.7548,1.06e-07,1.06e-08,122.8,102.8,106.89,270.01,2.4
45.5,7683.198,158.368,3.0978,4.8799,1.06e-07,1.06e-08,122.8,102.8,106.89,270.0,2.4
46.6,7684.283,157.964,3.0969,4.5045,1.06e-07,1.06e-08,122.8,102.8,106.89,269.99,2.4
47.7,7685.366,153.161,3.1016,4.6609,1.06e-07,1.06e-08,122.8,102.8,106.89,269.99,2.4
48.7,7686.442,147.136,3.11,4.9425,1.06e-07,1.07e-08,122.81,102.8,106.89,270.0,2.4
49.8,7687.504,154.696,3.0828,5.1302,1.06e-07,1.06e-08,122.8,102.8,106.89,269.99,2.0
50.9,7688.577,152.007,3.1344,4.3168,1.06e-07,1.06e-08,122.8,102.8,106.89,270.0,2.0
51.9,7689.649,155.953,3.126,4.5045,1.06e-07,1.07e-08,122.81,102.8,106.89,270.0,2.0
53.0,7690.732,154.369,3.1034,4.7235,1.06e-07,1.05e-08,122.81,102.8,106.89,269.99,2.0
54.1,7691.793,155.16,3.1316,4.7861,1.06e-07,1.06e-08,122.81,102.8,106.89,269.99,2.0
55.2,7692.877,155.382,3.1156,4.8799,1.06e-07,1.06e-08,122.81,102.8,106.89,270.0,2.0
56.3,7693.96,155.107,3.126,4.6922,1.06e-07,1.07e-08,122.81,102.8,106.89,270.01,2.0
57.4,7695.072,153.356,3.1541,4.7548,1.06e-07,1.07e-08,122.81,102.8,106.89,270.0,2.0
58.5,7696.189,151.758,3.1147,4.9112,1.06e-07,1.07e-08,122.81,102.8,106.89,270.0,2.0
59.6,7697.264,156.419,3.1109,4.5358,1.06e-07,1.07e-08,122.81,102.81,106.89,269.99,2.0
