block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,397.986,200.944,3.2555,4.6297,1.04e-07,1.15e-08,120.55,105.24,102.57,269.99,2.8
1.1,399.058,198.807,3.2799,4.7861,1.04e-07,1.15e-08,120.56,105.24,102.56,269.99,2.8
2.2,400.142,200.426,3.2536,4.7235,1.05e-07,1.16e-08,120.56,105.24,102.56,269.99,2.8
3.3,401.225,198.748,3.2526,4.6297,1.05e-07,1.16e-08,120.56,105.24,102.56,270.0,2.8
4.3,402.284,179.536,3.2536,4.7235,1.05e-07,1.17e-08,120.56,105.24,102.56,270.01,2.8
5.4,403.349,193.445,3.2724,4.6609,1.04e-07,1.17e-08,120.56,105.24,102.56,270.01,2.8
6.5,404.433,190.157,3.247,4.8173,1.05e-07,1.17e-08,120.56,105.24,102.56,270.01,2.8
7.6,405.543,194.204,3.2667,4.6609,1.04e-07,1.16e-08,120.56,105.24,102.56,270.0,2.8
8.7,406.664,197.665,3.2883,4.6609,1.04e-07,1.17e-08,120.56,105.24,102.56,269.99,3.2
9.8,407.734,196.254,3.2592,4.7861,1.05e-07,1.16e-08,120.55,105.24,102.56,269.99,3.2
10.8,408.791,199.822,3.2564,4.7548,1.05e-07,1.16e-08,120.54,105.24,102.56,269.99,3.2
11.9,409.869,198.291,3.2686,4.7861,1.04e-07,1.16e-08,120.54,105.24,102.56,270.01,3.2
13.0,410.943,197.057,3.2714,4.7548,1.05e-07,1.18e-08,120.54,105.24,102.56,270.02,3.2
14.1,412.027,193.166,3.2639,4.7548,1.05e-07,1.17e-08,120.55,105.24,102.56,270.01,3.2
15.1,413.083,199.976,3.262,4.7235,1.04e-07,1.16e-08,120.55,105.24,102.56,270.01,3.2
16.2,414.158,197.75,3.2564,4.8173,1.05e-07,1.16e-08,120.54,105.24,102.56,269.99,3.2
17.3,415.235,200.844,3.2761,4.6297,1.05e-07,1.16e-08,120.54,105.24,102.57,269.99,3.2
18.3,416.293,200.836,3.2733,4.7235,1.04e-07,1.16e-08,120.54,105.24,102.56,269.99,3.2
19.4,417.363,201.447,3.2695,4.8173,1.06e-07,1.16e-08,120.54,105.24,102.56,269.99,2.8
20.5,418.44,199.546,3.2536,4.7235,1.05e-07,1.17e-08,120.55,105.24,102.56,270.0,2.8
21.6,419.557,198.436,3.2583,4.7548,1.05e-07,1.16e-08,120.55,105.24,102.56,270.0,2.8
22.7,420.666,199.502,3.3024,4.7235,1.05e-07,1.17e-08,120.55,105.24,102.56,270.01,2.8
23.8,421.742,196.221,3.2648,4.6609,1.04e-07,1.17e-08,120.55,105.24,102.57,270.01,2.8
24.9,422.821,193.962,3.2808,4.6922,1.05e-07,1.15e-08,120.55,105.24,102.56,269.99,2.8
25.9,423.879,198.425,3.2583,4.7235,1.05e-07,1.15e-08,120.56,105.24,102.56,269.99,2.8
27.0,424.953,200.377,3.2583,4.6609,1.05e-07,1.17e-08,120.56,105.24,102.56,270.0,2.8
28.1,426.025,191.951,3.2742,4.8486,1.05e-07,1.17e-08,120.55,105.24,102.56,270.0,2.8
29.1,427.08,195.671,3.2742,4.5984,1.05e-07,1.17e-08,120.56,105.24,102.56,270.0,2.8
30.2,428.155,200.743,3.2742,4.7235,1.05e-07,1.17e-08,120.55,105.24,102.56,270.0,2.8
31.3,429.226,198.136,3.263,4.6922,1.05e-07,1.16e-08,120.56,105.24,102.56,270.0,2.8
32.3,430.285,198.348,3.2517,4.5984,1.05e-07,1.16e-08,120.56,105.25,102.56,269.99,2.8
33.4,431.368,197.991,3.2573,4.7235,1.05e-07,1.16e-08,120.56,105.24,102.56,270.0,2.8
34.5,432.44,195.108,3.262,4.7235,1.05e-07,1.17e-08,120.54,105.24,102.56,270.0,2.8
35.6,433.554,201.895,3.2648,4.6609,1.05e-07,1.17e-08,120.54,105.24,102.56,270.0,2.8
36.7,434.675,202.92,3.2442,4.8173,1.04e-07,1.16e-08,120.55,105.24,102.56,269.99,2.8
37.8,435.757,195.791,3.2855,4.7235,1.05e-07,1.17e-08,120.54,105.24,102.56,269.99,2.8
38.9,436.83,199.731,3.2714,4.7861,1.04e-07,1.16e-08,120.54,105.24,102.56,270.0,2.8
39.9,437.886,193.184,3.262,4.8173,1.05e-07,1.16e-08,120.55,105.25,102.56,270.0,2.8
41.0,438.962,195.655,3.277,4.6297,1.04e-07,1.16e-08,120.55,105.25,102.56,270.0,2.8
42.1,440.036,200.536,3.2705,4.8173,1.05e-07,1.17e-08,120.55,105.24,102.56,270.0,2.8
43.1,441.097,199.05,3.2555,4.5671,1.05e-07,1.15e-08,120.55,105.24,102.56,269.99,2.8
44.2,442.185,199.094,3.2461,4.5671,1.04e-07,1.16e-08,120.55,105.24,102.56,269.99,2.8
45.3,443.264,200.367,3.2461,4.8173,1.04e-07,1.17e-08,120.55,105.24,102.56,269.99,2.8
46.4,444.334,195.348,3.278,4.7235,1.05e-07,1.16e-08,120.55,105.24,102.56,270.0,2.8
47.5,445.421,201.766,3.2808,4.8173,1.05e-07,1.16e-08,120.55,105.24,102.56,270.01,2.8
48.5,446.489,193.294,3.2705,4.7548,1.05e-07,1.16e-08,120.55,105.24,102.56,270.0,2.8
