block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,1286.968,229.467,3.3249,5.0989,1.03e-07,1.19e-08,120.02,99.5,96.96,269.99,3.6
1.1,1288.044,220.705,3.2592,5.0676,1.03e-07,1.18e-08,120.01,99.51,96.96,269.99,3.6
2.2,1289.155,219.968,3.3108,4.7861,1.04e-07,1.18e-08,120.02,99.51,96.95,270.0,3.6
3.3,1290.289,230.046,3.2498,4.7548,1.04e-07,1.17e-08,120.03,99.51,96.95,270.0,3.6
4.4,1291.359,212.669,3.3165,6.0373,1.04e-07,1.16e-08,120.03,99.51,96.95,270.0,3.6
5.5,1292.439,249.141,3.3418,5.6619,1.04e-07,1.17e-08,120.02,99.51,96.95,270.0,3.6
6.6,1293.496,203.273,3.308,4.5358,1.04e-07,1.17e-08,120.01,99.51,96.95,269.99,3.6
7.6,1294.57,254.374,3.3296,5.8184,1.03e-07,1.19e-08,120.02,99.51,96.95,269.99,3.6
8.7,1295.656,238.661,3.3071,6.0373,1.03e-07,1.18e-08,120.03,99.52,96.96,269.99,3.6
9.8,1296.732,220.18,3.3043,5.7558,1.04e-07,1.19e-08,120.02,99.52,96.95,270.0,4.0
10.9,1297.799,252.887,3.3146,5.5681,1.03e-07,1.17e-08,120.02,99.52,96.96,270.01,4.0
11.9,1298.877,224.626,3.2536,5.5055,1.04e-07,1.17e-08,120.0,99.51,96.96,270.01,4.0
13.0,1299.956,252.77,3.3456,5.7245,1.04e-07,1.16e-08,120.0,99.52,96.95,270.0,4.0
14.1,1301.033,247.636,3.3183,5.7871,1.04e-07,1.16e-08,120.01,99.51,96.95,269.99,4.0
15.2,1302.132,222.152,3.3437,5.9122,1.03e-07,1.17e-08,120.01,99.51,96.95,269.99,4.0
16.3,1303.248,235.364,3.2892,5.0676,1.04e-07,1.17e-08,120.0,99.51,96.94,270.0,4.0
17.4,1304.345,214.586,3.2498,6.0999,1.04e-07,1.18e-08,120.0,99.51,96.95,270.01,4.0
18.5,1305.428,230.188,3.2911,3.8476,1.03e-07,1.18e-08,120.0,99.51,96.95,270.0,4.0
19.6,1306.496,218.799,3.3643,5.4743,1.03e-07,1.16e-08,119.99,99.5,96.95,270.0,4.0
20.6,1307.572,224.261,3.3737,5.9435,1.04e-07,1.16e-08,119.99,99.51,96.95,270.0,3.6
21.7,1308.656,215.188,3.3287,5.4743,1.03e-07,1.18e-08,120.0,99.51,96.95,270.0,3.6
22.8,1309.731,223.653,3.2996,5.9748,1.04e-07,1.16e-08,120.01,99.51,96.95,269.99,3.6
23.9,1310.796,256.89,3.3277,5.8496,1.04e-07,1.17e-08,119.99,99.51,96.95,269.99,3.6
24.9,1311.883,247.839,3.2827,5.4117,1.03e-07,1.18e-08,119.99,99.51,96.95,270.0,3.6
26.0,1312.962,244.993,3.3193,5.9435,1.04e-07,1.18e-08,120.0,99.51,96.95,270.0,3.6
27.1,1314.044,226.453,3.1832,6.1624,1.04e-07,1.17e-08,119.99,99.51,96.95,270.0,3.6
28.2,1315.137,235.493,3.3343,5.0676,1.04e-07,1.18e-08,120.0,99.51,96.95,269.99,3.6
29.3,1316.258,176.527,3.354,5.3804,1.04e-07,1.16e-08,120.0,99.51,96.96,270.0,3.6
30.4,1317.349,233.531,3.2836,5.2866,1.03e-07,1.17e-08,120.0,99.52,96.95,270.0,3.6
31.5,1318.427,237.177,3.3071,5.6932,1.03e-07,1.18e-08,119.99,99.52,96.95,270.0,3.6
32.5,1319.488,254.555,3.3456,4.9425,1.04e-07,1.17e-08,120.0,99.51,96.95,269.99,3.6
33.6,1320.565,243.773,3.3718,5.3804,1.03e-07,1.17e-08,120.01,99.51,96.95,270.0,3.6
34.7,1321.647,215.651,3.2742,3.9102,1.04e-07,1.17e-08,120.01,99.51,96.95,270.0,3.6
35.8,1322.722,250.807,3.1945,4.5671,1.03e-07,1.18e-08,120.01,99.51,96.95,270.0,3.6
36.8,1323.786,240.361,3.339,5.0989,1.03e-07,1.18e-08,120.01,99.51,96.95,269.99,3.6
37.9,1324.868,243.713,3.3005,3.6599,1.03e-07,1.16e-08,120.01,99.51,96.96,270.0,3.6
39.0,1325.939,228.557,3.2855,5.8496,1.03e-07,1.18e-08,120.0,99.52,96.95,270.01,3.6
40.1,1327.028,234.027,3.3362,6.006,1.04e-07,1.16e-08,120.0,99.52,96.95,270.0,4.0
41.2,1328.09,212.444,3.3258,4.7861,1.03e-07,1.18e-08,120.01,99.51,96.96,269.99,4.0
42.3,1329.224,244.335,3.2658,3.7538,1.04e-07,1.17e-08,120.0,99.51,96.95,270.0,4.0
43.4,1330.34,221.993,3.2395,5.005,1.04e-07,1.17e-08,120.0,99.51,96.95,270.0,4.0
44.5,1331.423,224.019,3.3352,5.6619,1.03e-07,1.18e-08,120.0,99.51,96.95,270.0,4.0
45.5,1332.481,222.84,3.2761,5.9748,1.04e-07,1.15e-08,119.99,99.51,96.95,270.0,4.0
46.6,1333.553,235.827,3.3099,3.8789,1.03e-07,1.16e-08,119.99,99.51,96.95,269.99,4.0
47.7,1334.634,221.591,3.2348,5.3491,1.04e-07,1.17e-08,120.0,99.51,96.95,269.99,4.0
48.8,1335.697,233.372,3.3221,5.9435,1.04e-07,1.18e-08,119.99,99.51,96.95,270.01,4.0
49.8,1336.777,213.122,3.3024,4.6922,1.03e-07,1.18e-08,120.0,99.51,96.95,270.0,3.6
50.9,1337.857,203.975,3.2874,5.005,1.03e-07,1.19e-08,120.0,99.51,96.95,270.0,3.6
52.0,1338.927,208.439,3.2808,4.3168,1.04e-07,1.18e-08,119.99,99.52,96.96,270.01,3.6
53.0,1339.986,212.195,3.323,5.0989,1.02e-07,1.17e-08,120.0,99.51,96.95,270.0,3.6
54.1,1341.06,249.053,3.3399,5.5055,1.04e-07,1.18e-08,120.0,99.51,96.95,269.99,3.6
55.2,1342.156,246.839,3.2611,4.1917,1.04e-07,1.16e-08,120.0,99.51,96.95,269.99,3.6
56.3,1343.267,249.072,3.2404,5.5681,1.04e-07,1.16e-08,120.0,99.51,96.95,270.0,3.6
57.4,1344.368,230.981,3.3362,6.1937,1.04e-07,1.18e-08,120.01,99.51,96.95,269.99,3.6
58.5,1345.44,222.458,3.3793,5.5994,1.02e-07,1.19e-08,120.01,99.51,96.95,270.0,3.6
59.6,1346.525,188.102,3.2864,4.3794,1.03e-07,1.16e-08,120.01,99.52,96.95,269.99,3.6
