block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,3562.264,135.834,3.156,6.6942,1.09e-07,1.06e-08,122.86,106.85,100.49,270.0,4.0
1.2,3563.378,207.139,2.8519,4.0353,1.08e-07,1.07e-08,122.86,106.84,100.49,269.99,4.0
2.2,3564.453,190.596,3.1419,4.8486,1.09e-07,1.05e-08,122.86,106.84,100.49,270.0,4.0
3.3,3565.526,136.292,3.079,5.005,1.08e-07,1.07e-08,122.87,106.84,100.49,270.0,4.0
4.4,3566.586,214.301,2.8238,6.663,1.09e-07,1.06e-08,122.87,106.84,100.48,270.0,4.4
5.5,3567.676,179.725,2.8979,6.2563,1.09e-07,1.05e-08,122.86,106.83,100.49,270.0,4.4
6.5,3568.746,199.755,3.1438,4.2856,1.09e-07,1.06e-08,122.86,106.83,100.49,270.0,4.4
7.6,3569.839,136.867,3.1494,4.4107,1.09e-07,1.08e-08,122.87,106.83,100.48,269.99,4.4
8.7,3570.898,206.992,3.1738,4.9738,1.09e-07,1.06e-08,122.87,106.82,100.48,270.0,4.4
9.8,3571.971,203.622,3.1044,4.0666,1.08e-07,1.06e-08,122.87,106.82,100.49,270.0,4.4
10.8,3573.044,209.69,3.1269,5.224,1.09e-07,1.06e-08,122.87,106.82,100.49,270.0,4.4
11.9,3574.102,199.53,2.6877,6.3501,1.09e-07,1.06e-08,122.87,106.82,100.49,270.0,4.4
13.0,3575.203,199.378,3.11,5.4743,1.09e-07,1.06e-08,122.87,106.82,100.49,269.99,4.4
14.1,3576.339,191.454,2.8219,4.3794,1.09e-07,1.07e-08,122.87,106.82,100.49,269.99,4.4
15.2,3577.437,137.696,2.9702,4.4107,1.09e-07,1.06e-08,122.87,106.83,100.49,270.01,4.4
16.3,3578.498,209.353,3.1138,5.6619,1.08e-07,1.06e-08,122.86,106.83,100.49,270.0,4.4
17.4,3579.581,204.486,2.7787,6.0686,1.09e-07,1.06e-08,122.86,106.83,100.49,270.0,4.4
18.5,3580.669,192.558,3.1616,4.3481,1.08e-07,1.07e-08,122.86,106.84,100.49,270.0,4.4
19.5,3581.741,206.692,3.1466,4.6297,1.09e-07,1.07e-08,122.86,106.83,100.49,269.99,4.4
20.6,3582.801,211.013,3.1485,4.1604,1.09e-07,1.06e-08,122.86,106.84,100.49,270.0,4.4
21.7,3583.879,191.151,3.1081,4.3481,1.09e-07,1.06e-08,122.86,106.84,100.49,270.0,4.4
22.8,3584.966,203.909,3.1372,4.442,1.09e-07,1.08e-08,122.87,106.83,100.49,269.99,4.4
23.8,3586.043,209.976,2.9514,5.2553,1.08e-07,1.06e-08,122.86,106.83,100.49,270.01,4.4
24.9,3587.123,163.64,2.8688,5.2553,1.09e-07,1.06e-08,122.86,106.83,100.49,270.0,4.4
26.0,3588.203,150.256,3.1034,4.1604,1.09e-07,1.07e-08,122.86,106.82,100.49,270.0,4.4
27.1,3589.342,211.679,2.9129,5.6932,1.08e-07,1.05e-08,122.86,106.82,100.49,270.0,4.4
28.2,3590.439,203.794,3.1654,4.9112,1.08e-07,1.06e-08,122.86,106.82,100.49,269.99,4.4
29.3,3591.498,153.148,3.1701,4.9112,1.1e-07,1.06e-08,122.87,106.82,100.49,270.0,4.4
30.4,3592.573,195.55,3.0969,4.7548,1.09e-07,1.07e-08,122.86,106.82,100.49,270.01,4.4
31.5,3593.663,135.145,3.1091,4.1604,1.09e-07,1.05e-08,122.87,106.83,100.49,270.01,4.4
32.5,3594.738,134.694,3.1213,4.5984,1.09e-07,1.07e-08,122.87,106.83,100.49,269.99,4.4
33.6,3595.798,208.52,3.1128,4.223,1.07e-07,1.08e-08,122.87,106.83,100.49,269.99,4.4
34.7,3596.89,158.964,3.11,4.3168,1.08e-07,1.06e-08,122.87,106.83,100.49,270.0,4.0
35.8,3597.966,209.079,3.1231,5.3179,1.09e-07,1.05e-08,122.86,106.83,100.48,270.0,4.0
36.8,3599.041,216.06,3.0396,4.1917,1.09e-07,1.06e-08,122.86,106.83,100.49,270.0,4.0
37.9,3600.102,217.845,3.1156,4.442,1.08e-07,1.05e-08,122.86,106.83,100.49,270.0,4.0
39.0,3601.192,205.218,3.1063,5.224,1.09e-07,1.05e-08,122.86,106.83,100.49,269.99,4.0
40.1,3602.319,141.256,2.8876,6.5065,1.09e-07,1.06e-08,122.86,106.83,100.49,270.0,4.0
41.2,3603.44,193.639,3.0875,4.6609,1.09e-07,1.08e-08,122.86,106.83,100.49,269.99,4.0
42.3,3604.498,206.385,3.1457,5.0989,1.09e-07,1.06e-08,122.86,106.83,100.49,269.99,4.0
43.4,3605.57,136.917,3.1025,4.442,1.09e-07,1.05e-08,122.86,106.83,100.49,270.0,4.0
44.5,3606.657,203.601,3.1016,6.0686,1.09e-07,1.06e-08,122.86,106.82,100.49,270.0,4.0
45.5,3607.729,212.226,2.8022,6.6317,1.08e-07,1.05e-08,122.86,106.83,100.49,270.0,4.0
46.6,3608.789,184.029,3.1372,6.6317,1.08e-07,1.06e-08,122.86,106.82,100.49,269.99,4.0
47.7,3609.873,213.945,3.0753,4.1292,1.09e-07,1.08e-08,122.87,106.82,100.49,269.99,4.0
48.7,3610.949,135.194,3.1109,4.3168,1.09e-07,1.08e-08,122.86,106.83,100.49,270.0,4.0
49.8,3612.024,202.613,2.8557,6.6942,1.09e-07,1.06e-08,122.87,106.83,100.49,270.01,4.0
50.9,3613.09,203.826,3.0941,4.1292,1.09e-07,1.07e-08,122.86,106.83,100.49,270.01,4.0
52.0,3614.171,198.3,3.1344,4.2856,1.09e-07,1.06e-08,122.87,106.83,100.49,270.0,4.0
53.1,3615.287,208.041,3.1494,4.0979,1.1e-07,1.07e-08,122.87,106.83,100.49,269.99,4.0
54.2,3616.398,212.376,3.0922,5.224,1.09e-07,1.08e-08,122.87,106.83,100.49,269.99,4.0
55.3,3617.496,145.583,3.1175,4.4733,1.09e-07,1.07e-08,122.87,106.83,100.49,270.0,4.4
56.4,3618.581,202.646,3.1841,4.7548,1.09e-07,1.07e-08,122.87,106.83,100.49,270.0,4.4
57.5,3619.665,201.214,3.1175,4.5671,1.09e-07,1.06e-08,122.86,106.83,100.49,270.01,4.4
58.5,3620.74,207.912,3.1982,4.442,1.1e-07,1.07e-08,122.87,106.83,100.49,270.0,4.4
59.6,3621.801,184.007,2.6211,6.5691,1.09e-07,1.06e-08,122.86,106.83,100.49,270.0,4.4
