block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,2413.361,214.662,3.3221,4.6609,1.05e-07,1.19e-08,120.0,103.11,99.69,270.01,3.6
1.1,2414.464,214.83,3.3221,4.9425,1.04e-07,1.18e-08,120.02,103.11,99.7,270.0,3.6
2.2,2415.535,226.549,3.3221,4.7548,1.05e-07,1.17e-08,120.01,103.11,99.7,269.99,3.6
3.3,2416.593,219.219,3.3165,4.5671,1.05e-07,1.17e-08,120.01,103.11,99.7,269.99,3.6
4.4,2417.682,221.696,3.3127,4.6609,1.05e-07,1.17e-08,120.01,103.11,99.7,270.0,3.6
5.4,2418.752,220.581,3.3108,4.8486,1.05e-07,1.17e-08,120.01,103.11,99.69,270.0,3.6
6.5,2419.833,217.819,3.2939,4.7235,1.05e-07,1.18e-08,120.01,103.11,99.69,270.0,3.6
7.6,2420.897,210.582,3.3362,4.8486,1.04e-07,1.18e-08,120.0,103.11,99.69,270.0,3.6
8.7,2421.976,212.942,3.338,4.7235,1.05e-07,1.17e-08,120.0,103.11,99.7,269.99,3.6
9.7,2423.064,222.004,3.3324,4.9112,1.04e-07,1.17e-08,120.0,103.11,99.7,269.99,3.6
10.8,2424.142,218.932,3.3418,4.7235,1.05e-07,1.17e-08,120.0,103.11,99.7,270.01,3.6
11.9,2425.199,224.32,3.3371,4.9112,1.05e-07,1.16e-08,119.99,103.11,99.7,270.0,3.6
13.0,2426.323,217.493,3.3446,4.8486,1.04e-07,1.17e-08,120.0,103.11,99.7,270.0,3.6
14.1,2427.448,218.639,3.3324,4.7548,1.05e-07,1.18e-08,119.99,103.11,99.7,270.0,3.2
15.2,2428.525,215.328,3.3502,4.8799,1.05e-07,1.18e-08,120.0,103.11,99.7,270.0,3.2
16.3,2429.588,226.368,3.3249,4.6922,1.04e-07,1.18e-08,120.01,103.11,99.69,269.99,3.2
17.4,2430.674,215.277,3.3446,4.8486,1.05e-07,1.18e-08,120.0,103.11,99.7,269.99,3.2
18.4,2431.75,219.288,3.3615,4.9425,1.05e-07,1.17e-08,120.0,103.11,99.7,270.0,3.2
19.5,2432.83,214.214,3.3399,4.8486,1.04e-07,1.17e-08,120.0,103.11,99.7,269.99,3.2
20.6,2433.918,219.703,3.3202,5.0363,1.04e-07,1.17e-08,119.99,103.11,99.69,269.99,3.2
21.7,2434.978,216.28,3.3287,4.6297,1.04e-07,1.18e-08,120.01,103.11,99.7,269.99,3.2
22.7,2436.057,221.209,3.262,4.8799,1.05e-07,1.18e-08,120.01,103.11,99.69,270.0,3.2
23.8,2437.13,219.853,3.3099,5.0676,1.04e-07,1.18e-08,120.0,103.11,99.7,269.99,3.2
24.9,2438.196,208.822,3.2921,5.0363,1.04e-07,1.17e-08,119.99,103.11,99.7,270.0,3.2
26.0,2439.318,215.707,3.3277,4.6922,1.05e-07,1.17e-08,120.0,103.11,99.69,270.0,3.2
27.1,2440.429,219.876,3.2808,4.8173,1.05e-07,1.16e-08,119.99,103.11,99.69,270.0,3.2
28.2,2441.524,222.736,3.3446,4.6922,1.04e-07,1.16e-08,120.01,103.11,99.69,269.99,3.2
29.3,2442.588,223.215,3.338,5.0676,1.05e-07,1.17e-08,120.01,103.11,99.7,270.0,3.2
30.4,2443.674,214.358,3.3737,4.7861,1.05e-07,1.17e-08,119.99,103.11,99.7,270.01,3.2
31.4,2444.749,212.407,3.3484,4.7548,1.05e-07,1.18e-08,120.01,103.11,99.7,269.99,3.2
32.5,2445.826,222.273,3.354,4.8486,1.04e-07,1.17e-08,120.0,103.11,99.7,269.99,3.2
33.6,2446.895,222.138,3.3024,5.005,1.04e-07,1.18e-08,120.0,103.11,99.7,269.99,3.2
34.7,2447.974,218.761,3.3136,4.8173,1.04e-07,1.16e-08,120.0,103.11,99.69,269.99,3.2
